Confk	Termk	Sk	Lk	Pk	gk	Ek(Ry)	Confi	Termi	Si	Li	Pi	gi	Ei(Ry)	Aki	source
3s.13d	1D	1	2	0	5	0.55549300	3s.9h	1H*	1	5	1	11	0.54962983	3.647e-12	auto
3s.13d	1D	1	2	0	5	0.55549300	3s.9h	3H*	3	5	1	11	0.54962983	1.351e-12	auto
3s.13d	1D	1	2	0	5	0.55549300	3s.11p	3P*	3	1	1	1	0.55164500	1.800e-12	auto
3s.13d	1D	1	2	0	5	0.55549300	3s.12p	3P*	3	1	1	1	0.55342700	4.225e-13	auto
3s.13d	1D	1	2	0	5	0.55549300	3s.13p	3P*	3	1	1	1	0.55478000	3.072e-14	auto
3s.14s	1S	1	0	0	1	0.55561900	3s.3p	3P*	3	1	1	5	0.19966935	5.795e-05	auto
3s.14s	1S	1	0	0	1	0.55561900	3s.4p	3P*	3	1	1	5	0.43605187	5.005e-07	auto
3s.14s	1S	1	0	0	1	0.55561900	3s.5p	3P*	3	1	1	5	0.49438722	5.829e-08	auto
3s.14s	1S	1	0	0	1	0.55561900	3s.4f	1F*	1	3	1	7	0.49824836	7.481e-06	auto
3s.14s	1S	1	0	0	1	0.55561900	3s.4f	3F*	3	3	1	5	0.49825033	7.695e-18	auto
3s.14s	1S	1	0	0	1	0.55561900	3s.4f	3F*	3	3	1	7	0.49825076	1.090e-07	auto
3s.14s	1S	1	0	0	1	0.55561900	3s.6p	3P*	3	1	1	5	0.51959559	1.076e-08	auto
3s.14s	1S	1	0	0	1	0.55561900	3s.5f	1F*	1	3	1	7	0.52128269	4.113e-07	auto
3s.14s	1S	1	0	0	1	0.55561900	3s.5f	3F*	3	3	1	5	0.52128328	7.005e-19	auto
3s.14s	1S	1	0	0	1	0.55561900	3s.5f	3F*	3	3	1	7	0.52128364	1.547e-08	auto
3s.14s	1S	1	0	0	1	0.55561900	3s.7p	3P*	3	1	1	5	0.53288856	2.613e-09	auto
3s.14s	1S	1	0	0	1	0.55561900	3s.6f	1F*	1	3	1	7	0.53377902	2.354e-08	auto
3s.14s	1S	1	0	0	1	0.55561900	3s.6f	3F*	3	3	1	5	0.53377948	4.558e-20	auto
3s.14s	1S	1	0	0	1	0.55561900	3s.6f	3F*	3	3	1	7	0.53377948	1.663e-09	auto
3s.14s	1S	1	0	0	1	0.55561900	3s.8p	3P*	3	1	1	5	0.54076870	7.407e-10	auto
3s.14s	1S	1	0	0	1	0.55561900	3s.7f	1F*	1	3	1	7	0.54129958	1.227e-09	auto
3s.14s	1S	1	0	0	1	0.55561900	3s.7f	3F*	3	3	1	5	0.54129958	3.499e-21	auto
3s.14s	1S	1	0	0	1	0.55561900	3s.7f	3F*	3	3	1	7	0.54129958	6.027e-10	auto
3s.14s	1S	1	0	0	1	0.55561900	3s.9p	3P*	3	1	1	5	0.54582950	2.281e-10	auto
3s.14s	1S	1	0	0	1	0.55561900	3s.8f	1F*	1	3	1	7	0.54617128	1.027e-10	auto
3s.14s	1S	1	0	0	1	0.55561900	3s.8f	3F*	3	3	1	5	0.54617128	2.875e-22	auto
3s.14s	1S	1	0	0	1	0.55561900	3s.8f	3F*	3	3	1	7	0.54617128	5.043e-11	auto
3s.14s	1S	1	0	0	1	0.55561900	3s.10p	3P*	3	1	1	5	0.54923000	7.409e-11	auto
3s.14s	1S	1	0	0	1	0.55561900	3s.9f	1F*	1	3	1	7	0.54950572	9.094e-12	auto
3s.14s	1S	1	0	0	1	0.55561900	3s.9f	3F*	3	3	1	5	0.54950572	2.257e-23	auto
3s.14s	1S	1	0	0	1	0.55561900	3s.9f	3F*	3	3	1	7	0.54950572	4.474e-12	auto
3s.14s	1S	1	0	0	1	0.55561900	3s.11p	3P*	3	1	1	5	0.55164700	2.314e-11	auto
3s.14s	1S	1	0	0	1	0.55561900	3s.10f	1F*	1	3	1	7	0.55188736	4.693e-13	auto
3s.14s	1S	1	0	0	1	0.55561900	3s.10f	3F*	3	3	1	5	0.55188736	1.389e-24	auto
3s.14s	1S	1	0	0	1	0.55561900	3s.10f	3F*	3	3	1	7	0.55188736	2.316e-13	auto
3s.14s	1S	1	0	0	1	0.55561900	3s.12p	3P*	3	1	1	5	0.55342900	6.116e-12	auto
3s.14s	1S	1	0	0	1	0.55561900	3s.11f	1F*	1	3	1	7	0.55364726	1.726e-13	auto
3s.14s	1S	1	0	0	1	0.55561900	3s.11f	3F*	3	3	1	5	0.55364726	4.506e-26	auto
3s.14s	1S	1	0	0	1	0.55561900	3s.11f	3F*	3	3	1	7	0.55364726	8.513e-14	auto
3s.14s	1S	1	0	0	1	0.55561900	3s.13p	3P*	3	1	1	5	0.55478200	8.932e-13	auto
3s.14s	1S	1	0	0	1	0.55561900	3s.12f	1F*	1	3	1	7	0.55498440	1.152e-12	auto
3s.14s	1S	1	0	0	1	0.55561900	3s.12f	3F*	3	3	1	5	0.55498440	3.848e-28	auto
3s.14s	1S	1	0	0	1	0.55561900	3s.12f	3F*	3	3	1	7	0.55498440	5.712e-13	auto
3s.14p	3P*	3	1	1	1	0.55583100	3s.3d	1D	1	2	0	5	0.42285584	2.323e-06	auto
3s.14p	3P*	3	1	1	1	0.55583100	3s.3d	3D	3	2	0	5	0.43701659	2.803e-08	auto
3s.14p	3P*	3	1	1	1	0.55583100	3s.3d	3D	3	2	0	7	0.43701675	3.426e-06	auto
3s.14p	3P*	3	1	1	1	0.55583100	3s.4d	1D	1	2	0	5	0.48419848	1.723e-07	auto
3s.14p	3P*	3	1	1	1	0.55583100	3s.4d	3D	3	2	0	5	0.49383652	8.711e-10	auto
3s.14p	3P*	3	1	1	1	0.55583100	3s.4d	3D	3	2	0	7	0.49383617	3.351e-08	auto
3s.14p	3P*	3	1	1	1	0.55583100	3s.5d	1D	1	2	0	5	0.51311972	1.418e-08	auto
3s.14p	3P*	3	1	1	1	0.55583100	3s.5d	3D	3	2	0	5	0.51913287	2.372e-11	auto
3s.14p	3P*	3	1	1	1	0.55583100	3s.5d	3D	3	2	0	7	0.51913260	1.499e-11	auto
3s.14p	3P*	3	1	1	1	0.55583100	3s.5g	3G	3	4	0	7	0.52181666	4.207e-10	auto
3s.14p	3P*	3	1	1	1	0.55583100	3p2	3P	3	1	0	5	0.52738610	3.550e-12	auto
3s.14p	3P*	3	1	1	1	0.55583100	3s.6d	1D	1	2	0	5	0.52874672	1.446e-09	auto
3s.14p	3P*	3	1	1	1	0.55583100	3s.6d	3D	3	2	0	5	0.53257046	2.348e-13	auto
3s.14p	3P*	3	1	1	1	0.55583100	3s.6d	3D	3	2	0	7	0.53257037	3.030e-10	auto
3s.14p	3P*	3	1	1	1	0.55583100	3s.6g	3G	3	4	0	7	0.53410086	2.457e-10	auto
3s.14p	3P*	3	1	1	1	0.55583100	3s.7d	1D	1	2	0	5	0.53802135	1.525e-10	auto
3s.14p	3P*	3	1	1	1	0.55583100	3s.7d	3D	3	2	0	5	0.54055245	1.902e-12	auto
3s.14p	3P*	3	1	1	1	0.55583100	3s.7d	3D	3	2	0	7	0.54055235	2.682e-10	auto
3s.14p	3P*	3	1	1	1	0.55583100	3s.7g	3G	3	4	0	7	0.54150711	1.376e-10	auto
3s.14p	3P*	3	1	1	1	0.55583100	3s.8d	1D	1	2	0	5	0.54393522	1.293e-11	auto
3s.14p	3P*	3	1	1	1	0.55583100	3s.8d	3D	3	2	0	5	0.54567747	1.568e-12	auto
3s.14p	3P*	3	1	1	1	0.55583100	3s.8d	3D	3	2	0	7	0.54567735	1.596e-10	auto
3s.14p	3P*	3	1	1	1	0.55583100	3s.8g	3G	3	4	0	7	0.54631250	7.338e-11	auto
3s.14p	3P*	3	1	1	1	0.55583100	3s.9d	1D	1	2	0	5	0.54791972	3.558e-13	auto
3s.14p	3P*	3	1	1	1	0.55583100	3s.9d	3D	3	2	0	5	0.54916218	8.605e-13	auto
3s.14p	3P*	3	1	1	1	0.55583100	3s.9d	3D	3	2	0	7	0.54916218	8.703e-11	auto
3s.14p	3P*	3	1	1	1	0.55583100	3s.9g	3G	3	4	0	7	0.54960627	3.705e-11	auto
3s.14p	3P*	3	1	1	1	0.55583100	3s.10d	1D	1	2	0	5	0.55072514	1.034e-13	auto
3s.14p	3P*	3	1	1	1	0.55583100	3s.10d	3D	3	2	0	5	0.55163860	3.739e-13	auto
3s.14p	3P*	3	1	1	1	0.55583100	3s.10d	3D	3	2	0	7	0.55163860	4.606e-11	auto
3s.14p	3P*	3	1	1	1	0.55583100	3s.11d	1D	1	2	0	5	0.55277180	2.167e-13	auto
3s.14p	3P*	3	1	1	1	0.55583100	3s.11d	3D	3	2	0	5	0.55346150	1.206e-13	auto
3s.14p	3P*	3	1	1	1	0.55583100	3s.11d	3D	3	2	0	7	0.55346150	2.317e-11	auto
3s.14p	3P*	3	1	1	1	0.55583100	3s.12d	1D	1	2	0	5	0.55430930	1.042e-13	auto
3s.14p	3P*	3	1	1	1	0.55583100	3s.12d	3D	3	2	0	5	0.55484160	1.811e-14	auto
3s.14p	3P*	3	1	1	1	0.55583100	3s.12d	3D	3	2	0	7	0.55484160	8.907e-12	auto
3s.14p	3P*	3	1	1	1	0.55583100	3s.13d	1D	1	2	0	5	0.55549300	2.333e-14	auto
3s.14p	3P*	3	1	1	3	0.55583100	3s.4s	3S	3	0	0	3	0.37541836	3.867e-07	auto
3s.14p	3P*	3	1	1	3	0.55583100	3s.3d	1D	1	2	0	5	0.42285584	1.794e-06	auto
3s.14p	3P*	3	1	1	3	0.55583100	3s.3d	3D	3	2	0	3	0.43701687	6.690e-09	auto
3s.14p	3P*	3	1	1	3	0.55583100	3s.3d	3D	3	2	0	5	0.43701659	1.305e-06	auto
3s.14p	3P*	3	1	1	3	0.55583100	3s.3d	3D	3	2	0	7	0.43701675	2.297e-06	auto
3s.14p	3P*	3	1	1	3	0.55583100	3s.5s	3S	3	0	0	3	0.47269724	1.204e-08	auto
3s.14p	3P*	3	1	1	3	0.55583100	3s.4d	1D	1	2	0	5	0.48419848	1.309e-07	auto
3s.14p	3P*	3	1	1	3	0.55583100	3s.4d	3D	3	2	0	3	0.49383689	2.001e-10	auto
3s.14p	3P*	3	1	1	3	0.55583100	3s.6s	3S	3	0	0	3	0.50932360	1.292e-09	auto
3s.14p	3P*	3	1	1	3	0.55583100	3s.5d	3D	3	2	0	3	0.51913308	4.521e-12	auto
3s.14p	3P*	3	1	1	3	0.55583100	3s.5g	1G	1	4	0	9	0.52181666	1.121e-10	auto
3s.14p	3P*	3	1	1	3	0.55583100	3s.5g	3G	3	4	0	9	0.52181666	1.508e-10	auto
3s.14p	3P*	3	1	1	3	0.55583100	3p2	3P	3	1	0	3	0.52701670	5.478e-13	auto
3s.14p	3P*	3	1	1	3	0.55583100	3s.7s	3S	3	0	0	3	0.52721550	2.390e-10	auto
3s.14p	3P*	3	1	1	3	0.55583100	3s.6d	3D	3	2	0	3	0.53257065	5.134e-14	auto
3s.14p	3P*	3	1	1	3	0.55583100	3s.6g	1G	1	4	0	9	0.53410086	7.116e-11	auto
3s.14p	3P*	3	1	1	3	0.55583100	3s.6g	3G	3	4	0	9	0.53410086	8.244e-11	auto
3s.14p	3P*	3	1	1	3	0.55583100	3s.8s	3S	3	0	0	3	0.53730801	6.060e-11	auto
3s.14p	3P*	3	1	1	3	0.55583100	3s.7d	3D	3	2	0	3	0.54055262	3.842e-13	auto
3s.14p	3P*	3	1	1	3	0.55583100	3s.7g	3G	3	4	0	9	0.54150711	4.266e-11	auto
3s.14p	3P*	3	1	1	3	0.55583100	3s.7g	1G	1	4	0	9	0.54150711	4.338e-11	auto
3s.14p	3P*	3	1	1	3	0.55583100	3s.9s	3S	3	0	0	3	0.54356300	1.845e-11	auto
3s.14p	3P*	3	1	1	3	0.55583100	3s.8d	3D	3	2	0	3	0.54567761	3.150e-13	auto
3s.14p	3P*	3	1	1	3	0.55583100	3s.8g	3G	3	4	0	9	0.54631250	2.398e-11	auto
3s.14p	3P*	3	1	1	3	0.55583100	3s.8g	1G	1	4	0	9	0.54631250	2.190e-11	auto
3s.14p	3P*	3	1	1	3	0.55583100	3s.10s	3S	3	0	0	3	0.54770790	6.199e-12	auto
3s.14p	3P*	3	1	1	3	0.55583100	3s.9d	3D	3	2	0	3	0.54916218	1.726e-13	auto
3s.14p	3P*	3	1	1	3	0.55583100	3s.9g	3G	3	4	0	9	0.54960627	1.270e-11	auto
3s.14p	3P*	3	1	1	3	0.55583100	3s.9g	1G	1	4	0	9	0.54960627	1.047e-11	auto
3s.14p	3P*	3	1	1	3	0.55583100	3s.11s	3S	3	0	0	3	0.55059550	2.141e-12	auto
3s.14p	3P*	3	1	1	3	0.55583100	3s.10d	3D	3	2	0	3	0.55163860	7.496e-14	auto
3s.14p	3P*	3	1	1	3	0.55583100	3s.12s	3S	3	0	0	3	0.55268770	6.944e-13	auto
3s.14p	3P*	3	1	1	3	0.55583100	3s.11d	3D	3	2	0	3	0.55346150	2.419e-14	auto
3s.14p	3P*	3	1	1	3	0.55583100	3s.13s	3S	3	0	0	3	0.55425240	1.734e-13	auto
3s.14p	3P*	3	1	1	3	0.55583100	3s.12d	3D	3	2	0	3	0.55484160	3.640e-15	auto
3s.14p	3P*	3	1	1	3	0.55583100	3s.14s	3S	3	0	0	3	0.55545280	1.026e-14	auto
3s.14p	3P*	3	1	1	5	0.55583200	3s2	1S	1	0	0	1	0.00000000	2.444e-05	auto
3s.14p	3P*	3	1	1	5	0.55583200	3s.4s	3S	3	0	0	3	0.37541836	6.869e-07	auto
3s.14p	3P*	3	1	1	5	0.55583200	3s.4s	1S	1	0	0	1	0.39643154	5.177e-07	auto
3s.14p	3P*	3	1	1	5	0.55583200	3s.3d	1D	1	2	0	5	0.42285584	8.132e-07	auto
3s.14p	3P*	3	1	1	5	0.55583200	3s.3d	3D	3	2	0	3	0.43701687	1.233e-06	auto
3s.14p	3P*	3	1	1	5	0.55583200	3s.3d	3D	3	2	0	5	0.43701659	1.414e-06	auto
3s.14p	3P*	3	1	1	5	0.55583200	3s.3d	3D	3	2	0	7	0.43701675	1.251e-06	auto
3s.14p	3P*	3	1	1	5	0.55583200	3s.5s	1S	1	0	0	1	0.47892739	2.651e-08	auto
3s.14p	3P*	3	1	1	5	0.55583200	3s.6s	1S	1	0	0	1	0.51201246	2.664e-09	auto
3s.14p	3P*	3	1	1	5	0.55583200	3s.5g	3G	3	4	0	11	0.52181666	3.084e-10	auto
3s.14p	3P*	3	1	1	5	0.55583200	3p2	3P	3	1	0	1	0.52682870	1.784e-13	auto
3s.14p	3P*	3	1	1	5	0.55583200	3s.7s	1S	1	0	0	1	0.52862060	4.088e-10	auto
3s.14p	3P*	3	1	1	5	0.55583200	3s.6g	3G	3	4	0	11	0.53410086	1.803e-10	auto
3s.14p	3P*	3	1	1	5	0.55583200	3s.8s	1S	1	0	0	1	0.53813530	8.101e-11	auto
3s.14p	3P*	3	1	1	5	0.55583200	3s.7g	3G	3	4	0	11	0.54150711	1.010e-10	auto
3s.14p	3P*	3	1	1	5	0.55583200	3s.9s	1S	1	0	0	1	0.54409120	1.879e-11	auto
3s.14p	3P*	3	1	1	5	0.55583200	3s.8g	3G	3	4	0	11	0.54631250	5.386e-11	auto
3s.14p	3P*	3	1	1	5	0.55583200	3s.10s	1S	1	0	0	1	0.54806540	4.727e-12	auto
3s.14p	3P*	3	1	1	5	0.55583200	3s.9g	3G	3	4	0	11	0.54960627	2.721e-11	auto
3s.14p	3P*	3	1	1	5	0.55583200	3s.11s	1S	1	0	0	1	0.55111500	9.000e-13	auto
3s.14p	3P*	3	1	1	5	0.55583200	3s.12s	1S	1	0	0	1	0.55304500	1.893e-13	auto
3s.14p	3P*	3	1	1	5	0.55583200	3s.13s	1S	1	0	0	1	0.55449800	1.961e-14	auto
3s.14p	3P*	3	1	1	5	0.55583200	3s.14s	1S	1	0	0	1	0.55561900	1.139e-15	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.3p	3P*	3	1	1	3	0.19929833	6.084e-08	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.3p	3P*	3	1	1	5	0.19966935	5.353e-01	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.3p	1P*	1	1	1	3	0.31941062	9.600e-08	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.4p	3P*	3	1	1	3	0.43599038	1.444e-09	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.4p	3P*	3	1	1	5	0.43605187	1.957e-04	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.4p	1P*	1	1	1	3	0.44968048	4.703e-09	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.5p	3P*	3	1	1	3	0.49436316	3.704e-10	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.5p	3P*	3	1	1	5	0.49438722	2.060e-06	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.4f	3F*	3	3	1	5	0.49825033	1.419e-07	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.4f	3F*	3	3	1	7	0.49825076	3.055e-07	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.4f	3F*	3	3	1	9	0.49825125	4.424e-08	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.5p	1P*	1	1	1	3	0.49852264	5.202e-10	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.6p	3P*	3	1	1	3	0.51958373	9.965e-11	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.5f	3F*	3	3	1	9	0.52128398	2.314e-09	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.6p	1P*	1	1	1	3	0.52138137	9.285e-11	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.7p	3P*	3	1	1	3	0.53288182	2.991e-11	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.6f	3F*	3	3	1	9	0.53377948	1.049e-10	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.7p	1P*	1	1	1	3	0.53382230	2.223e-11	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.6h	3H*	3	5	1	9	0.53417510	3.506e-11	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.8p	3P*	3	1	1	3	0.54076870	9.808e-12	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.7f	3F*	3	3	1	9	0.54129958	2.530e-12	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.8p	1P*	1	1	1	3	0.54132160	6.391e-12	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.7h	3H*	3	5	1	9	0.54155556	3.961e-11	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.9p	3P*	3	1	1	3	0.54582950	3.377e-12	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.8f	3F*	3	3	1	9	0.54617128	1.947e-13	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.9p	1P*	1	1	1	3	0.54618280	2.054e-12	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.8h	3H*	3	5	1	9	0.54634581	3.030e-11	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.10p	3P*	3	1	1	3	0.54922700	1.206e-12	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.9f	3F*	3	3	1	9	0.54950572	6.947e-13	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.10p	1P*	1	1	1	3	0.54951500	6.941e-13	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.9h	3H*	3	5	1	9	0.54962983	1.940e-11	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.11p	3P*	3	1	1	3	0.55164600	4.134e-13	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.10f	3F*	3	3	1	9	0.55188736	6.752e-13	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.11p	1P*	1	1	1	3	0.55189390	2.349e-13	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.12p	3P*	3	1	1	3	0.55342800	1.236e-13	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.11f	3F*	3	3	1	9	0.55364726	5.387e-13	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.12p	1P*	1	1	1	3	0.55365060	7.421e-14	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.13p	3P*	3	1	1	3	0.55478100	2.495e-14	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.12f	3F*	3	3	1	9	0.55498440	4.095e-13	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.13p	1P*	1	1	1	3	0.55498830	2.012e-14	auto
3s.13d	3D	3	2	0	3	0.55591240	3s.14p	3P*	3	1	1	3	0.55583100	6.864e-19	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.3p	3P*	3	1	1	1	0.19911554	4.627e-08	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.3p	3P*	3	1	1	3	0.19929833	1.790e-01	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.3p	3P*	3	1	1	5	0.19966935	3.569e-01	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.3p	1P*	1	1	1	3	0.31941062	9.164e-07	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.4p	3P*	3	1	1	1	0.43596035	1.063e-09	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.4p	3P*	3	1	1	3	0.43599038	6.548e-05	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.4p	3P*	3	1	1	5	0.43605187	1.304e-04	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.5p	3P*	3	1	1	1	0.49435152	3.733e-10	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.5p	3P*	3	1	1	3	0.49436316	6.947e-07	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.5p	3P*	3	1	1	5	0.49438722	1.376e-06	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.4f	3F*	3	3	1	5	0.49825033	2.127e-07	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.4f	3F*	3	3	1	9	0.49825125	2.212e-07	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.6p	3P*	3	1	1	1	0.51957785	1.007e-10	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.7p	3P*	3	1	1	1	0.53287880	3.024e-11	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.6h	1H*	1	5	1	11	0.53417510	7.582e-12	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.6h	3H*	3	5	1	11	0.53417510	2.047e-11	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.8p	3P*	3	1	1	1	0.54076870	9.918e-12	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.7h	1H*	1	5	1	11	0.54155556	8.566e-12	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.7h	3H*	3	5	1	11	0.54155556	2.313e-11	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.9p	3P*	3	1	1	1	0.54582950	3.415e-12	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.8h	1H*	1	5	1	11	0.54634581	6.554e-12	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.8h	3H*	3	5	1	11	0.54634581	1.769e-11	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.10p	3P*	3	1	1	1	0.54922600	1.218e-12	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.9h	1H*	1	5	1	11	0.54962983	4.196e-12	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.9h	3H*	3	5	1	11	0.54962983	1.133e-11	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.11p	3P*	3	1	1	1	0.55164500	4.172e-13	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.12p	3P*	3	1	1	1	0.55342700	1.247e-13	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.13p	3P*	3	1	1	1	0.55478000	2.522e-14	auto
3s.13d	3D	3	2	0	5	0.55591240	3s.14p	3P*	3	1	1	1	0.55583100	7.062e-19	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.3p	3P*	3	1	1	1	0.19911554	1.281e-01	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.3p	3P*	3	1	1	3	0.19929833	2.557e-01	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.3p	3P*	3	1	1	5	0.19966935	1.529e-01	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.3p	1P*	1	1	1	3	0.31941062	3.525e-06	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.4p	3P*	3	1	1	1	0.43596035	4.684e-05	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.4p	3P*	3	1	1	3	0.43599038	9.351e-05	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.4p	3P*	3	1	1	5	0.43605187	5.597e-05	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.4p	1P*	1	1	1	3	0.44968048	1.696e-07	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.5p	3P*	3	1	1	1	0.49435152	4.927e-07	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.5p	3P*	3	1	1	3	0.49436316	9.842e-07	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.5p	3P*	3	1	1	5	0.49438722	6.072e-07	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.4f	3F*	3	3	1	7	0.49825076	1.747e-07	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.4f	3F*	3	3	1	9	0.49825125	2.789e-07	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.6p	3P*	3	1	1	1	0.51957785	1.404e-08	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.7p	3P*	3	1	1	1	0.53287880	6.712e-10	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.6h	3H*	3	5	1	13	0.53417510	2.960e-11	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.8p	3P*	3	1	1	1	0.54076870	3.398e-11	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.7h	3H*	3	5	1	13	0.54155556	3.344e-11	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.9p	3P*	3	1	1	1	0.54582950	3.315e-13	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.8h	3H*	3	5	1	13	0.54634581	2.558e-11	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.10p	3P*	3	1	1	1	0.54922600	1.002e-12	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.9h	3H*	3	5	1	13	0.54962983	1.638e-11	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.11p	3P*	3	1	1	1	0.55164500	2.451e-12	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.12p	3P*	3	1	1	1	0.55342700	3.479e-12	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.13p	3P*	3	1	1	1	0.55478000	5.341e-12	auto
3s.13d	3D	3	2	0	7	0.55591240	3s.14p	3P*	3	1	1	1	0.55583100	3.560e-19	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s2	1S	1	0	0	1	0.00000000	5.250e-01	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.4s	3S	3	0	0	3	0.37541836	5.817e-04	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.4s	1S	1	0	0	1	0.39643154	1.110e-03	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.3d	1D	1	2	0	5	0.42285584	8.588e-05	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.3d	3D	3	2	0	3	0.43701687	1.608e-06	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.3d	3D	3	2	0	5	0.43701659	5.288e-07	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.3d	3D	3	2	0	7	0.43701675	2.117e-06	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.5s	3S	3	0	0	3	0.47269724	2.800e-06	auto
3s.13f	1F*	1	3	1	7	0.55602420	3s.5s	1S	1	0	0	1	0.47892739	1.149e-05	auto
