Confk	Termk	Sk	Lk	Pk	gk	Ek(Ry)	Confi	Termi	Si	Li	Pi	gi	Ei(Ry)	Aki	source
3s.20p	3P*	3	1	1	1	0.55903400	3s.11f	3F*	3	3	1	5	0.55364726	2.108e-04	auto
3s.20p	3P*	3	1	1	1	0.55903400	3s.12p	1P*	1	1	1	3	0.55365060	3.950e-13	auto
3s.20p	3P*	3	1	1	1	0.55903400	3s.13p	3P*	3	1	1	3	0.55478100	4.503e-17	auto
3s.20p	3P*	3	1	1	1	0.55903400	3s.13p	3P*	3	1	1	5	0.55478200	7.419e-04	auto
3s.20p	3P*	3	1	1	1	0.55903400	3s.12f	3F*	3	3	1	5	0.55498440	1.369e-04	auto
3s.20p	3P*	3	1	1	1	0.55903400	3s.13p	1P*	1	1	1	3	0.55498830	2.639e-13	auto
3s.20p	3P*	3	1	1	1	0.55903400	3s.14p	3P*	3	1	1	3	0.55583100	4.308e-17	auto
3s.20p	3P*	3	1	1	1	0.55903400	3s.14p	3P*	3	1	1	5	0.55583200	1.248e-04	auto
3s.20p	3P*	3	1	1	1	0.55903400	3s.13f	3F*	3	3	1	5	0.55602420	9.012e-05	auto
3s.20p	3P*	3	1	1	1	0.55903400	3s.14p	1P*	1	1	1	3	0.55602720	1.850e-13	auto
3s.20p	3P*	3	1	1	1	0.55903400	3s.15p	3P*	3	1	1	3	0.55666200	3.535e-17	auto
3s.20p	3P*	3	1	1	1	0.55903400	3s.15p	3P*	3	1	1	5	0.55666300	6.080e-06	auto
3s.20p	3P*	3	1	1	1	0.55903400	3s.14f	3F*	3	3	1	5	0.55684840	5.855e-05	auto
3s.20p	3P*	3	1	1	1	0.55903400	3s.15p	1P*	1	1	1	3	0.55685110	1.362e-13	auto
3s.20p	3P*	3	1	1	1	0.55903400	3s.16p	3P*	3	1	1	3	0.55733200	2.628e-17	auto
3s.20p	3P*	3	1	1	1	0.55903400	3s.16p	3P*	3	1	1	5	0.55733300	4.443e-06	auto
3s.20p	3P*	3	1	1	1	0.55903400	3s.15f	3F*	3	3	1	5	0.55751290	3.575e-05	auto
3s.20p	3P*	3	1	1	1	0.55903400	3s.16p	1P*	1	1	1	3	0.55751540	1.061e-13	auto
3s.20p	3P*	3	1	1	1	0.55903400	3s.17p	3P*	3	1	1	3	0.55788000	1.790e-17	auto
3s.20p	3P*	3	1	1	1	0.55903400	3s.17p	3P*	3	1	1	5	0.55788100	1.830e-05	auto
3s.20p	3P*	3	1	1	1	0.55903400	3s.17p	1P*	1	1	1	3	0.55805840	8.960e-14	auto
3s.20p	3P*	3	1	1	1	0.55903400	3s.18p	3P*	3	1	1	3	0.55833300	1.095e-17	auto
3s.20p	3P*	3	1	1	1	0.55903400	3s.18p	3P*	3	1	1	5	0.55833400	2.498e-05	auto
3s.20p	3P*	3	1	1	1	0.55903400	3s.18p	1P*	1	1	1	3	0.55850820	8.764e-14	auto
3s.20p	3P*	3	1	1	1	0.55903400	3s.19p	3P*	3	1	1	3	0.55871200	5.606e-18	auto
3s.20p	3P*	3	1	1	1	0.55903400	3s.19p	3P*	3	1	1	5	0.55871300	2.210e-05	auto
3s.20p	3P*	3	1	1	1	0.55903400	3s.19p	1P*	1	1	1	3	0.55888510	1.301e-13	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.3p	3P*	3	1	1	1	0.19911554	7.858e-10	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.3p	3P*	3	1	1	3	0.19929833	5.452e+05	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.3p	3P*	3	1	1	5	0.19966935	1.633e+06	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.3p	1P*	1	1	1	3	0.31941062	5.038e-04	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.4p	3P*	3	1	1	1	0.43596035	1.025e-11	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.4p	3P*	3	1	1	3	0.43599038	1.924e+03	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.4p	3P*	3	1	1	5	0.43605187	5.759e+03	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.4p	1P*	1	1	1	3	0.44968048	2.010e-03	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.5p	3P*	3	1	1	1	0.49435152	7.459e-13	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.5p	3P*	3	1	1	3	0.49436316	8.560e+01	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.5p	3P*	3	1	1	5	0.49438722	2.563e+02	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.4f	1F*	1	3	1	7	0.49824836	7.859e-04	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.4f	3F*	3	3	1	5	0.49825033	2.819e-02	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.4f	3F*	3	3	1	7	0.49825076	5.555e-02	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.5p	1P*	1	1	1	3	0.49852264	3.069e-04	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.6p	3P*	3	1	1	1	0.51957785	7.788e-14	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.6p	3P*	3	1	1	3	0.51958373	7.976e+00	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.6p	3P*	3	1	1	5	0.51959559	2.389e+01	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.5f	1F*	1	3	1	7	0.52128269	4.992e-04	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.5f	3F*	3	3	1	5	0.52128328	7.033e-03	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.5f	3F*	3	3	1	7	0.52128364	1.356e-02	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.6p	1P*	1	1	1	3	0.52138137	4.760e-05	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.7p	3P*	3	1	1	1	0.53287880	1.168e-14	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.7p	3P*	3	1	1	3	0.53288182	1.164e+00	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.7p	3P*	3	1	1	5	0.53288856	3.486e+00	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.6f	1F*	1	3	1	7	0.53377902	2.624e-04	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.6f	3F*	3	3	1	5	0.53377948	2.021e-03	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.6f	3F*	3	3	1	7	0.53377948	3.778e-03	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.7p	1P*	1	1	1	3	0.53382230	8.723e-06	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.8p	3P*	3	1	1	1	0.54076870	1.950e-15	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.8p	3P*	3	1	1	3	0.54076870	2.197e-01	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.8p	3P*	3	1	1	5	0.54076870	6.582e-01	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.7f	1F*	1	3	1	7	0.54129958	5.006e-04	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.7f	3F*	3	3	1	5	0.54129958	7.653e-04	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.7f	3F*	3	3	1	7	0.54129958	1.029e-03	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.8p	1P*	1	1	1	3	0.54132160	1.735e-06	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.9p	3P*	3	1	1	1	0.54582950	3.033e-16	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.9p	3P*	3	1	1	3	0.54582950	4.872e-02	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.9p	3P*	3	1	1	5	0.54582950	1.460e-01	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.8f	1F*	1	3	1	7	0.54617128	2.325e-04	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.8f	3F*	3	3	1	5	0.54617128	3.557e-04	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.8f	3F*	3	3	1	7	0.54617128	4.786e-04	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.9p	1P*	1	1	1	3	0.54618280	3.553e-07	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.10p	3P*	3	1	1	1	0.54922600	3.089e-17	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.10p	3P*	3	1	1	3	0.54922700	1.214e-02	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.10p	3P*	3	1	1	5	0.54923000	3.638e-02	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.9f	1F*	1	3	1	7	0.54950572	1.246e-04	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.9f	3F*	3	3	1	5	0.54950572	1.905e-04	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.9f	3F*	3	3	1	7	0.54950572	2.562e-04	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.11p	3P*	3	1	1	1	0.55164500	3.830e-20	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.11p	3P*	3	1	1	3	0.55164600	3.162e-03	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.11p	3P*	3	1	1	5	0.55164700	9.473e-03	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.10f	1F*	1	3	1	7	0.55188736	7.347e-05	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.10f	3F*	3	3	1	5	0.55188736	1.122e-04	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.10f	3F*	3	3	1	7	0.55188736	1.508e-04	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.12p	3P*	3	1	1	1	0.55342700	4.551e-18	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.12p	3P*	3	1	1	3	0.55342800	8.095e-04	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.12p	3P*	3	1	1	5	0.55342900	2.425e-03	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.11f	1F*	1	3	1	7	0.55364726	4.612e-05	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.11f	3F*	3	3	1	5	0.55364726	7.028e-05	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.11f	3F*	3	3	1	7	0.55364726	9.442e-05	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.13p	3P*	3	1	1	1	0.55478000	8.936e-18	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.13p	3P*	3	1	1	3	0.55478100	1.858e-04	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.13p	3P*	3	1	1	5	0.55478200	5.565e-04	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.12f	1F*	1	3	1	7	0.55498440	3.003e-05	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.12f	3F*	3	3	1	5	0.55498440	4.565e-05	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.12f	3F*	3	3	1	7	0.55498440	6.126e-05	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.14p	3P*	3	1	1	1	0.55583100	9.708e-18	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.14p	3P*	3	1	1	3	0.55583100	3.125e-05	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.14p	3P*	3	1	1	5	0.55583200	9.362e-05	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.13f	1F*	1	3	1	7	0.55602420	1.984e-05	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.13f	3F*	3	3	1	5	0.55602420	3.005e-05	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.13f	3F*	3	3	1	7	0.55602420	4.025e-05	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.15p	3P*	3	1	1	1	0.55666200	8.294e-18	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.15p	3P*	3	1	1	3	0.55666200	1.524e-06	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.15p	3P*	3	1	1	5	0.55666300	4.561e-06	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.14f	1F*	1	3	1	7	0.55684840	1.295e-05	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.14f	3F*	3	3	1	5	0.55684840	1.952e-05	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.14f	3F*	3	3	1	7	0.55684840	2.609e-05	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.16p	3P*	3	1	1	1	0.55733200	6.071e-18	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.16p	3P*	3	1	1	3	0.55733200	1.112e-06	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.16p	3P*	3	1	1	5	0.55733300	3.334e-06	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.15f	1F*	1	3	1	7	0.55751290	7.983e-06	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.15f	3F*	3	3	1	5	0.55751290	1.192e-05	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.15f	3F*	3	3	1	7	0.55751290	1.586e-05	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.17p	3P*	3	1	1	1	0.55788000	3.822e-18	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.17p	3P*	3	1	1	3	0.55788000	4.587e-06	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.17p	3P*	3	1	1	5	0.55788100	1.374e-05	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.18p	3P*	3	1	1	1	0.55833300	1.900e-18	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.18p	3P*	3	1	1	3	0.55833300	6.267e-06	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.18p	3P*	3	1	1	5	0.55833400	1.875e-05	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.19p	3P*	3	1	1	1	0.55871200	4.447e-19	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.19p	3P*	3	1	1	3	0.55871200	5.563e-06	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.19p	3P*	3	1	1	5	0.55871300	1.661e-05	auto
3s.20p	3P*	3	1	1	3	0.55903400	3s.20p	3P*	3	1	1	1	0.55903400	5.531e-17	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.3p	3P*	3	1	1	1	0.19911554	4.366e+05	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.3p	3P*	3	1	1	3	0.19929833	9.814e+05	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.3p	3P*	3	1	1	5	0.19966935	7.619e+05	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.3p	1P*	1	1	1	3	0.31941062	5.976e-01	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.4p	3P*	3	1	1	1	0.43596035	1.541e+03	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.4p	3P*	3	1	1	3	0.43599038	3.464e+03	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.4p	3P*	3	1	1	5	0.43605187	2.688e+03	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.4p	1P*	1	1	1	3	0.44968048	3.180e-02	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.5p	3P*	3	1	1	1	0.49435152	6.855e+01	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.5p	3P*	3	1	1	3	0.49436316	1.541e+02	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.5p	3P*	3	1	1	5	0.49438722	1.196e+02	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.4f	1F*	1	3	1	7	0.49824836	2.460e-04	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.4f	3F*	3	3	1	5	0.49825033	2.416e-03	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.4f	3F*	3	3	1	7	0.49825076	1.666e-02	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.4f	3F*	3	3	1	9	0.49825125	6.514e-02	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.5p	1P*	1	1	1	3	0.49852264	3.012e-03	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.6p	3P*	3	1	1	1	0.51957785	6.387e+00	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.6p	3P*	3	1	1	3	0.51958373	1.436e+01	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.6p	3P*	3	1	1	5	0.51959559	1.115e+01	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.5f	1F*	1	3	1	7	0.52128269	1.541e-04	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.5f	3F*	3	3	1	5	0.52128328	6.029e-04	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.5f	3F*	3	3	1	7	0.52128364	4.064e-03	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.5f	3F*	3	3	1	9	0.52128398	1.626e-02	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.6p	1P*	1	1	1	3	0.52138137	4.105e-04	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.7p	3P*	3	1	1	1	0.53287880	9.318e-01	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.7p	3P*	3	1	1	3	0.53288182	2.095e+00	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.7p	3P*	3	1	1	5	0.53288856	1.627e+00	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.6f	1F*	1	3	1	7	0.53377902	8.047e-05	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.6f	3F*	3	3	1	5	0.53377948	1.732e-04	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.6f	3F*	3	3	1	7	0.53377948	1.132e-03	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.6f	3F*	3	3	1	9	0.53377948	4.672e-03	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.7p	1P*	1	1	1	3	0.53382230	7.454e-05	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.8p	3P*	3	1	1	1	0.54076870	1.759e-01	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.8p	3P*	3	1	1	3	0.54076870	3.955e-01	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.8p	3P*	3	1	1	5	0.54076870	3.072e-01	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.7f	1F*	1	3	1	7	0.54129958	1.515e-04	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.7f	3F*	3	3	1	5	0.54129958	6.560e-05	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.7f	3F*	3	3	1	7	0.54129958	3.075e-04	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.7f	3F*	3	3	1	9	0.54129958	1.770e-03	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.8p	1P*	1	1	1	3	0.54132160	1.619e-05	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.9p	3P*	3	1	1	1	0.54582950	3.900e-02	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.9p	3P*	3	1	1	3	0.54582950	8.770e-02	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.9p	3P*	3	1	1	5	0.54582950	6.812e-02	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.8f	1F*	1	3	1	7	0.54617128	7.038e-05	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.8f	3F*	3	3	1	5	0.54617128	3.049e-05	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.8f	3F*	3	3	1	7	0.54617128	1.430e-04	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.8f	3F*	3	3	1	9	0.54617128	8.226e-04	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.9p	1P*	1	1	1	3	0.54618280	3.978e-06	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.10p	3P*	3	1	1	1	0.54922600	9.722e-03	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.10p	3P*	3	1	1	3	0.54922700	2.186e-02	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.10p	3P*	3	1	1	5	0.54923000	1.698e-02	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.9f	1F*	1	3	1	7	0.54950572	3.771e-05	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.9f	3F*	3	3	1	5	0.54950572	1.633e-05	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.9f	3F*	3	3	1	7	0.54950572	7.655e-05	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.9f	3F*	3	3	1	9	0.54950572	4.406e-04	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.10p	1P*	1	1	1	3	0.54951500	7.876e-07	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.11p	3P*	3	1	1	1	0.55164500	2.531e-03	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.11p	3P*	3	1	1	3	0.55164600	5.692e-03	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.11p	3P*	3	1	1	5	0.55164700	4.421e-03	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.10f	1F*	1	3	1	7	0.55188736	2.224e-05	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.10f	3F*	3	3	1	5	0.55188736	9.617e-06	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.10f	3F*	3	3	1	7	0.55188736	4.507e-05	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.10f	3F*	3	3	1	9	0.55188736	2.595e-04	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.11p	1P*	1	1	1	3	0.55189390	1.586e-07	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.12p	3P*	3	1	1	1	0.55342700	6.481e-04	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.12p	3P*	3	1	1	3	0.55342800	1.457e-03	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.12p	3P*	3	1	1	5	0.55342900	1.132e-03	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.11f	1F*	1	3	1	7	0.55364726	1.395e-05	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.11f	3F*	3	3	1	5	0.55364726	6.026e-06	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.11f	3F*	3	3	1	7	0.55364726	2.822e-05	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.11f	3F*	3	3	1	9	0.55364726	1.626e-04	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.13p	3P*	3	1	1	1	0.55478000	1.487e-04	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.13p	3P*	3	1	1	3	0.55478100	3.345e-04	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.13p	3P*	3	1	1	5	0.55478200	2.598e-04	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.12f	1F*	1	3	1	7	0.55498440	9.083e-06	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.12f	3F*	3	3	1	5	0.55498440	3.914e-06	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.12f	3F*	3	3	1	7	0.55498440	1.831e-05	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.12f	3F*	3	3	1	9	0.55498440	1.057e-04	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.14p	3P*	3	1	1	1	0.55583100	2.503e-05	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.14p	3P*	3	1	1	3	0.55583100	5.627e-05	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.14p	3P*	3	1	1	5	0.55583200	4.371e-05	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.13f	1F*	1	3	1	7	0.55602420	5.996e-06	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.13f	3F*	3	3	1	5	0.55602420	2.577e-06	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.13f	3F*	3	3	1	7	0.55602420	1.204e-05	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.13f	3F*	3	3	1	9	0.55602420	6.956e-05	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.15p	3P*	3	1	1	1	0.55666200	1.220e-06	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.15p	3P*	3	1	1	3	0.55666200	2.743e-06	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.15p	3P*	3	1	1	5	0.55666300	2.130e-06	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.14f	1F*	1	3	1	7	0.55684840	3.913e-06	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.14f	3F*	3	3	1	5	0.55684840	1.674e-06	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.14f	3F*	3	3	1	7	0.55684840	7.808e-06	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.14f	3F*	3	3	1	9	0.55684840	4.521e-05	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.16p	3P*	3	1	1	1	0.55733200	8.915e-07	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.16p	3P*	3	1	1	3	0.55733200	2.004e-06	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.16p	3P*	3	1	1	5	0.55733300	1.557e-06	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.15f	1F*	1	3	1	7	0.55751290	2.410e-06	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.15f	3F*	3	3	1	5	0.55751290	1.023e-06	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.15f	3F*	3	3	1	7	0.55751290	4.749e-06	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.15f	3F*	3	3	1	9	0.55751290	2.761e-05	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.17p	3P*	3	1	1	1	0.55788000	3.678e-06	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.17p	3P*	3	1	1	3	0.55788000	8.267e-06	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.17p	3P*	3	1	1	5	0.55788100	6.418e-06	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.18p	3P*	3	1	1	1	0.55833300	5.030e-06	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.18p	3P*	3	1	1	3	0.55833300	1.130e-05	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.18p	3P*	3	1	1	5	0.55833400	8.767e-06	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.19p	3P*	3	1	1	1	0.55871200	4.480e-06	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.19p	3P*	3	1	1	3	0.55871200	1.005e-05	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.19p	3P*	3	1	1	5	0.55871300	7.783e-06	auto
3s.20p	3P*	3	1	1	5	0.55903500	3s.20p	3P*	3	1	1	1	0.55903400	1.586e-19	auto
3s.20s	1S	1	0	0	1	0.55910800	3s.4s	3S	3	0	0	3	0.37541836	2.540e-15	auto
3s.20s	1S	1	0	0	1	0.55910800	3s.3d	1D	1	2	0	5	0.42285584	6.396e+03	auto
3s.20s	1S	1	0	0	1	0.55910800	3s.3d	3D	3	2	0	3	0.43701687	1.471e-13	auto
3s.20s	1S	1	0	0	1	0.55910800	3s.3d	3D	3	2	0	5	0.43701659	4.235e-06	auto
3s.20s	1S	1	0	0	1	0.55910800	3s.5s	3S	3	0	0	3	0.47269724	1.176e-17	auto
3s.20s	1S	1	0	0	1	0.55910800	3s.4d	1D	1	2	0	5	0.48419848	5.478e+02	auto
3s.20s	1S	1	0	0	1	0.55910800	3s.4d	3D	3	2	0	3	0.49383689	1.545e-14	auto
3s.20s	1S	1	0	0	1	0.55910800	3s.4d	3D	3	2	0	5	0.49383652	1.481e-07	auto
3s.20s	1S	1	0	0	1	0.55910800	3s.6s	3S	3	0	0	3	0.50932360	5.048e-18	auto
