Confk	Termk	Sk	Lk	Pk	gk	Ek(Ry)	Confi	Termi	Si	Li	Pi	gi	Ei(Ry)	Aki	fik	gf
3s.17d	1D	1	2	0	5	0.55826900	3s.11p	1P*	1	1	1	3	0.55189390	2.386e+03	1.218e-02	3.655e-02
3s.17d	1D	1	2	0	5	0.55826900	3s.11f	1F*	1	3	1	7	0.55364726	1.759e+03	7.321e-03	5.125e-02
3s.17d	1D	1	2	0	5	0.55826900	3s.12p	1P*	1	1	1	3	0.55365060	1.802e+03	1.753e-02	5.258e-02
3s.17d	1D	1	2	0	5	0.55826900	3s.12f	1F*	1	3	1	7	0.55498440	1.487e+03	1.226e-02	8.579e-02
3s.17d	1D	1	2	0	5	0.55826900	3s.13p	1P*	1	1	1	3	0.55498830	1.417e+03	2.732e-02	8.196e-02
3s.17d	1D	1	2	0	5	0.55826900	3s.13f	1F*	1	3	1	7	0.55602420	1.261e+03	2.225e-02	1.557e-01
3s.17d	1D	1	2	0	5	0.55826900	3s.14p	1P*	1	1	1	3	0.55602720	1.162e+03	4.796e-02	1.439e-01
3s.17d	1D	1	2	0	5	0.55826900	3s.14f	1F*	1	3	1	7	0.55684840	1.042e+03	4.593e-02	3.215e-01
3s.17d	1D	1	2	0	5	0.55826900	3s.15p	1P*	1	1	1	3	0.55685110	9.950e+02	1.027e-01	3.081e-01
3s.17d	1D	1	2	0	5	0.55826900	3s.15f	1F*	1	3	1	7	0.55751290	7.600e+02	1.182e-01	8.275e-01
3s.17d	1D	1	2	0	5	0.55826900	3s.16p	1P*	1	1	1	3	0.55751540	9.046e+02	3.305e-01	9.916e-01
3s.17d	1D	1	2	0	5	0.55826900	3s.17p	1P*	1	1	1	3	0.55805840	8.734e+02	4.086e+00	1.226e+01
3s.18s	1S	1	0	0	1	0.55827200	3s.3p	1P*	1	1	1	3	0.31941062	3.527e+05	2.565e-04	7.696e-04
3s.18s	1S	1	0	0	1	0.55827200	3s.4p	1P*	1	1	1	3	0.44968048	5.551e+02	1.953e-06	5.860e-06
3s.18s	1S	1	0	0	1	0.55827200	3s.5p	1P*	1	1	1	3	0.49852264	8.442e+03	9.813e-05	2.944e-04
3s.18s	1S	1	0	0	1	0.55827200	3s.6p	1P*	1	1	1	3	0.52138137	1.058e+04	3.225e-04	9.675e-04
3s.18s	1S	1	0	0	1	0.55827200	3s.7p	1P*	1	1	1	3	0.53382230	9.310e+03	6.463e-04	1.939e-03
3s.18s	1S	1	0	0	1	0.55827200	3s.8p	1P*	1	1	1	3	0.54132160	7.560e+03	1.092e-03	3.276e-03
3s.18s	1S	1	0	0	1	0.55827200	3s.9p	1P*	1	1	1	3	0.54618280	6.044e+03	1.716e-03	5.149e-03
3s.18s	1S	1	0	0	1	0.55827200	3s.10p	1P*	1	1	1	3	0.54951500	4.851e+03	2.625e-03	7.876e-03
3s.18s	1S	1	0	0	1	0.55827200	3s.11p	1P*	1	1	1	3	0.55189390	3.946e+03	4.025e-03	1.208e-02
3s.18s	1S	1	0	0	1	0.55827200	3s.12p	1P*	1	1	1	3	0.55365060	3.265e+03	6.344e-03	1.903e-02
3s.18s	1S	1	0	0	1	0.55827200	3s.13p	1P*	1	1	1	3	0.55498830	2.746e+03	1.057e-02	3.170e-02
3s.18s	1S	1	0	0	1	0.55827200	3s.14p	1P*	1	1	1	3	0.55602720	2.362e+03	1.946e-02	5.837e-02
3s.18s	1S	1	0	0	1	0.55827200	3s.15p	1P*	1	1	1	3	0.55685110	2.094e+03	4.304e-02	1.291e-01
3s.18s	1S	1	0	0	1	0.55827200	3s.16p	1P*	1	1	1	3	0.55751540	1.957e+03	1.419e-01	4.257e-01
3s.18s	1S	1	0	0	1	0.55827200	3s.17p	1P*	1	1	1	3	0.55805840	2.139e+03	1.946e+00	5.838e+00
3s.17d	3D	3	2	0	15	0.55832400	3s.3p	3P*	3	1	1	9	0.19948414	3.284e+06	5.292e-03	4.763e-02
3s.17d	3D	3	2	0	15	0.55832400	3s.4p	3P*	3	1	1	9	0.43602120	2.936e+04	4.073e-04	3.666e-03
3s.17d	3D	3	2	0	15	0.55832400	3s.5p	3P*	3	1	1	9	0.49437523	3.180e+00	1.613e-07	1.452e-06
3s.17d	3D	3	2	0	15	0.55832400	3s.4f	3F*	3	3	1	21	0.49825087	1.136e+04	2.799e-04	5.878e-03
3s.17d	3D	3	2	0	15	0.55832400	3s.6p	3P*	3	1	1	9	0.51958967	1.859e+03	2.571e-04	2.314e-03
3s.17d	3D	3	2	0	15	0.55832400	3s.5f	3F*	3	3	1	21	0.52128370	8.011e+03	5.192e-04	1.090e-02
3s.17d	3D	3	2	0	15	0.55832400	3s.7p	3P*	3	1	1	9	0.53288523	2.797e+03	8.967e-04	8.071e-03
3s.17d	3D	3	2	0	15	0.55832400	3s.6f	3F*	3	3	1	21	0.53377948	5.214e+03	7.696e-04	1.616e-02
3s.17d	3D	3	2	0	15	0.55832400	3s.8p	3P*	3	1	1	9	0.54076870	2.875e+03	1.935e-03	1.742e-02
3s.17d	3D	3	2	0	15	0.55832400	3s.7f	3F*	3	3	1	21	0.54129958	3.668e+03	1.125e-03	2.364e-02
3s.17d	3D	3	2	0	15	0.55832400	3s.9p	3P*	3	1	1	9	0.54582950	2.642e+03	3.511e-03	3.160e-02
3s.17d	3D	3	2	0	15	0.55832400	3s.8f	1F*	1	3	1	7	0.54617128	2.748e+03	4.965e-03	3.475e-02
3s.17d	3D	3	2	0	15	0.55832400	3s.10p	3P*	3	1	1	9	0.54922800	2.364e+03	5.930e-03	5.337e-02
3s.17d	3D	3	2	0	15	0.55832400	3s.9f	3F*	3	3	1	21	0.54950572	2.157e+03	2.467e-03	5.180e-02
3s.17d	3D	3	2	0	15	0.55832400	3s.11p	3P*	3	1	1	9	0.55164600	2.093e+03	9.737e-03	8.763e-02
3s.17d	3D	3	2	0	15	0.55832400	3s.10f	3F*	3	3	1	21	0.55188736	1.752e+03	3.761e-03	7.897e-02
3s.17d	3D	3	2	0	15	0.55832400	3s.12p	3P*	3	1	1	9	0.55342800	1.853e+03	1.604e-02	1.443e-01
3s.17d	3D	3	2	0	15	0.55832400	3s.11f	3F*	3	3	1	21	0.55364726	1.459e+03	5.930e-03	1.245e-01
3s.17d	3D	3	2	0	15	0.55832400	3s.13p	3P*	3	1	1	9	0.55478100	1.647e+03	2.723e-02	2.451e-01
3s.17d	3D	3	2	0	15	0.55832400	3s.12f	3F*	3	3	1	21	0.55498440	1.233e+03	9.834e-03	2.065e-01
3s.17d	3D	3	2	0	15	0.55832400	3s.14p	3P*	3	1	1	9	0.55583100	1.478e+03	4.935e-02	4.441e-01
3s.17d	3D	3	2	0	15	0.55832400	3s.13f	3F*	3	3	1	21	0.55602420	1.047e+03	1.760e-02	3.696e-01
3s.17d	3D	3	2	0	15	0.55832400	3s.15p	3P*	3	1	1	9	0.55666200	1.341e+03	1.008e-01	9.068e-01
3s.17d	3D	3	2	0	15	0.55832400	3s.14f	3F*	3	3	1	21	0.55684840	8.702e+02	3.554e-02	7.463e-01
3s.17d	3D	3	2	0	15	0.55832400	3s.16p	3P*	3	1	1	9	0.55733200	1.228e+03	2.589e-01	2.330e+00
3s.17d	3D	3	2	0	15	0.55832400	3s.15f	3F*	3	3	1	21	0.55751290	6.513e+02	8.803e-02	1.849e+00
3s.17d	3D	3	2	0	15	0.55832400	3s.17p	3P*	3	1	1	9	0.55788000	1.112e+03	1.170e+00	1.053e+01
3s.18p	3P*	3	1	1	9	0.55833300	3s.4s	3S	3	0	0	3	0.37541836	7.094e+05	7.919e-03	2.376e-02
3s.18p	3P*	3	1	1	9	0.55833300	3s.3d	3D	3	2	0	15	0.43701672	6.079e+05	3.085e-03	4.628e-02
3s.18p	3P*	3	1	1	9	0.55833300	3s.5s	3S	3	0	0	3	0.47269724	8.105e+04	4.128e-03	1.238e-02
3s.18p	3P*	3	1	1	9	0.55833300	3s.4d	3D	3	2	0	15	0.49383643	1.026e+05	1.842e-03	2.762e-02
3s.18p	3P*	3	1	1	9	0.55833300	3s.6s	3S	3	0	0	3	0.50932360	2.126e+04	3.305e-03	9.916e-03
3s.18p	3P*	3	1	1	9	0.55833300	3s.5d	3D	3	2	0	15	0.51913279	2.023e+04	9.835e-04	1.475e-02
3s.18p	3P*	3	1	1	9	0.55833300	3p2	3P	3	1	0	9	0.52720103	3.426e+00	4.401e-07	3.961e-06
3s.18p	3P*	3	1	1	9	0.55833300	3s.7s	3S	3	0	0	3	0.52721550	8.112e+03	3.129e-03	9.387e-03
3s.18p	3P*	3	1	1	9	0.55833300	3s.6d	3D	3	2	0	15	0.53257046	4.020e+03	4.525e-04	6.787e-03
3s.18p	3P*	3	1	1	9	0.55833300	3s.8s	3S	3	0	0	3	0.53730801	3.897e+03	3.293e-03	9.879e-03
3s.18p	3P*	3	1	1	9	0.55833300	3s.7d	3D	3	2	0	15	0.54055244	6.017e+02	1.422e-04	2.132e-03
3s.18p	3P*	3	1	1	9	0.55833300	3s.9s	3S	3	0	0	3	0.54356300	2.185e+03	3.740e-03	1.122e-02
3s.18p	3P*	3	1	1	9	0.55833300	3s.8d	3D	3	2	0	15	0.54567744	1.377e+01	6.423e-06	9.635e-05
3s.18p	3P*	3	1	1	9	0.55833300	3s.10s	3S	3	0	0	3	0.54770790	1.369e+03	4.529e-03	1.359e-02
3s.18p	3P*	3	1	1	9	0.55833300	3s.9d	3D	3	2	0	15	0.54916218	6.508e+01	5.780e-05	8.669e-04
3s.18p	3P*	3	1	1	9	0.55833300	3s.11s	3S	3	0	0	3	0.55059550	9.334e+02	5.823e-03	1.747e-02
3s.18p	3P*	3	1	1	9	0.55833300	3s.10d	3D	3	2	0	15	0.55163860	2.239e+02	3.733e-04	5.599e-03
3s.18p	3P*	3	1	1	9	0.55833300	3s.12s	3S	3	0	0	3	0.55268770	6.803e+02	7.973e-03	2.392e-02
3s.18p	3P*	3	1	1	9	0.55833300	3s.11d	3D	3	2	0	15	0.55346150	3.634e+02	1.144e-03	1.716e-02
3s.18p	3P*	3	1	1	9	0.55833300	3s.13s	3S	3	0	0	3	0.55425240	5.236e+02	1.174e-02	3.523e-02
3s.18p	3P*	3	1	1	9	0.55833300	3s.12d	3D	3	2	0	15	0.55484160	4.605e+02	2.822e-03	4.233e-02
3s.18p	3P*	3	1	1	9	0.55833300	3s.14s	3S	3	0	0	3	0.55545280	4.218e+02	1.899e-02	5.698e-02
3s.18p	3P*	3	1	1	9	0.55833300	3s.13d	3D	3	2	0	15	0.55591240	5.158e+02	6.576e-03	9.864e-02
3s.18p	3P*	3	1	1	9	0.55833300	3s.15s	3S	3	0	0	3	0.55626800	4.261e+02	3.732e-02	1.120e-01
3s.18p	3P*	3	1	1	9	0.55833300	3s.14d	3D	3	2	0	15	0.55675930	5.298e+02	1.598e-02	2.397e-01
3s.18p	3P*	3	1	1	9	0.55833300	3s.16s	3S	3	0	0	3	0.55701300	4.151e+02	8.897e-02	2.669e-01
3s.18p	3P*	3	1	1	9	0.55833300	3s.15d	3D	3	2	0	15	0.55732000	7.066e+02	5.144e-02	7.715e-01
3s.18p	3P*	3	1	1	9	0.55833300	3s.17s	3S	3	0	0	3	0.55761800	4.688e+02	3.425e-01	1.027e+00
3s.18p	3P*	3	1	1	9	0.55833300	3s.16d	3D	3	2	0	15	0.55786900	7.419e+02	2.574e-01	3.861e+00
3s.18p	3P*	3	1	1	9	0.55833300	3s.18s	3S	3	0	0	3	0.55811500	9.139e+02	7.182e+00	2.155e+01
3s.18p	3P*	3	1	1	9	0.55833300	3s.17d	3D	3	2	0	15	0.55832400	2.375e-01	2.191e-01	3.286e+00
3s.18p	1P*	1	1	1	3	0.55850820	3s2	1S	1	0	0	1	0.00000000	2.791e+06	3.342e-03	3.342e-03
3s.18p	1P*	1	1	1	3	0.55850820	3s.4s	1S	1	0	0	1	0.39643154	9.337e+03	1.328e-04	1.328e-04
3s.18p	1P*	1	1	1	3	0.55850820	3s.3d	1D	1	2	0	5	0.42285584	3.486e+06	1.415e-02	7.076e-02
3s.18p	1P*	1	1	1	3	0.55850820	3s.5s	1S	1	0	0	1	0.47892739	2.966e+04	1.749e-03	1.749e-03
3s.18p	1P*	1	1	1	3	0.55850820	3s.4d	1D	1	2	0	5	0.48419848	1.034e+06	1.399e-02	6.994e-02
3s.18p	1P*	1	1	1	3	0.55850820	3s.6s	1S	1	0	0	1	0.51201246	1.574e+04	2.719e-03	2.719e-03
3s.18p	1P*	1	1	1	3	0.55850820	3s.5d	1D	1	2	0	5	0.51311972	2.948e+05	1.069e-02	5.345e-02
3s.18p	1P*	1	1	1	3	0.55850820	3s.7s	1S	1	0	0	1	0.52862060	9.330e+03	3.901e-03	3.901e-03
3s.18p	1P*	1	1	1	3	0.55850820	3s.6d	1D	1	2	0	5	0.52874672	1.057e+05	8.913e-03	4.456e-02
3s.18p	1P*	1	1	1	3	0.55850820	3s.7d	1D	1	2	0	5	0.53802135	4.355e+04	7.751e-03	3.875e-02
3s.18p	1P*	1	1	1	3	0.55850820	3s.8s	1S	1	0	0	1	0.53813530	5.945e+03	5.350e-03	5.350e-03
3s.18p	1P*	1	1	1	3	0.55850820	3s.8d	1D	1	2	0	5	0.54393522	2.012e+04	7.076e-03	3.538e-02
3s.18p	1P*	1	1	1	3	0.55850820	3s.9s	1S	1	0	0	1	0.54409120	4.010e+03	7.205e-03	7.205e-03
3s.18p	1P*	1	1	1	3	0.55850820	3s.9d	1D	1	2	0	5	0.54791972	1.023e+04	6.819e-03	3.409e-02
3s.18p	1P*	1	1	1	3	0.55850820	3s.10s	1S	1	0	0	1	0.54806540	2.827e+03	9.681e-03	9.681e-03
3s.18p	1P*	1	1	1	3	0.55850820	3s.10d	1D	1	2	0	5	0.55072514	5.662e+03	6.982e-03	3.491e-02
3s.18p	1P*	1	1	1	3	0.55850820	3s.11s	1S	1	0	0	1	0.55111500	1.856e+03	1.268e-02	1.268e-02
3s.18p	1P*	1	1	1	3	0.55850820	3s.11d	1D	1	2	0	5	0.55277180	3.380e+03	7.672e-03	3.836e-02
3s.18p	1P*	1	1	1	3	0.55850820	3s.12s	1S	1	0	0	1	0.55304500	1.413e+03	1.768e-02	1.768e-02
3s.18p	1P*	1	1	1	3	0.55850820	3s.12d	1D	1	2	0	5	0.55430930	2.169e+03	9.191e-03	4.595e-02
3s.18p	1P*	1	1	1	3	0.55850820	3s.13s	1S	1	0	0	1	0.55449800	1.104e+03	2.563e-02	2.563e-02
3s.18p	1P*	1	1	1	3	0.55850820	3s.13d	1D	1	2	0	5	0.55549300	1.500e+03	1.232e-02	6.160e-02
3s.18p	1P*	1	1	1	3	0.55850820	3s.14s	1S	1	0	0	1	0.55561900	8.843e+02	3.956e-02	3.956e-02
3s.18p	1P*	1	1	1	3	0.55850820	3s.14d	1D	1	2	0	5	0.55642400	1.126e+03	1.937e-02	9.683e-02
3s.18p	1P*	1	1	1	3	0.55850820	3s.15s	1S	1	0	0	1	0.55650300	7.299e+02	6.779e-02	6.779e-02
3s.18p	1P*	1	1	1	3	0.55850820	3s.15d	1D	1	2	0	5	0.55716800	9.471e+02	3.939e-02	1.969e-01
3s.18p	1P*	1	1	1	3	0.55850820	3s.16s	1S	1	0	0	1	0.55721200	6.341e+02	1.409e-01	1.409e-01
3s.18p	1P*	1	1	1	3	0.55850820	3s.16d	1D	1	2	0	5	0.55777000	9.908e+02	1.358e-01	6.791e-01
3s.18p	1P*	1	1	1	3	0.55850820	3s.17s	1S	1	0	0	1	0.55779100	6.293e+02	4.569e-01	4.569e-01
3s.18p	1P*	1	1	1	3	0.55850820	3s.17d	1D	1	2	0	5	0.55826900	2.592e+03	3.383e+00	1.692e+01
3s.18p	1P*	1	1	1	3	0.55850820	3s.18s	1S	1	0	0	1	0.55827200	1.402e+03	9.386e+00	9.386e+00
3s.19s	3S	3	0	0	3	0.55853000	3s.3p	3P*	3	1	1	9	0.19948414	1.616e+07	5.203e-03	4.683e-02
3s.19s	3S	3	0	0	3	0.55853000	3s.4p	3P*	3	1	1	9	0.43602120	6.427e+05	1.777e-03	1.599e-02
3s.19s	3S	3	0	0	3	0.55853000	3s.5p	3P*	3	1	1	9	0.49437523	1.342e+05	1.353e-03	1.217e-02
3s.19s	3S	3	0	0	3	0.55853000	3s.6p	3P*	3	1	1	9	0.51958967	4.454e+04	1.219e-03	1.097e-02
3s.19s	3S	3	0	0	3	0.55853000	3s.7p	3P*	3	1	1	9	0.53288523	1.984e+04	1.252e-03	1.127e-02
3s.19s	3S	3	0	0	3	0.55853000	3s.8p	3P*	3	1	1	9	0.54076870	1.049e+04	1.380e-03	1.242e-02
3s.19s	3S	3	0	0	3	0.55853000	3s.9p	3P*	3	1	1	9	0.54582950	6.238e+03	1.605e-03	1.444e-02
3s.19s	3S	3	0	0	3	0.55853000	3s.10p	3P*	3	1	1	9	0.54922800	4.099e+03	1.966e-03	1.769e-02
3s.19s	3S	3	0	0	3	0.55853000	3s.11p	3P*	3	1	1	9	0.55164600	2.887e+03	2.528e-03	2.275e-02
3s.19s	3S	3	0	0	3	0.55853000	3s.12p	3P*	3	1	1	9	0.55342800	2.154e+03	3.433e-03	3.090e-02
3s.19s	3S	3	0	0	3	0.55853000	3s.13p	3P*	3	1	1	9	0.55478100	1.688e+03	4.984e-03	4.485e-02
3s.19s	3S	3	0	0	3	0.55853000	3s.14p	3P*	3	1	1	9	0.55583100	1.389e+03	7.914e-03	7.123e-02
3s.19s	3S	3	0	0	3	0.55853000	3s.15p	3P*	3	1	1	9	0.55666200	1.207e+03	1.435e-02	1.291e-01
3s.19s	3S	3	0	0	3	0.55853000	3s.16p	3P*	3	1	1	9	0.55733200	1.123e+03	3.246e-02	2.922e-01
3s.19s	3S	3	0	0	3	0.55853000	3s.17p	3P*	3	1	1	9	0.55788000	1.187e+03	1.166e-01	1.049e+00
3s.19s	3S	3	0	0	3	0.55853000	3s.18p	3P*	3	1	1	9	0.55833300	2.073e+03	2.217e+00	1.995e+01
3s.19s	1S	1	0	0	1	0.55868000	3s.3p	1P*	1	1	1	3	0.31941062	1.103e+06	7.992e-04	2.398e-03
3s.19s	1S	1	0	0	1	0.55868000	3s.4p	1P*	1	1	1	3	0.44968048	1.623e+04	5.667e-05	1.700e-04
3s.19s	1S	1	0	0	1	0.55868000	3s.5p	1P*	1	1	1	3	0.49852264	5.067e+02	5.811e-06	1.743e-05
3s.19s	1S	1	0	0	1	0.55868000	3s.6p	1P*	1	1	1	3	0.52138137	4.333e+03	1.292e-04	3.877e-04
3s.19s	1S	1	0	0	1	0.55868000	3s.7p	1P*	1	1	1	3	0.53382230	5.535e+03	3.717e-04	1.115e-03
3s.19s	1S	1	0	0	1	0.55868000	3s.8p	1P*	1	1	1	3	0.54132160	5.291e+03	7.286e-04	2.186e-03
3s.19s	1S	1	0	0	1	0.55868000	3s.9p	1P*	1	1	1	3	0.54618280	4.636e+03	1.232e-03	3.696e-03
3s.19s	1S	1	0	0	1	0.55868000	3s.10p	1P*	1	1	1	3	0.54951500	3.946e+03	1.949e-03	5.848e-03
3s.19s	1S	1	0	0	1	0.55868000	3s.11p	1P*	1	1	1	3	0.55189390	3.340e+03	3.010e-03	9.029e-03
3s.19s	1S	1	0	0	1	0.55868000	3s.12p	1P*	1	1	1	3	0.55365060	2.840e+03	4.659e-03	1.398e-02
3s.19s	1S	1	0	0	1	0.55868000	3s.13p	1P*	1	1	1	3	0.55498830	2.430e+03	7.399e-03	2.220e-02
3s.19s	1S	1	0	0	1	0.55868000	3s.14p	1P*	1	1	1	3	0.55602720	2.105e+03	1.241e-02	3.723e-02
3s.19s	1S	1	0	0	1	0.55868000	3s.15p	1P*	1	1	1	3	0.55685110	1.848e+03	2.292e-02	6.877e-02
3s.19s	1S	1	0	0	1	0.55868000	3s.16p	1P*	1	1	1	3	0.55751540	1.651e+03	5.051e-02	1.515e-01
3s.19s	1S	1	0	0	1	0.55868000	3s.17p	1P*	1	1	1	3	0.55805840	1.514e+03	1.626e-01	4.877e-01
3s.19s	1S	1	0	0	1	0.55868000	3s.18p	1P*	1	1	1	3	0.55850820	1.358e+03	1.909e+00	5.727e+00
3s.18d	1D	1	2	0	5	0.55868300	3s.3p	1P*	1	1	1	3	0.31941062	3.431e+06	1.244e-02	3.731e-02
3s.18d	1D	1	2	0	5	0.55868300	3s.4p	1P*	1	1	1	3	0.44968048	4.803e+05	8.387e-03	2.516e-02
3s.18d	1D	1	2	0	5	0.55868300	3s.4f	1F*	1	3	1	7	0.49824836	7.914e+03	1.927e-04	1.349e-03
3s.18d	1D	1	2	0	5	0.55868300	3s.5p	1P*	1	1	1	3	0.49852264	1.288e+05	7.382e-03	2.215e-02
3s.18d	1D	1	2	0	5	0.55868300	3s.5f	1F*	1	3	1	7	0.52128269	5.592e+03	3.555e-04	2.489e-03
3s.18d	1D	1	2	0	5	0.55868300	3s.6p	1P*	1	1	1	3	0.52138137	4.603e+04	6.864e-03	2.059e-02
3s.18d	1D	1	2	0	5	0.55868300	3s.6f	1F*	1	3	1	7	0.53377902	3.770e+03	5.406e-04	3.784e-03
3s.18d	1D	1	2	0	5	0.55868300	3s.7p	1P*	1	1	1	3	0.53382230	2.073e+04	6.958e-03	2.088e-02
3s.18d	1D	1	2	0	5	0.55868300	3s.7f	1F*	1	3	1	7	0.54129958	2.746e+03	8.082e-04	5.657e-03
3s.18d	1D	1	2	0	5	0.55868300	3s.8p	1P*	1	1	1	3	0.54132160	1.091e+04	7.512e-03	2.254e-02
3s.18d	1D	1	2	0	5	0.55868300	3s.8f	3F*	3	3	1	21	0.54617128	2.123e+03	4.020e-04	8.442e-03
3s.18d	1D	1	2	0	5	0.55868300	3s.9p	1P*	1	1	1	3	0.54618280	6.419e+03	8.523e-03	2.557e-02
3s.18d	1D	1	2	0	5	0.55868300	3s.9f	1F*	1	3	1	7	0.54950572	1.713e+03	1.809e-03	1.266e-02
3s.18d	1D	1	2	0	5	0.55868300	3s.10p	1P*	1	1	1	3	0.54951500	4.092e+03	1.010e-02	3.031e-02
3s.18d	1D	1	2	0	5	0.55868300	3s.10f	1F*	1	3	1	7	0.55188736	1.427e+03	2.748e-03	1.924e-02
3s.18d	1D	1	2	0	5	0.55868300	3s.11p	1P*	1	1	1	3	0.55189390	2.780e+03	1.251e-02	3.754e-02
3s.18d	1D	1	2	0	5	0.55868300	3s.11f	1F*	1	3	1	7	0.55364726	1.216e+03	4.266e-03	2.986e-02
3s.18d	1D	1	2	0	5	0.55868300	3s.12p	1P*	1	1	1	3	0.55365060	1.987e+03	1.628e-02	4.884e-02
3s.18d	1D	1	2	0	5	0.55868300	3s.12f	1F*	1	3	1	7	0.55498440	1.054e+03	6.848e-03	4.794e-02
3s.18d	1D	1	2	0	5	0.55868300	3s.13p	1P*	1	1	1	3	0.55498830	1.477e+03	2.246e-02	6.737e-02
3s.18d	1D	1	2	0	5	0.55868300	3s.13f	1F*	1	3	1	7	0.55602420	9.191e+02	1.156e-02	8.093e-02
3s.18d	1D	1	2	0	5	0.55868300	3s.14p	1P*	1	1	1	3	0.55602720	1.140e+03	3.354e-02	1.006e-01
3s.18d	1D	1	2	0	5	0.55868300	3s.14f	1F*	1	3	1	7	0.55684840	7.966e+02	2.105e-02	1.473e-01
3s.18d	1D	1	2	0	5	0.55868300	3s.15p	1P*	1	1	1	3	0.55685110	9.105e+02	5.630e-02	1.689e-01
3s.18d	1D	1	2	0	5	0.55868300	3s.15f	1F*	1	3	1	7	0.55751290	6.588e+02	4.279e-02	2.995e-01
3s.18d	1D	1	2	0	5	0.55868300	3s.16p	1P*	1	1	1	3	0.55751540	7.556e+02	1.150e-01	3.450e-01
3s.18d	1D	1	2	0	5	0.55868300	3s.17p	1P*	1	1	1	3	0.55805840	6.662e+02	3.543e-01	1.063e+00
3s.18d	1D	1	2	0	5	0.55868300	3s.18p	1P*	1	1	1	3	0.55850820	6.744e+02	4.580e+00	1.374e+01
3s.18d	3D	3	2	0	15	0.55870500	3s.3p	3P*	3	1	1	9	0.19948414	7.244e+06	1.165e-02	1.048e-01
3s.18d	3D	3	2	0	15	0.55870500	3s.4p	3P*	3	1	1	9	0.43602120	1.155e+05	1.592e-03	1.433e-02
3s.18d	3D	3	2	0	15	0.55870500	3s.5p	3P*	3	1	1	9	0.49437523	5.430e+03	2.722e-04	2.450e-03
3s.18d	3D	3	2	0	15	0.55870500	3s.4f	3F*	3	3	1	21	0.49825087	6.038e+03	1.469e-04	3.085e-03
3s.18d	3D	3	2	0	15	0.55870500	3s.6p	3P*	3	1	1	9	0.51958967	3.164e-01	4.291e-08	3.862e-07
3s.18d	3D	3	2	0	15	0.55870500	3s.5f	3F*	3	3	1	21	0.52128370	4.592e+03	2.916e-04	6.124e-03
3s.18d	3D	3	2	0	15	0.55870500	3s.7p	3P*	3	1	1	9	0.53288523	6.311e+02	1.964e-04	1.768e-03
3s.18d	3D	3	2	0	15	0.55870500	3s.6f	3F*	3	3	1	21	0.53377948	3.204e+03	4.586e-04	9.630e-03
3s.18d	3D	3	2	0	15	0.55870500	3s.8p	3P*	3	1	1	9	0.54076870	1.149e+03	7.412e-04	6.671e-03
3s.18d	3D	3	2	0	15	0.55870500	3s.7f	3F*	3	3	1	21	0.54129958	2.374e+03	6.969e-04	1.463e-02
3s.18d	3D	3	2	0	15	0.55870500	3s.9p	3P*	3	1	1	9	0.54582950	1.337e+03	1.674e-03	1.506e-02
3s.18d	3D	3	2	0	15	0.55870500	3s.8f	1F*	1	3	1	7	0.54617128	1.849e+03	3.139e-03	2.197e-02
3s.18d	3D	3	2	0	15	0.55870500	3s.10p	3P*	3	1	1	9	0.54922800	1.362e+03	3.146e-03	2.832e-02
3s.18d	3D	3	2	0	15	0.55870500	3s.9f	3F*	3	3	1	21	0.54950572	1.493e+03	1.569e-03	3.295e-02
3s.18d	3D	3	2	0	15	0.55870500	3s.11p	3P*	3	1	1	9	0.55164600	1.308e+03	5.447e-03	4.902e-02
3s.18d	3D	3	2	0	15	0.55870500	3s.10f	3F*	3	3	1	21	0.55188736	1.239e+03	2.371e-03	4.979e-02
3s.18d	3D	3	2	0	15	0.55870500	3s.12p	3P*	3	1	1	9	0.55342800	1.225e+03	9.128e-03	8.216e-02
3s.18d	3D	3	2	0	15	0.55870500	3s.11f	3F*	3	3	1	21	0.55364726	1.049e+03	3.648e-03	7.660e-02
3s.18d	3D	3	2	0	15	0.55870500	3s.13p	3P*	3	1	1	9	0.55478100	1.135e+03	1.530e-02	1.377e-01
3s.18d	3D	3	2	0	15	0.55870500	3s.12f	3F*	3	3	1	21	0.55498440	9.001e+02	5.782e-03	1.214e-01
3s.18d	3D	3	2	0	15	0.55870500	3s.14p	3P*	3	1	1	9	0.55583100	1.051e+03	2.640e-02	2.376e-01
3s.18d	3D	3	2	0	15	0.55870500	3s.13f	3F*	3	3	1	21	0.55602420	7.758e+02	9.599e-03	2.016e-01
3s.18d	3D	3	2	0	15	0.55870500	3s.15p	3P*	3	1	1	9	0.55666200	9.772e+02	4.858e-02	4.372e-01
3s.18d	3D	3	2	0	15	0.55870500	3s.14f	3F*	3	3	1	21	0.55684840	6.622e+02	1.708e-02	3.588e-01
3s.18d	3D	3	2	0	15	0.55870500	3s.16p	3P*	3	1	1	9	0.55733200	9.143e+02	1.006e-01	9.057e-01
3s.18d	3D	3	2	0	15	0.55870500	3s.15f	3F*	3	3	1	21	0.55751290	5.374e+02	3.362e-02	7.061e-01
3s.18d	3D	3	2	0	15	0.55870500	3s.17p	3P*	3	1	1	9	0.55788000	8.606e+02	2.624e-01	2.361e+00
3s.18d	3D	3	2	0	15	0.55870500	3s.18p	3P*	3	1	1	9	0.55833300	8.043e+02	1.206e+00	1.085e+01
