Confk	Termk	Sk	Lk	Pk	gk	Ek(Ry)	Confi	Termi	Si	Li	Pi	gi	Ei(Ry)	Aki	fik	gf
3s.7p	3P*	3	1	1	3	0.53288182	3s.4f	3F*	3	3	1	5	0.49825033	1.231e-02	7.666e-10	3.833e-09
3s.7p	3P*	3	1	1	3	0.53288182	3s.4f	3F*	3	3	1	7	0.49825076	2.428e-02	1.080e-09	7.561e-09
3s.7p	3P*	3	1	1	3	0.53288182	3s.5p	1P*	1	1	1	3	0.49852264	1.297e-05	1.368e-12	4.105e-12
3s.7p	3P*	3	1	1	3	0.53288182	3s.6p	3P*	3	1	1	3	0.51958373	3.496e-02	2.461e-08	7.384e-08
3s.7p	3P*	3	1	1	3	0.53288182	3s.6p	3P*	3	1	1	5	0.51959559	1.043e-01	4.413e-08	2.207e-07
3s.7p	3P*	3	1	1	3	0.53288182	3s.5f	1F*	1	3	1	7	0.52128269	6.736e-04	2.671e-10	1.870e-09
3s.7p	3P*	3	1	1	3	0.53288182	3s.5f	3F*	3	3	1	5	0.52128328	9.417e-03	5.229e-09	2.615e-08
3s.7p	3P*	3	1	1	3	0.53288182	3s.5f	3F*	3	3	1	7	0.52128364	1.816e-02	7.203e-09	5.042e-08
3s.7p	3P*	3	1	1	3	0.53288182	3s.6p	1P*	1	1	1	3	0.52138137	4.088e-06	3.848e-12	1.154e-11
3s.7p	3P*	3	1	1	5	0.53288856	3s.3p	3P*	3	1	1	1	0.19911554	4.898e+01	2.737e-07	2.737e-07
3s.7p	3P*	3	1	1	5	0.53288856	3s.3p	3P*	3	1	1	3	0.19929833	1.101e+02	2.053e-07	6.159e-07
3s.7p	3P*	3	1	1	5	0.53288856	3s.3p	3P*	3	1	1	5	0.19966935	8.548e+01	9.584e-08	4.792e-07
3s.7p	3P*	3	1	1	5	0.53288856	3s.3p	1P*	1	1	1	3	0.31941062	4.248e-05	1.934e-13	5.803e-13
3s.7p	3P*	3	1	1	5	0.53288856	3s.4p	3P*	3	1	1	1	0.43596035	3.200e-02	2.120e-09	2.120e-09
3s.7p	3P*	3	1	1	5	0.53288856	3s.4p	3P*	3	1	1	3	0.43599038	7.181e-02	1.587e-09	4.761e-09
3s.7p	3P*	3	1	1	5	0.53288856	3s.4p	3P*	3	1	1	5	0.43605187	5.558e-02	7.378e-10	3.689e-09
3s.7p	3P*	3	1	1	5	0.53288856	3s.4p	1P*	1	1	1	3	0.44968048	4.013e-07	1.203e-14	3.608e-14
3s.7p	3P*	3	1	1	5	0.53288856	3s.5p	3P*	3	1	1	1	0.49435152	6.262e-02	2.625e-08	2.625e-08
3s.7p	3P*	3	1	1	5	0.53288856	3s.5p	3P*	3	1	1	3	0.49436316	1.406e-01	1.966e-08	5.897e-08
3s.7p	3P*	3	1	1	5	0.53288856	3s.5p	3P*	3	1	1	5	0.49438722	1.089e-01	9.149e-09	4.575e-08
3s.7p	3P*	3	1	1	5	0.53288856	3s.4f	1F*	1	3	1	7	0.49824836	1.069e-04	7.923e-12	5.546e-11
3s.7p	3P*	3	1	1	5	0.53288856	3s.4f	3F*	3	3	1	5	0.49825033	1.056e-03	1.096e-10	5.481e-10
3s.7p	3P*	3	1	1	5	0.53288856	3s.4f	3F*	3	3	1	7	0.49825076	7.288e-03	5.402e-10	3.781e-09
3s.7p	3P*	3	1	1	5	0.53288856	3s.4f	3F*	3	3	1	9	0.49825125	2.852e-02	1.644e-09	1.480e-08
3s.7p	3P*	3	1	1	5	0.53288856	3s.5p	1P*	1	1	1	3	0.49852264	1.669e-06	2.931e-13	8.794e-13
3s.7p	3P*	3	1	1	5	0.53288856	3s.6p	3P*	3	1	1	1	0.51957785	2.815e-02	9.889e-08	9.889e-08
3s.7p	3P*	3	1	1	5	0.53288856	3s.6p	3P*	3	1	1	3	0.51958373	6.315e-02	7.402e-08	2.221e-07
3s.7p	3P*	3	1	1	5	0.53288856	3s.6p	3P*	3	1	1	5	0.51959559	4.883e-02	3.441e-08	1.720e-07
3s.7p	3P*	3	1	1	5	0.53288856	3s.5f	1F*	1	3	1	7	0.52128269	2.065e-04	1.363e-10	9.544e-10
3s.7p	3P*	3	1	1	5	0.53288856	3s.5f	3F*	3	3	1	5	0.52128328	8.103e-04	7.490e-10	3.745e-09
3s.7p	3P*	3	1	1	5	0.53288856	3s.5f	3F*	3	3	1	7	0.52128364	5.466e-03	3.609e-09	2.526e-08
3s.7p	3P*	3	1	1	5	0.53288856	3s.5f	3F*	3	3	1	9	0.52128398	2.188e-02	1.124e-08	1.011e-07
3s.7p	3P*	3	1	1	5	0.53288856	3s.6p	1P*	1	1	1	3	0.52138137	4.644e-07	7.277e-13	2.183e-12
3s.6f	1F*	1	3	1	7	0.53377902	3s.3p	3P*	3	1	1	3	0.19929833	5.825e+00	1.513e-08	4.538e-08
3s.6f	1F*	1	3	1	7	0.53377902	3s.3p	3P*	3	1	1	5	0.19966935	2.943e+00	4.594e-09	2.297e-08
3s.6f	1F*	1	3	1	7	0.53377902	3s.3p	1P*	1	1	1	3	0.31941062	2.677e+01	1.692e-07	5.077e-07
3s.6f	1F*	1	3	1	7	0.53377902	3s.4p	3P*	3	1	1	3	0.43599038	8.308e-04	2.524e-11	7.571e-11
3s.6f	1F*	1	3	1	7	0.53377902	3s.4p	3P*	3	1	1	5	0.43605187	2.845e-04	5.192e-12	2.596e-11
3s.6f	1F*	1	3	1	7	0.53377902	3s.4p	1P*	1	1	1	3	0.44968048	1.977e+00	8.118e-08	2.435e-07
3s.6f	1F*	1	3	1	7	0.53377902	3s.5p	3P*	3	1	1	3	0.49436316	1.789e-02	3.344e-09	1.003e-08
3s.6f	1F*	1	3	1	7	0.53377902	3s.5p	3P*	3	1	1	5	0.49438722	8.938e-03	1.004e-09	5.020e-09
3s.6f	1F*	1	3	1	7	0.53377902	3s.4f	1F*	1	3	1	7	0.49824836	7.225e-02	7.125e-09	4.988e-08
3s.6f	1F*	1	3	1	7	0.53377902	3s.4f	3F*	3	3	1	5	0.49825033	1.066e-03	1.472e-10	7.359e-10
3s.6f	1F*	1	3	1	7	0.53377902	3s.4f	3F*	3	3	1	7	0.49825076	4.293e-04	4.234e-11	2.964e-10
3s.6f	1F*	1	3	1	7	0.53377902	3s.4f	3F*	3	3	1	9	0.49825125	1.110e-03	8.518e-11	7.666e-10
3s.6f	1F*	1	3	1	7	0.53377902	3s.5p	1P*	1	1	1	3	0.49852264	3.576e-03	8.357e-10	2.507e-09
3s.6f	1F*	1	3	1	7	0.53377902	3s.6p	3P*	3	1	1	3	0.51958373	1.292e-02	1.863e-08	5.588e-08
3s.6f	1F*	1	3	1	7	0.53377902	3s.6p	3P*	3	1	1	5	0.51959559	6.866e-03	5.949e-09	2.974e-08
3s.6f	1F*	1	3	1	7	0.53377902	3s.5f	1F*	1	3	1	7	0.52128269	5.432e-02	4.331e-08	3.031e-07
3s.6f	1F*	1	3	1	7	0.53377902	3s.5f	3F*	3	3	1	5	0.52128328	7.955e-04	8.879e-10	4.440e-09
3s.6f	1F*	1	3	1	7	0.53377902	3s.5f	3F*	3	3	1	7	0.52128364	1.545e-06	1.232e-12	8.621e-12
3s.6f	1F*	1	3	1	7	0.53377902	3s.5f	3F*	3	3	1	9	0.52128398	8.286e-04	5.139e-10	4.625e-09
3s.6f	1F*	1	3	1	7	0.53377902	3s.6p	1P*	1	1	1	3	0.52138137	3.451e-01	6.521e-07	1.956e-06
3s.6f	3F*	3	3	1	5	0.53377948	3s.3p	3P*	3	1	1	1	0.19911554	6.254e+01	3.476e-07	3.476e-07
3s.6f	3F*	3	3	1	5	0.53377948	3s.3p	3P*	3	1	1	3	0.19929833	6.242e+01	1.158e-07	3.473e-07
3s.6f	3F*	3	3	1	5	0.53377948	3s.3p	3P*	3	1	1	5	0.19966935	8.883e+00	9.907e-09	4.953e-08
3s.6f	3F*	3	3	1	5	0.53377948	3s.3p	1P*	1	1	1	3	0.31941062	3.266e-06	1.475e-14	4.424e-14
3s.6f	3F*	3	3	1	5	0.53377948	3s.4p	3P*	3	1	1	1	0.43596035	6.022e-03	3.918e-10	3.918e-10
3s.6f	3F*	3	3	1	5	0.53377948	3s.4p	3P*	3	1	1	3	0.43599038	6.029e-03	1.308e-10	3.925e-10
3s.6f	3F*	3	3	1	5	0.53377948	3s.4p	3P*	3	1	1	5	0.43605187	8.635e-04	1.126e-11	5.628e-11
3s.6f	3F*	3	3	1	5	0.53377948	3s.4p	1P*	1	1	1	3	0.44968048	1.345e-06	3.947e-14	1.184e-13
3s.6f	3F*	3	3	1	5	0.53377948	3s.5p	3P*	3	1	1	1	0.49435152	1.900e-01	7.608e-08	7.608e-08
3s.6f	3F*	3	3	1	5	0.53377948	3s.5p	3P*	3	1	1	3	0.49436316	1.897e-01	2.533e-08	7.599e-08
3s.6f	3F*	3	3	1	5	0.53377948	3s.5p	3P*	3	1	1	5	0.49438722	2.700e-02	2.166e-09	1.083e-08
3s.6f	3F*	3	3	1	5	0.53377948	3s.4f	1F*	1	3	1	7	0.49824836	3.259e-04	2.296e-11	1.607e-10
3s.6f	3F*	3	3	1	5	0.53377948	3s.4f	3F*	3	3	1	5	0.49825033	5.151e-02	5.080e-09	2.540e-08
3s.6f	3F*	3	3	1	5	0.53377948	3s.4f	3F*	3	3	1	7	0.49825076	2.221e-02	1.564e-09	1.095e-08
3s.6f	3F*	3	3	1	5	0.53377948	3s.4f	3F*	3	3	1	9	0.49825125	1.073e-03	5.879e-11	5.291e-10
3s.6f	3F*	3	3	1	5	0.53377948	3s.5p	1P*	1	1	1	3	0.49852264	3.261e-06	5.443e-13	1.633e-12
3s.6f	3F*	3	3	1	5	0.53377948	3s.6p	3P*	3	1	1	1	0.51957785	1.463e-01	4.515e-07	4.515e-07
3s.6f	3F*	3	3	1	5	0.53377948	3s.6p	3P*	3	1	1	3	0.51958373	1.459e-01	1.502e-07	4.507e-07
3s.6f	3F*	3	3	1	5	0.53377948	3s.6p	3P*	3	1	1	5	0.51959559	2.073e-02	1.283e-08	6.415e-08
3s.6f	3F*	3	3	1	5	0.53377948	3s.5f	1F*	1	3	1	7	0.52128269	6.122e-04	3.486e-10	2.440e-09
3s.6f	3F*	3	3	1	5	0.53377948	3s.5f	3F*	3	3	1	5	0.52128328	3.843e-02	3.064e-08	1.532e-07
3s.6f	3F*	3	3	1	5	0.53377948	3s.5f	3F*	3	3	1	7	0.52128364	1.620e-02	9.226e-09	6.458e-08
3s.6f	3F*	3	3	1	5	0.53377948	3s.5f	3F*	3	3	1	9	0.52128398	8.006e-04	3.546e-10	3.192e-09
3s.6f	3F*	3	3	1	5	0.53377948	3s.6p	1P*	1	1	1	3	0.52138137	1.346e-06	1.816e-12	5.449e-12
3s.6f	3F*	3	3	1	5	0.53377948	3s.7p	3P*	3	1	1	1	0.53287880	8.759e-07	6.721e-10	6.721e-10
3s.6f	3F*	3	3	1	5	0.53377948	3s.7p	3P*	3	1	1	3	0.53288182	8.554e-07	2.203e-10	6.608e-10
3s.6f	3F*	3	3	1	5	0.53377948	3s.7p	3P*	3	1	1	5	0.53288856	1.164e-07	1.826e-11	9.132e-11
3s.6f	3F*	3	3	1	7	0.53377948	3s.3p	3P*	3	1	1	3	0.19929833	8.334e+01	2.164e-07	6.492e-07
3s.6f	3F*	3	3	1	7	0.53377948	3s.3p	3P*	3	1	1	5	0.19966935	4.147e+01	6.475e-08	3.237e-07
3s.6f	3F*	3	3	1	7	0.53377948	3s.3p	1P*	1	1	1	3	0.31941062	1.894e+00	1.197e-08	3.591e-08
3s.6f	3F*	3	3	1	7	0.53377948	3s.4p	3P*	3	1	1	3	0.43599038	7.821e-03	2.376e-10	7.128e-10
3s.6f	3F*	3	3	1	7	0.53377948	3s.4p	3P*	3	1	1	5	0.43605187	4.040e-03	7.372e-11	3.686e-10
3s.6f	3F*	3	3	1	7	0.53377948	3s.4p	1P*	1	1	1	3	0.44968048	1.412e-01	5.801e-09	1.740e-08
3s.6f	3F*	3	3	1	7	0.53377948	3s.5p	3P*	3	1	1	3	0.49436316	2.531e-01	4.732e-08	1.420e-07
3s.6f	3F*	3	3	1	7	0.53377948	3s.5p	3P*	3	1	1	5	0.49438722	1.261e-01	1.416e-08	7.080e-08
3s.6f	3F*	3	3	1	7	0.53377948	3s.4f	1F*	1	3	1	7	0.49824836	2.117e-03	2.088e-10	1.462e-09
3s.6f	3F*	3	3	1	7	0.53377948	3s.4f	3F*	3	3	1	5	0.49825033	1.503e-02	2.075e-09	1.038e-08
3s.6f	3F*	3	3	1	7	0.53377948	3s.4f	3F*	3	3	1	7	0.49825076	4.229e-02	4.171e-09	2.920e-08
3s.6f	3F*	3	3	1	7	0.53377948	3s.4f	3F*	3	3	1	9	0.49825125	1.566e-02	1.201e-09	1.081e-08
3s.6f	3F*	3	3	1	7	0.53377948	3s.5p	1P*	1	1	1	3	0.49852264	3.281e-04	7.668e-11	2.300e-10
3s.6f	3F*	3	3	1	7	0.53377948	3s.6p	3P*	3	1	1	3	0.51958373	1.955e-01	2.819e-07	8.456e-07
3s.6f	3F*	3	3	1	7	0.53377948	3s.6p	3P*	3	1	1	5	0.51959559	9.680e-02	8.386e-08	4.193e-07
3s.6f	3F*	3	3	1	7	0.53377948	3s.5f	1F*	1	3	1	7	0.52128269	7.297e-04	5.817e-10	4.072e-09
3s.6f	3F*	3	3	1	7	0.53377948	3s.5f	3F*	3	3	1	5	0.52128328	1.121e-02	1.252e-08	6.258e-08
3s.6f	3F*	3	3	1	7	0.53377948	3s.5f	3F*	3	3	1	7	0.52128364	3.241e-02	2.584e-08	1.809e-07
3s.6f	3F*	3	3	1	7	0.53377948	3s.5f	3F*	3	3	1	9	0.52128398	1.168e-02	7.244e-09	6.519e-08
3s.6f	3F*	3	3	1	7	0.53377948	3s.6p	1P*	1	1	1	3	0.52138137	2.403e-02	4.542e-08	1.363e-07
3s.6f	3F*	3	3	1	7	0.53377948	3s.7p	3P*	3	1	1	3	0.53288182	1.146e-06	4.130e-10	1.239e-09
3s.6f	3F*	3	3	1	7	0.53377948	3s.7p	3P*	3	1	1	5	0.53288856	5.442e-07	1.195e-10	5.974e-10
3s.6f	3F*	3	3	1	9	0.53377948	3s.3p	3P*	3	1	1	5	0.19966935	1.332e+02	2.674e-07	1.337e-06
3s.6f	3F*	3	3	1	9	0.53377948	3s.4p	3P*	3	1	1	5	0.43605187	1.300e-02	3.050e-10	1.525e-09
3s.6f	3F*	3	3	1	9	0.53377948	3s.5p	3P*	3	1	1	5	0.49438722	4.050e-01	5.849e-08	2.925e-07
3s.6f	3F*	3	3	1	9	0.53377948	3s.4f	1F*	1	3	1	7	0.49824836	1.886e-04	2.392e-11	1.674e-10
3s.6f	3F*	3	3	1	9	0.53377948	3s.4f	3F*	3	3	1	5	0.49825033	5.962e-04	1.058e-10	5.292e-10
3s.6f	3F*	3	3	1	9	0.53377948	3s.4f	3F*	3	3	1	7	0.49825076	1.285e-02	1.630e-09	1.141e-08
3s.6f	3F*	3	3	1	9	0.53377948	3s.4f	3F*	3	3	1	9	0.49825125	6.148e-02	6.064e-09	5.457e-08
3s.6f	3F*	3	3	1	9	0.53377948	3s.6p	3P*	3	1	1	5	0.51959559	3.110e-01	3.464e-07	1.732e-06
3s.6f	3F*	3	3	1	9	0.53377948	3s.5f	1F*	1	3	1	7	0.52128269	3.543e-04	3.631e-10	2.542e-09
3s.6f	3F*	3	3	1	9	0.53377948	3s.5f	3F*	3	3	1	5	0.52128328	4.448e-04	6.383e-10	3.192e-09
3s.6f	3F*	3	3	1	9	0.53377948	3s.5f	3F*	3	3	1	7	0.52128364	9.375e-03	9.611e-09	6.727e-08
3s.6f	3F*	3	3	1	9	0.53377948	3s.5f	3F*	3	3	1	9	0.52128398	4.587e-02	3.657e-08	3.291e-07
3s.6f	3F*	3	3	1	9	0.53377948	3s.7p	3P*	3	1	1	5	0.53288856	1.750e-06	4.940e-10	2.470e-09
3s.7p	1P*	1	1	1	3	0.53382230	3s.3p	3P*	3	1	1	1	0.19911554	1.201e-06	4.003e-15	4.003e-15
3s.7p	1P*	1	1	1	3	0.53382230	3s.3p	3P*	3	1	1	3	0.19929833	6.152e-03	6.844e-12	2.053e-11
3s.7p	1P*	1	1	1	3	0.53382230	3s.3p	3P*	3	1	1	5	0.19966935	7.648e-03	5.116e-12	2.558e-11
3s.7p	1P*	1	1	1	3	0.53382230	3s.3p	1P*	1	1	1	3	0.31941062	1.125e+02	3.048e-07	9.143e-07
3s.7p	1P*	1	1	1	3	0.53382230	3s.4p	3P*	3	1	1	5	0.43605187	2.633e-06	2.057e-14	1.029e-13
3s.7p	1P*	1	1	1	3	0.53382230	3s.4p	1P*	1	1	1	3	0.44968048	3.982e-02	7.003e-10	2.101e-09
3s.7p	1P*	1	1	1	3	0.53382230	3s.5p	3P*	3	1	1	3	0.49436316	1.776e-05	1.420e-12	4.261e-12
3s.7p	1P*	1	1	1	3	0.53382230	3s.5p	3P*	3	1	1	5	0.49438722	7.949e-06	3.818e-13	1.909e-12
3s.7p	1P*	1	1	1	3	0.53382230	3s.4f	1F*	1	3	1	7	0.49824836	1.223e-02	5.158e-10	3.611e-09
3s.7p	1P*	1	1	1	3	0.53382230	3s.4f	3F*	3	3	1	5	0.49825033	4.256e-07	2.512e-14	1.256e-13
3s.7p	1P*	1	1	1	3	0.53382230	3s.4f	3F*	3	3	1	7	0.49825076	1.555e-04	6.556e-12	4.590e-11
3s.7p	1P*	1	1	1	3	0.53382230	3s.5p	1P*	1	1	1	3	0.49852264	2.289e-01	2.287e-08	6.862e-08
3s.7p	1P*	1	1	1	3	0.53382230	3s.6p	3P*	3	1	1	3	0.51958373	1.255e-05	7.707e-12	2.312e-11
3s.7p	1P*	1	1	1	3	0.53382230	3s.6p	3P*	3	1	1	5	0.51959559	3.963e-06	1.463e-12	7.313e-12
3s.7p	1P*	1	1	1	3	0.53382230	3s.5f	1F*	1	3	1	7	0.52128269	5.561e-03	1.887e-09	1.321e-08
3s.7p	1P*	1	1	1	3	0.53382230	3s.5f	3F*	3	3	1	5	0.52128328	3.653e-07	1.736e-13	8.678e-13
3s.7p	1P*	1	1	1	3	0.53382230	3s.5f	3F*	3	3	1	7	0.52128364	1.858e-04	6.304e-11	4.413e-10
3s.7p	1P*	1	1	1	3	0.53382230	3s.6p	1P*	1	1	1	3	0.52138137	1.448e-01	1.165e-07	3.494e-07
3s.6g	3G	3	4	0	7	0.53410086	3s.3d	3D	3	2	0	3	0.43701687	9.455e+00	2.914e-07	8.742e-07
3s.6g	3G	3	4	0	7	0.53410086	3s.3d	3D	3	2	0	5	0.43701659	2.626e+00	4.857e-08	2.428e-07
3s.6g	3G	3	4	0	7	0.53410086	3s.3d	3D	3	2	0	7	0.43701675	1.751e-01	2.313e-09	1.619e-08
3s.6g	3G	3	4	0	7	0.53410086	3s.4d	3D	3	2	0	3	0.49383689	4.443e-03	7.961e-10	2.388e-09
3s.6g	3G	3	4	0	7	0.53410086	3s.4d	3D	3	2	0	5	0.49383652	1.234e-03	1.327e-10	6.634e-10
3s.6g	3G	3	4	0	7	0.53410086	3s.4d	3D	3	2	0	7	0.49383617	8.228e-05	6.318e-12	4.423e-11
3s.6g	3G	3	4	0	7	0.53410086	3s.5d	3D	3	2	0	3	0.51913308	4.123e-01	5.346e-07	1.604e-06
3s.6g	3G	3	4	0	7	0.53410086	3s.5d	3D	3	2	0	5	0.51913287	1.145e-01	8.909e-08	4.455e-07
3s.6g	3G	3	4	0	7	0.53410086	3s.5d	3D	3	2	0	7	0.51913260	7.635e-03	4.242e-09	2.970e-08
3s.6g	3G	3	4	0	7	0.53410086	3s.5g	3G	3	4	0	7	0.52181666	2.534e-02	2.090e-08	1.463e-07
3s.6g	3G	3	4	0	7	0.53410086	3s.5g	1G	1	4	0	9	0.52181666	2.360e-03	1.514e-09	1.363e-08
3s.6g	3G	3	4	0	7	0.53410086	3s.5g	3G	3	4	0	9	0.52181666	3.113e-03	1.998e-09	1.798e-08
3s.6g	3G	3	4	0	7	0.53410086	3s.5g	3G	3	4	0	11	0.52181666	1.474e-04	7.740e-11	8.514e-10
3s.6g	3G	3	4	0	7	0.53410086	3s.6d	3D	3	2	0	3	0.53257065	1.522e-05	1.889e-09	5.666e-09
3s.6g	3G	3	4	0	7	0.53410086	3s.6d	3D	3	2	0	5	0.53257046	4.228e-06	3.147e-10	1.573e-09
3s.6g	3G	3	4	0	7	0.53410086	3s.6d	3D	3	2	0	7	0.53257037	2.818e-07	1.498e-11	1.049e-10
3s.6g	1G	1	4	0	9	0.53410086	3s.3d	1D	1	2	0	5	0.42285584	6.121e+00	1.108e-07	5.542e-07
3s.6g	1G	1	4	0	9	0.53410086	3s.3d	3D	3	2	0	5	0.43701659	4.782e+00	1.137e-07	5.685e-07
3s.6g	1G	1	4	0	9	0.53410086	3s.3d	3D	3	2	0	7	0.43701675	9.563e-01	1.624e-08	1.137e-07
3s.6g	1G	1	4	0	9	0.53410086	3s.4d	1D	1	2	0	5	0.48419848	4.275e-01	3.847e-08	1.923e-07
3s.6g	1G	1	4	0	9	0.53410086	3s.4d	3D	3	2	0	5	0.49383652	2.248e-03	3.107e-10	1.554e-09
3s.6g	1G	1	4	0	9	0.53410086	3s.4d	3D	3	2	0	7	0.49383617	4.494e-04	4.437e-11	3.106e-10
3s.6g	1G	1	4	0	9	0.53410086	3s.5d	1D	1	2	0	5	0.51311972	8.171e-01	4.159e-07	2.080e-06
3s.6g	1G	1	4	0	9	0.53410086	3s.5d	3D	3	2	0	5	0.51913287	2.085e-01	2.086e-07	1.043e-06
3s.6g	1G	1	4	0	9	0.53410086	3s.5d	3D	3	2	0	7	0.51913260	4.170e-02	2.979e-08	2.085e-07
3s.6g	1G	1	4	0	9	0.53410086	3s.5g	3G	3	4	0	7	0.52181666	1.993e-03	2.114e-09	1.480e-08
3s.6g	1G	1	4	0	9	0.53410086	3s.5g	1G	1	4	0	9	0.52181666	2.689e-02	2.218e-08	1.996e-07
3s.6g	1G	1	4	0	9	0.53410086	3s.5g	3G	3	4	0	9	0.52181666	5.011e-05	4.134e-11	3.721e-10
3s.6g	1G	1	4	0	9	0.53410086	3s.5g	3G	3	4	0	11	0.52181666	2.029e-03	1.370e-09	1.507e-08
3s.6g	1G	1	4	0	9	0.53410086	3p2	3P	3	1	0	5	0.52738610	4.102e-06	2.039e-11	1.019e-10
3s.6g	1G	1	4	0	9	0.53410086	3s.6d	1D	1	2	0	5	0.52874672	5.681e-03	4.441e-08	2.220e-07
3s.6g	1G	1	4	0	9	0.53410086	3s.6d	3D	3	2	0	5	0.53257046	7.700e-06	7.367e-10	3.683e-09
3s.6g	1G	1	4	0	9	0.53410086	3s.6d	3D	3	2	0	7	0.53257037	1.540e-06	1.052e-10	7.364e-10
3s.6g	3G	3	4	0	9	0.53410086	3s.3d	1D	1	2	0	5	0.42285584	5.390e+00	9.760e-08	4.880e-07
3s.6g	3G	3	4	0	9	0.53410086	3s.3d	3D	3	2	0	5	0.43701659	5.431e+00	1.291e-07	6.456e-07
3s.6g	3G	3	4	0	9	0.53410086	3s.3d	3D	3	2	0	7	0.43701675	1.086e+00	1.845e-08	1.291e-07
3s.6g	3G	3	4	0	9	0.53410086	3s.4d	1D	1	2	0	5	0.48419848	3.764e-01	3.387e-08	1.693e-07
3s.6g	3G	3	4	0	9	0.53410086	3s.4d	3D	3	2	0	5	0.49383652	2.553e-03	3.528e-10	1.764e-09
3s.6g	3G	3	4	0	9	0.53410086	3s.4d	3D	3	2	0	7	0.49383617	5.108e-04	5.043e-11	3.530e-10
3s.6g	3G	3	4	0	9	0.53410086	3s.5d	1D	1	2	0	5	0.51311972	7.194e-01	3.662e-07	1.831e-06
3s.6g	3G	3	4	0	9	0.53410086	3s.5d	3D	3	2	0	5	0.51913287	2.369e-01	2.369e-07	1.185e-06
3s.6g	3G	3	4	0	9	0.53410086	3s.5d	3D	3	2	0	7	0.51913260	4.737e-02	3.384e-08	2.369e-07
3s.6g	3G	3	4	0	9	0.53410086	3s.5g	3G	3	4	0	7	0.52181666	2.264e-03	2.401e-09	1.681e-08
3s.6g	3G	3	4	0	9	0.53410086	3s.5g	1G	1	4	0	9	0.52181666	3.677e-04	3.033e-10	2.730e-09
3s.6g	3G	3	4	0	9	0.53410086	3s.5g	3G	3	4	0	9	0.52181666	2.602e-02	2.147e-08	1.932e-07
3s.6g	3G	3	4	0	9	0.53410086	3s.5g	3G	3	4	0	11	0.52181666	2.305e-03	1.556e-09	1.712e-08
3s.6g	3G	3	4	0	9	0.53410086	3p2	3P	3	1	0	5	0.52738610	3.605e-06	1.791e-11	8.957e-11
3s.6g	3G	3	4	0	9	0.53410086	3s.6d	1D	1	2	0	5	0.52874672	5.002e-03	3.910e-08	1.955e-07
3s.6g	3G	3	4	0	9	0.53410086	3s.6d	3D	3	2	0	5	0.53257046	8.746e-06	8.368e-10	4.184e-09
3s.6g	3G	3	4	0	9	0.53410086	3s.6d	3D	3	2	0	7	0.53257037	1.749e-06	1.195e-10	8.366e-10
3s.6g	3G	3	4	0	11	0.53410086	3s.3d	3D	3	2	0	7	0.43701675	1.226e+01	2.544e-07	1.781e-06
3s.6g	3G	3	4	0	11	0.53410086	3s.4d	3D	3	2	0	7	0.49383617	5.763e-03	6.954e-10	4.868e-09
3s.6g	3G	3	4	0	11	0.53410086	3s.5d	3D	3	2	0	7	0.51913260	5.344e-01	4.666e-07	3.267e-06
3s.6g	3G	3	4	0	11	0.53410086	3s.5g	3G	3	4	0	7	0.52181666	9.382e-05	1.216e-10	8.514e-10
3s.6g	3G	3	4	0	11	0.53410086	3s.5g	1G	1	4	0	9	0.52181666	1.529e-03	1.542e-09	1.388e-08
3s.6g	3G	3	4	0	11	0.53410086	3s.5g	3G	3	4	0	9	0.52181666	2.017e-03	2.034e-09	1.831e-08
3s.6g	3G	3	4	0	11	0.53410086	3s.5g	3G	3	4	0	11	0.52181666	2.732e-02	2.254e-08	2.479e-07
3s.6g	3G	3	4	0	11	0.53410086	3s.6d	3D	3	2	0	7	0.53257037	1.973e-05	1.648e-09	1.154e-08
3s.6h	1H*	1	5	1	11	0.53417510	3s.4f	1F*	1	3	1	7	0.49824836	2.020e+00	3.062e-07	2.143e-06
3s.6h	1H*	1	5	1	11	0.53417510	3s.4f	3F*	3	3	1	7	0.49825076	1.143e+00	1.733e-07	1.213e-06
3s.6h	1H*	1	5	1	11	0.53417510	3s.4f	3F*	3	3	1	9	0.49825125	8.812e-02	1.039e-08	9.351e-08
3s.6h	1H*	1	5	1	11	0.53417510	3s.5f	1F*	1	3	1	7	0.52128269	1.624e-01	1.912e-07	1.338e-06
3s.6h	1H*	1	5	1	11	0.53417510	3s.5f	3F*	3	3	1	7	0.52128364	1.229e-01	1.446e-07	1.013e-06
3s.6h	1H*	1	5	1	11	0.53417510	3s.5f	3F*	3	3	1	9	0.52128398	7.932e-03	7.263e-09	6.536e-08
3s.6h	3H*	3	5	1	9	0.53417510	3s.4f	1F*	1	3	1	7	0.49824836	5.763e-03	7.146e-10	5.002e-09
3s.6h	3H*	3	5	1	9	0.53417510	3s.4f	3F*	3	3	1	5	0.49825033	2.846e+00	4.942e-07	2.471e-06
3s.6h	3H*	3	5	1	9	0.53417510	3s.4f	3F*	3	3	1	7	0.49825076	3.927e-01	4.870e-08	3.409e-07
3s.6h	3H*	3	5	1	9	0.53417510	3s.4f	3F*	3	3	1	9	0.49825125	1.552e-02	1.498e-09	1.348e-08
3s.6h	3H*	3	5	1	9	0.53417510	3s.5f	1F*	1	3	1	7	0.52128269	1.306e-03	1.258e-09	8.807e-09
3s.6h	3H*	3	5	1	9	0.53417510	3s.5f	3F*	3	3	1	5	0.52128328	2.562e-01	3.455e-07	1.727e-06
