Confk	Termk	Sk	Lk	Pk	gk	Ek(Ry)	Confi	Termi	Si	Li	Pi	gi	Ei(Ry)	Aki
3s.13s	1S	1	0	0	1	0.55449800	3s.3d	1D	1	2	0	5	0.42285584	6.005e-01
3s.13s	1S	1	0	0	1	0.55449800	3s.4d	1D	1	2	0	5	0.48419848	7.703e-03
3s.13s	1S	1	0	0	1	0.55449800	3s.5d	1D	1	2	0	5	0.51311972	4.048e-02
3s.13s	1S	1	0	0	1	0.55449800	3s.6d	1D	1	2	0	5	0.52874672	3.104e-02
3s.13s	1S	1	0	0	1	0.55449800	3s.7d	1D	1	2	0	5	0.53802135	1.925e-02
3s.13s	1S	1	0	0	1	0.55449800	3s.8d	1D	1	2	0	5	0.54393522	1.176e-02
3s.13s	1S	1	0	0	1	0.55449800	3s.9d	1D	1	2	0	5	0.54791972	7.508e-03
3s.13s	1S	1	0	0	1	0.55449800	3s.10d	1D	1	2	0	5	0.55072514	5.286e-03
3s.13s	1S	1	0	0	1	0.55449800	3s.11d	1D	1	2	0	5	0.55277180	5.212e-03
3s.13s	1S	1	0	0	1	0.55449800	3s.12d	1D	1	2	0	5	0.55430930	9.557e-07
3s.13p	3P*	3	1	1	9	0.55478100	3s.3p	3P*	3	1	1	9	0.19948414	3.600e+03
3s.13p	3P*	3	1	1	9	0.55478100	3s.4p	3P*	3	1	1	9	0.43602120	9.040e+00
3s.13p	3P*	3	1	1	9	0.55478100	3s.5p	3P*	3	1	1	9	0.49437523	1.834e-01
3s.13p	3P*	3	1	1	9	0.55478100	3s.4f	3F*	3	3	1	21	0.49825087	3.089e-02
3s.13p	3P*	3	1	1	9	0.55478100	3s.6p	3P*	3	1	1	9	0.51958967	8.833e-04
3s.13p	3P*	3	1	1	9	0.55478100	3s.5f	3F*	3	3	1	21	0.52128370	7.375e-04
3s.13p	3P*	3	1	1	9	0.55478100	3s.7p	3P*	3	1	1	9	0.53288523	2.161e-03
3s.13p	3P*	3	1	1	9	0.55478100	3s.6f	3F*	3	3	1	21	0.53377948	5.961e-04
3s.13p	3P*	3	1	1	9	0.55478100	3s.8p	3P*	3	1	1	9	0.54076870	3.206e-03
3s.13p	3P*	3	1	1	9	0.55478100	3s.7f	3F*	3	3	1	21	0.54129958	1.355e-03
3s.13p	3P*	3	1	1	9	0.55478100	3s.9p	3P*	3	1	1	9	0.54582950	2.608e-03
3s.13p	3P*	3	1	1	9	0.55478100	3s.8f	1F*	1	3	1	7	0.54617128	1.336e-03
3s.13p	3P*	3	1	1	9	0.55478100	3s.10p	3P*	3	1	1	9	0.54922800	1.844e-03
3s.13p	3P*	3	1	1	9	0.55478100	3s.9f	3F*	3	3	1	21	0.54950572	1.024e-03
3s.13p	3P*	3	1	1	9	0.55478100	3s.11p	3P*	3	1	1	9	0.55164600	1.200e-03
3s.13p	3P*	3	1	1	9	0.55478100	3s.10f	3F*	3	3	1	21	0.55188736	6.593e-04
3s.13p	3P*	3	1	1	9	0.55478100	3s.12p	3P*	3	1	1	9	0.55342800	6.953e-04
3s.13p	3P*	3	1	1	9	0.55478100	3s.11f	3F*	3	3	1	21	0.55364726	2.933e-04
3s.12d	3D	3	2	0	15	0.55484160	3s.4s	3S	3	0	0	3	0.37541836	2.443e-01
3s.12d	3D	3	2	0	15	0.55484160	3s.3d	3D	3	2	0	15	0.43701672	7.470e+00
3s.12d	3D	3	2	0	15	0.55484160	3s.5s	3S	3	0	0	3	0.47269724	1.931e-02
3s.12d	3D	3	2	0	15	0.55484160	3s.4d	3D	3	2	0	15	0.49383643	2.568e-01
3s.12d	3D	3	2	0	15	0.55484160	3s.6s	3S	3	0	0	3	0.50932360	1.607e-02
3s.12d	3D	3	2	0	15	0.55484160	3s.5d	3D	3	2	0	15	0.51913279	5.952e-03
3s.12d	3D	3	2	0	15	0.55484160	3s.5g	3G	3	4	0	27	0.52181666	1.169e-03
3s.12d	3D	3	2	0	15	0.55484160	3s.7s	3S	3	0	0	3	0.52721550	8.105e-03
3s.12d	3D	3	2	0	15	0.55484160	3s.6d	3D	3	2	0	15	0.53257046	4.096e-04
3s.12d	3D	3	2	0	15	0.55484160	3s.6g	1G	1	4	0	9	0.53410086	1.205e-03
3s.12d	3D	3	2	0	15	0.55484160	3s.8s	3S	3	0	0	3	0.53730801	3.893e-03
3s.12d	3D	3	2	0	15	0.55484160	3s.7d	3D	3	2	0	15	0.54055244	1.681e-03
3s.12d	3D	3	2	0	15	0.55484160	3s.7g	3G	3	4	0	27	0.54150711	1.048e-03
3s.12d	3D	3	2	0	15	0.55484160	3s.9s	3S	3	0	0	3	0.54356300	1.848e-03
3s.12d	3D	3	2	0	15	0.55484160	3s.8d	3D	3	2	0	15	0.54567744	1.711e-03
3s.12d	3D	3	2	0	15	0.55484160	3s.8g	1G	1	4	0	9	0.54631250	8.322e-04
3s.12d	3D	3	2	0	15	0.55484160	3s.10s	3S	3	0	0	3	0.54770790	8.376e-04
3s.12d	3D	3	2	0	15	0.55484160	3s.9d	3D	3	2	0	15	0.54916218	1.313e-03
3s.12d	3D	3	2	0	15	0.55484160	3s.9g	1G	1	4	0	9	0.54960627	6.154e-04
3s.12d	3D	3	2	0	15	0.55484160	3s.11s	3S	3	0	0	3	0.55059550	3.234e-04
3s.12d	3D	3	2	0	15	0.55484160	3s.10d	3D	3	2	0	15	0.55163860	8.908e-04
3s.12d	3D	3	2	0	15	0.55484160	3s.12s	3S	3	0	0	3	0.55268770	6.471e-05
3s.12d	3D	3	2	0	15	0.55484160	3s.11d	3D	3	2	0	15	0.55346150	5.275e-04
3s.12d	3D	3	2	0	15	0.55484160	3s.13s	3S	3	0	0	3	0.55425240	3.934e-05
3s.12f	1F*	1	3	1	7	0.55498440	3s.3p	1P*	1	1	1	3	0.31941062	1.060e+02
3s.12f	1F*	1	3	1	7	0.55498440	3s.4p	1P*	1	1	1	3	0.44968048	1.267e+00
3s.12f	1F*	1	3	1	7	0.55498440	3s.4f	1F*	1	3	1	7	0.49824836	7.015e-03
3s.12f	1F*	1	3	1	7	0.55498440	3s.5p	1P*	1	1	1	3	0.49852264	3.132e-02
3s.12f	1F*	1	3	1	7	0.55498440	3s.5f	1F*	1	3	1	7	0.52128269	1.395e-04
3s.12f	1F*	1	3	1	7	0.55498440	3s.6p	1P*	1	1	1	3	0.52138137	1.005e-03
3s.12f	1F*	1	3	1	7	0.55498440	3s.6f	1F*	1	3	1	7	0.53377902	1.509e-03
3s.12f	1F*	1	3	1	7	0.55498440	3s.7p	1P*	1	1	1	3	0.53382230	7.813e-05
3s.12f	1F*	1	3	1	7	0.55498440	3s.6h	3H*	3	5	1	33	0.53417510	1.548e-04
3s.12f	1F*	1	3	1	7	0.55498440	3s.7f	1F*	1	3	1	7	0.54129958	1.733e-03
3s.12f	1F*	1	3	1	7	0.55498440	3s.8p	1P*	1	1	1	3	0.54132160	7.436e-05
3s.12f	1F*	1	3	1	7	0.55498440	3s.7h	1H*	1	5	1	11	0.54155556	2.697e-04
3s.12f	1F*	1	3	1	7	0.55498440	3s.8f	3F*	3	3	1	21	0.54617128	1.421e-03
3s.12f	1F*	1	3	1	7	0.55498440	3s.9p	1P*	1	1	1	3	0.54618280	1.557e-04
3s.12f	1F*	1	3	1	7	0.55498440	3s.8h	1H*	1	5	1	11	0.54634581	3.107e-04
3s.12f	1F*	1	3	1	7	0.55498440	3s.9f	1F*	1	3	1	7	0.54950572	1.038e-03
3s.12f	1F*	1	3	1	7	0.55498440	3s.10p	1P*	1	1	1	3	0.54951500	2.900e-04
3s.12f	1F*	1	3	1	7	0.55498440	3s.9h	3H*	3	5	1	33	0.54962983	2.982e-04
3s.12f	1F*	1	3	1	7	0.55498440	3s.10f	1F*	1	3	1	7	0.55188736	7.067e-04
3s.12f	1F*	1	3	1	7	0.55498440	3s.11p	1P*	1	1	1	3	0.55189390	5.329e-04
3s.12f	1F*	1	3	1	7	0.55498440	3s.11f	1F*	1	3	1	7	0.55364726	4.301e-04
3s.12f	1F*	1	3	1	7	0.55498440	3s.12p	1P*	1	1	1	3	0.55365060	1.655e-03
3s.12f	3F*	3	3	1	21	0.55498440	3s.3p	3P*	3	1	1	9	0.19948414	6.567e+02
3s.12f	3F*	3	3	1	21	0.55498440	3s.4p	3P*	3	1	1	9	0.43602120	1.975e+00
3s.12f	3F*	3	3	1	21	0.55498440	3s.5p	3P*	3	1	1	9	0.49437523	3.388e-02
3s.12f	3F*	3	3	1	21	0.55498440	3s.4f	3F*	3	3	1	21	0.49825087	6.593e-03
3s.12f	3F*	3	3	1	21	0.55498440	3s.6p	3P*	3	1	1	9	0.51958967	3.569e-04
3s.12f	3F*	3	3	1	21	0.55498440	3s.5f	3F*	3	3	1	21	0.52128370	1.676e-04
3s.12f	3F*	3	3	1	21	0.55498440	3s.7p	3P*	3	1	1	9	0.53288523	3.272e-03
3s.12f	3F*	3	3	1	21	0.55498440	3s.6f	3F*	3	3	1	21	0.53377948	1.532e-03
3s.12f	3F*	3	3	1	21	0.55498440	3s.6h	1H*	1	5	1	11	0.53417510	1.550e-04
3s.12f	3F*	3	3	1	21	0.55498440	3s.8p	3P*	3	1	1	9	0.54076870	3.593e-03
3s.12f	3F*	3	3	1	21	0.55498440	3s.7f	3F*	3	3	1	21	0.54129958	1.741e-03
3s.12f	3F*	3	3	1	21	0.55498440	3s.7h	3H*	3	5	1	33	0.54155556	2.696e-04
3s.12f	3F*	3	3	1	21	0.55498440	3s.9p	3P*	3	1	1	9	0.54582950	2.914e-03
3s.12f	3F*	3	3	1	21	0.55498440	3s.8f	1F*	1	3	1	7	0.54617128	1.424e-03
3s.12f	3F*	3	3	1	21	0.55498440	3s.8h	3H*	3	5	1	33	0.54634581	3.104e-04
3s.12f	3F*	3	3	1	21	0.55498440	3s.10p	3P*	3	1	1	9	0.54922800	2.224e-03
3s.12f	3F*	3	3	1	21	0.55498440	3s.9f	3F*	3	3	1	21	0.54950572	1.039e-03
3s.12f	3F*	3	3	1	21	0.55498440	3s.9h	1H*	1	5	1	11	0.54962983	2.980e-04
3s.12f	3F*	3	3	1	21	0.55498440	3s.11p	3P*	3	1	1	9	0.55164600	1.661e-03
3s.12f	3F*	3	3	1	21	0.55498440	3s.10f	3F*	3	3	1	21	0.55188736	7.071e-04
3s.12f	3F*	3	3	1	21	0.55498440	3s.12p	3P*	3	1	1	9	0.55342800	1.286e-03
3s.12f	3F*	3	3	1	21	0.55498440	3s.11f	3F*	3	3	1	21	0.55364726	4.303e-04
3s.12f	3F*	3	3	1	21	0.55498440	3s.13p	3P*	3	1	1	9	0.55478100	3.816e-07
3s.13p	1P*	1	1	1	3	0.55498830	3s.3p	1P*	1	1	1	3	0.31941062	7.525e+02
3s.13p	1P*	1	1	1	3	0.55498830	3s.4p	1P*	1	1	1	3	0.44968048	1.439e+01
3s.13p	1P*	1	1	1	3	0.55498830	3s.4f	1F*	1	3	1	7	0.49824836	5.706e-03
3s.13p	1P*	1	1	1	3	0.55498830	3s.5p	1P*	1	1	1	3	0.49852264	6.063e-01
3s.13p	1P*	1	1	1	3	0.55498830	3s.5f	1F*	1	3	1	7	0.52128269	3.636e-03
3s.13p	1P*	1	1	1	3	0.55498830	3s.6p	1P*	1	1	1	3	0.52138137	2.288e-02
3s.13p	1P*	1	1	1	3	0.55498830	3s.6f	1F*	1	3	1	7	0.53377902	2.157e-03
3s.13p	1P*	1	1	1	3	0.55498830	3s.7p	1P*	1	1	1	3	0.53382230	1.415e-05
3s.13p	1P*	1	1	1	3	0.55498830	3s.7f	1F*	1	3	1	7	0.54129958	1.370e-03
3s.13p	1P*	1	1	1	3	0.55498830	3s.8p	1P*	1	1	1	3	0.54132160	1.820e-03
3s.13p	1P*	1	1	1	3	0.55498830	3s.8f	3F*	3	3	1	21	0.54617128	8.807e-04
3s.13p	1P*	1	1	1	3	0.55498830	3s.9p	1P*	1	1	1	3	0.54618280	2.327e-03
3s.13p	1P*	1	1	1	3	0.55498830	3s.9f	1F*	1	3	1	7	0.54950572	5.469e-04
3s.13p	1P*	1	1	1	3	0.55498830	3s.10p	1P*	1	1	1	3	0.54951500	1.907e-03
3s.13p	1P*	1	1	1	3	0.55498830	3s.10f	1F*	1	3	1	7	0.55188736	2.986e-04
3s.13p	1P*	1	1	1	3	0.55498830	3s.11p	1P*	1	1	1	3	0.55189390	1.312e-03
3s.13p	1P*	1	1	1	3	0.55498830	3s.11f	1F*	1	3	1	7	0.55364726	9.739e-05
3s.13p	1P*	1	1	1	3	0.55498830	3s.12p	1P*	1	1	1	3	0.55365060	7.711e-04
3s.14s	3S	3	0	0	3	0.55545280	3s.3d	3D	3	2	0	15	0.43701672	1.797e+01
3s.14s	3S	3	0	0	3	0.55545280	3s.4d	3D	3	2	0	15	0.49383643	8.303e-01
3s.14s	3S	3	0	0	3	0.55545280	3s.5d	3D	3	2	0	15	0.51913279	5.920e-02
3s.14s	3S	3	0	0	3	0.55545280	3s.6d	3D	3	2	0	15	0.53257046	5.504e-03
3s.14s	3S	3	0	0	3	0.55545280	3s.7d	3D	3	2	0	15	0.54055244	5.652e-04
3s.14s	3S	3	0	0	3	0.55545280	3s.8d	3D	3	2	0	15	0.54567744	5.390e-05
3s.14s	3S	3	0	0	3	0.55545280	3s.9d	3D	3	2	0	15	0.54916218	2.496e-06
3s.14s	3S	3	0	0	3	0.55545280	3s.10d	3D	3	2	0	15	0.55163860	1.166e-06
3s.14s	3S	3	0	0	3	0.55545280	3s.11d	3D	3	2	0	15	0.55346150	1.654e-05
3s.14s	3S	3	0	0	3	0.55545280	3s.12d	3D	3	2	0	15	0.55484160	2.259e-04
3s.13d	1D	1	2	0	5	0.55549300	3s2	1S	1	0	0	1	0.00000000	8.444e+02
3s.13d	1D	1	2	0	5	0.55549300	3s.4s	1S	1	0	0	1	0.39643154	2.325e+01
3s.13d	1D	1	2	0	5	0.55549300	3s.3d	1D	1	2	0	5	0.42285584	2.770e+02
3s.13d	1D	1	2	0	5	0.55549300	3s.5s	1S	1	0	0	1	0.47892739	1.341e+00
3s.13d	1D	1	2	0	5	0.55549300	3s.4d	1D	1	2	0	5	0.48419848	2.108e+01
3s.13d	1D	1	2	0	5	0.55549300	3s.6s	1S	1	0	0	1	0.51201246	1.760e-01
3s.13d	1D	1	2	0	5	0.55549300	3s.5d	1D	1	2	0	5	0.51311972	1.740e+00
3s.13d	1D	1	2	0	5	0.55549300	3s.5g	1G	1	4	0	9	0.52181666	6.344e-04
3s.13d	1D	1	2	0	5	0.55549300	3s.7s	1S	1	0	0	1	0.52862060	3.927e-02
3s.13d	1D	1	2	0	5	0.55549300	3s.6d	1D	1	2	0	5	0.52874672	1.644e-01
3s.13d	1D	1	2	0	5	0.55549300	3s.6g	3G	3	4	0	27	0.53410086	6.806e-04
3s.13d	1D	1	2	0	5	0.55549300	3s.7d	1D	1	2	0	5	0.53802135	1.286e-02
3s.13d	1D	1	2	0	5	0.55549300	3s.8s	1S	1	0	0	1	0.53813530	1.247e-02
3s.13d	1D	1	2	0	5	0.55549300	3s.7g	1G	1	4	0	9	0.54150711	5.814e-04
3s.13d	1D	1	2	0	5	0.55549300	3s.8d	1D	1	2	0	5	0.54393522	2.087e-04
3s.13d	1D	1	2	0	5	0.55549300	3s.9s	1S	1	0	0	1	0.54409120	5.012e-03
3s.13d	1D	1	2	0	5	0.55549300	3s.8g	3G	3	4	0	27	0.54631250	4.442e-04
3s.13d	1D	1	2	0	5	0.55549300	3s.9d	1D	1	2	0	5	0.54791972	3.275e-04
3s.13d	1D	1	2	0	5	0.55549300	3s.10s	1S	1	0	0	1	0.54806540	2.335e-03
3s.13d	1D	1	2	0	5	0.55549300	3s.9g	3G	3	4	0	27	0.54960627	3.088e-04
3s.13d	1D	1	2	0	5	0.55549300	3s.10d	1D	1	2	0	5	0.55072514	6.938e-04
3s.13d	1D	1	2	0	5	0.55549300	3s.11s	1S	1	0	0	1	0.55111500	8.706e-04
3s.13d	1D	1	2	0	5	0.55549300	3s.11d	1D	1	2	0	5	0.55277180	6.450e-04
3s.13d	1D	1	2	0	5	0.55549300	3s.12s	1S	1	0	0	1	0.55304500	4.070e-04
3s.13d	1D	1	2	0	5	0.55549300	3s.12d	1D	1	2	0	5	0.55430930	4.268e-04
3s.13d	1D	1	2	0	5	0.55549300	3s.13s	1S	1	0	0	1	0.55449800	1.210e-04
3s.14s	1S	1	0	0	1	0.55561900	3s.3d	1D	1	2	0	5	0.42285584	2.581e+00
3s.14s	1S	1	0	0	1	0.55561900	3s.4d	1D	1	2	0	5	0.48419848	2.677e-02
3s.14s	1S	1	0	0	1	0.55561900	3s.5d	1D	1	2	0	5	0.51311972	1.310e-02
3s.14s	1S	1	0	0	1	0.55561900	3s.6d	1D	1	2	0	5	0.52874672	1.923e-02
3s.14s	1S	1	0	0	1	0.55561900	3s.7d	1D	1	2	0	5	0.53802135	1.413e-02
3s.14s	1S	1	0	0	1	0.55561900	3s.8d	1D	1	2	0	5	0.54393522	9.132e-03
3s.14s	1S	1	0	0	1	0.55561900	3s.9d	1D	1	2	0	5	0.54791972	5.846e-03
3s.14s	1S	1	0	0	1	0.55561900	3s.10d	1D	1	2	0	5	0.55072514	3.871e-03
3s.14s	1S	1	0	0	1	0.55561900	3s.11d	1D	1	2	0	5	0.55277180	2.776e-03
3s.14s	1S	1	0	0	1	0.55561900	3s.12d	1D	1	2	0	5	0.55430930	2.673e-03
3s.14s	1S	1	0	0	1	0.55561900	3s.13d	1D	1	2	0	5	0.55549300	2.483e-07
3s.14p	3P*	3	1	1	9	0.55583100	3s.3p	3P*	3	1	1	9	0.19948414	5.528e+03
3s.14p	3P*	3	1	1	9	0.55583100	3s.4p	3P*	3	1	1	9	0.43602120	1.529e+01
3s.14p	3P*	3	1	1	9	0.55583100	3s.5p	3P*	3	1	1	9	0.49437523	4.080e-01
3s.14p	3P*	3	1	1	9	0.55583100	3s.4f	3F*	3	3	1	21	0.49825087	1.454e-01
3s.14p	3P*	3	1	1	9	0.55583100	3s.6p	3P*	3	1	1	9	0.51958967	1.080e-02
3s.14p	3P*	3	1	1	9	0.55583100	3s.5f	3F*	3	3	1	21	0.52128370	1.352e-02
3s.14p	3P*	3	1	1	9	0.55583100	3s.7p	3P*	3	1	1	9	0.53288523	1.582e-04
3s.14p	3P*	3	1	1	9	0.55583100	3s.6f	3F*	3	3	1	21	0.53377948	2.295e-04
3s.14p	3P*	3	1	1	9	0.55583100	3s.8p	3P*	3	1	1	9	0.54076870	1.490e-03
3s.14p	3P*	3	1	1	9	0.55583100	3s.7f	3F*	3	3	1	21	0.54129958	2.949e-04
3s.14p	3P*	3	1	1	9	0.55583100	3s.9p	3P*	3	1	1	9	0.54582950	1.654e-03
3s.14p	3P*	3	1	1	9	0.55583100	3s.8f	1F*	1	3	1	7	0.54617128	6.774e-04
3s.14p	3P*	3	1	1	9	0.55583100	3s.10p	3P*	3	1	1	9	0.54922800	1.346e-03
3s.14p	3P*	3	1	1	9	0.55583100	3s.9f	3F*	3	3	1	21	0.54950572	6.939e-04
3s.14p	3P*	3	1	1	9	0.55583100	3s.11p	3P*	3	1	1	9	0.55164600	9.713e-04
3s.14p	3P*	3	1	1	9	0.55583100	3s.10f	3F*	3	3	1	21	0.55188736	5.446e-04
3s.14p	3P*	3	1	1	9	0.55583100	3s.12p	3P*	3	1	1	9	0.55342800	6.505e-04
3s.14p	3P*	3	1	1	9	0.55583100	3s.11f	3F*	3	3	1	21	0.55364726	3.496e-04
3s.14p	3P*	3	1	1	9	0.55583100	3s.13p	3P*	3	1	1	9	0.55478100	3.852e-04
3s.14p	3P*	3	1	1	9	0.55583100	3s.12f	3F*	3	3	1	21	0.55498440	1.413e-04
3s.13d	3D	3	2	0	15	0.55591240	3s.4s	3S	3	0	0	3	0.37541836	4.302e-01
3s.13d	3D	3	2	0	15	0.55591240	3s.3d	3D	3	2	0	15	0.43701672	1.161e+01
3s.13d	3D	3	2	0	15	0.55591240	3s.5s	3S	3	0	0	3	0.47269724	7.821e-03
3s.13d	3D	3	2	0	15	0.55591240	3s.4d	3D	3	2	0	15	0.49383643	4.736e-01
3s.13d	3D	3	2	0	15	0.55591240	3s.6s	3S	3	0	0	3	0.50932360	1.063e-02
3s.13d	3D	3	2	0	15	0.55591240	3s.5d	3D	3	2	0	15	0.51913279	2.074e-02
3s.13d	3D	3	2	0	15	0.55591240	3s.5g	3G	3	4	0	27	0.52181666	8.193e-04
3s.13d	3D	3	2	0	15	0.55591240	3s.7s	3S	3	0	0	3	0.52721550	5.992e-03
3s.13d	3D	3	2	0	15	0.55591240	3s.6d	3D	3	2	0	15	0.53257046	1.143e-04
3s.13d	3D	3	2	0	15	0.55591240	3s.6g	1G	1	4	0	9	0.53410086	8.964e-04
3s.13d	3D	3	2	0	15	0.55591240	3s.8s	3S	3	0	0	3	0.53730801	3.084e-03
3s.13d	3D	3	2	0	15	0.55591240	3s.7d	3D	3	2	0	15	0.54055244	5.955e-04
3s.13d	3D	3	2	0	15	0.55591240	3s.7g	3G	3	4	0	27	0.54150711	8.019e-04
3s.13d	3D	3	2	0	15	0.55591240	3s.9s	3S	3	0	0	3	0.54356300	1.575e-03
3s.13d	3D	3	2	0	15	0.55591240	3s.8d	3D	3	2	0	15	0.54567744	1.000e-03
3s.13d	3D	3	2	0	15	0.55591240	3s.8g	1G	1	4	0	9	0.54631250	6.547e-04
3s.13d	3D	3	2	0	15	0.55591240	3s.10s	3S	3	0	0	3	0.54770790	7.939e-04
3s.13d	3D	3	2	0	15	0.55591240	3s.9d	3D	3	2	0	15	0.54916218	9.201e-04
3s.13d	3D	3	2	0	15	0.55591240	3s.9g	1G	1	4	0	9	0.54960627	5.035e-04
3s.13d	3D	3	2	0	15	0.55591240	3s.11s	3S	3	0	0	3	0.55059550	3.788e-04
3s.13d	3D	3	2	0	15	0.55591240	3s.10d	3D	3	2	0	15	0.55163860	7.020e-04
3s.13d	3D	3	2	0	15	0.55591240	3s.12s	3S	3	0	0	3	0.55268770	1.524e-04
3s.13d	3D	3	2	0	15	0.55591240	3s.11d	3D	3	2	0	15	0.55346150	4.840e-04
3s.13d	3D	3	2	0	15	0.55591240	3s.13s	3S	3	0	0	3	0.55425240	3.106e-05
3s.13d	3D	3	2	0	15	0.55591240	3s.12d	3D	3	2	0	15	0.55484160	2.934e-04
3s.13d	3D	3	2	0	15	0.55591240	3s.14s	3S	3	0	0	3	0.55545280	2.182e-05
3s.13f	1F*	1	3	1	7	0.55602420	3s.3p	1P*	1	1	1	3	0.31941062	2.132e+02
3s.13f	1F*	1	3	1	7	0.55602420	3s.4p	1P*	1	1	1	3	0.44968048	3.402e+00
3s.13f	1F*	1	3	1	7	0.55602420	3s.4f	1F*	1	3	1	7	0.49824836	4.507e-02
3s.13f	1F*	1	3	1	7	0.55602420	3s.5p	1P*	1	1	1	3	0.49852264	1.357e-01
3s.13f	1F*	1	3	1	7	0.55602420	3s.5f	1F*	1	3	1	7	0.52128269	2.203e-03
3s.13f	1F*	1	3	1	7	0.55602420	3s.6p	1P*	1	1	1	3	0.52138137	8.844e-03
3s.13f	1F*	1	3	1	7	0.55602420	3s.6f	1F*	1	3	1	7	0.53377902	1.244e-04
3s.13f	1F*	1	3	1	7	0.55602420	3s.7p	1P*	1	1	1	3	0.53382230	9.108e-04
3s.13f	1F*	1	3	1	7	0.55602420	3s.6h	3H*	3	5	1	33	0.53417510	1.155e-04
3s.13f	1F*	1	3	1	7	0.55602420	3s.7f	1F*	1	3	1	7	0.54129958	7.191e-04
3s.13f	1F*	1	3	1	7	0.55602420	3s.8p	1P*	1	1	1	3	0.54132160	2.003e-04
3s.13f	1F*	1	3	1	7	0.55602420	3s.7h	1H*	1	5	1	11	0.54155556	2.028e-04
3s.13f	1F*	1	3	1	7	0.55602420	3s.8f	3F*	3	3	1	21	0.54617128	8.413e-04
3s.13f	1F*	1	3	1	7	0.55602420	3s.9p	1P*	1	1	1	3	0.54618280	1.180e-04
3s.13f	1F*	1	3	1	7	0.55602420	3s.8h	1H*	1	5	1	11	0.54634581	2.366e-04
3s.13f	1F*	1	3	1	7	0.55602420	3s.9f	1F*	1	3	1	7	0.54950572	7.219e-04
3s.13f	1F*	1	3	1	7	0.55602420	3s.10p	1P*	1	1	1	3	0.54951500	1.288e-04
3s.13f	1F*	1	3	1	7	0.55602420	3s.9h	3H*	3	5	1	33	0.54962983	2.329e-04
3s.13f	1F*	1	3	1	7	0.55602420	3s.10f	1F*	1	3	1	7	0.55188736	5.492e-04
3s.13f	1F*	1	3	1	7	0.55602420	3s.11p	1P*	1	1	1	3	0.55189390	1.778e-04
3s.13f	1F*	1	3	1	7	0.55602420	3s.11f	1F*	1	3	1	7	0.55364726	3.867e-04
3s.13f	1F*	1	3	1	7	0.55602420	3s.12p	1P*	1	1	1	3	0.55365060	2.938e-04
3s.13f	1F*	1	3	1	7	0.55602420	3s.12f	1F*	1	3	1	7	0.55498440	2.414e-04
3s.13f	1F*	1	3	1	7	0.55602420	3s.13p	1P*	1	1	1	3	0.55498830	9.097e-04
3s.13f	3F*	3	3	1	21	0.55602420	3s.3p	3P*	3	1	1	9	0.19948414	1.054e+03
3s.13f	3F*	3	3	1	21	0.55602420	3s.4p	3P*	3	1	1	9	0.43602120	3.319e+00
3s.13f	3F*	3	3	1	21	0.55602420	3s.5p	3P*	3	1	1	9	0.49437523	8.218e-02
3s.13f	3F*	3	3	1	21	0.55602420	3s.4f	3F*	3	3	1	21	0.49825087	4.322e-02
3s.13f	3F*	3	3	1	21	0.55602420	3s.6p	3P*	3	1	1	9	0.51958967	5.221e-04
3s.13f	3F*	3	3	1	21	0.55602420	3s.5f	3F*	3	3	1	21	0.52128370	2.010e-03
3s.13f	3F*	3	3	1	21	0.55602420	3s.7p	3P*	3	1	1	9	0.53288523	1.171e-03
3s.13f	3F*	3	3	1	21	0.55602420	3s.6f	3F*	3	3	1	21	0.53377948	1.380e-04
3s.13f	3F*	3	3	1	21	0.55602420	3s.6h	1H*	1	5	1	11	0.53417510	1.157e-04
3s.13f	3F*	3	3	1	21	0.55602420	3s.8p	3P*	3	1	1	9	0.54076870	2.031e-03
3s.13f	3F*	3	3	1	21	0.55602420	3s.7f	3F*	3	3	1	21	0.54129958	7.296e-04
3s.13f	3F*	3	3	1	21	0.55602420	3s.7h	3H*	3	5	1	33	0.54155556	2.028e-04
3s.13f	3F*	3	3	1	21	0.55602420	3s.9p	3P*	3	1	1	9	0.54582950	1.893e-03
3s.13f	3F*	3	3	1	21	0.55602420	3s.8f	1F*	1	3	1	7	0.54617128	8.454e-04
3s.13f	3F*	3	3	1	21	0.55602420	3s.8h	3H*	3	5	1	33	0.54634581	2.365e-04
3s.13f	3F*	3	3	1	21	0.55602420	3s.10p	3P*	3	1	1	9	0.54922800	1.544e-03
3s.13f	3F*	3	3	1	21	0.55602420	3s.9f	3F*	3	3	1	21	0.54950572	7.234e-04
3s.13f	3F*	3	3	1	21	0.55602420	3s.9h	1H*	1	5	1	11	0.54962983	2.328e-04
3s.13f	3F*	3	3	1	21	0.55602420	3s.11p	3P*	3	1	1	9	0.55164600	1.202e-03
3s.13f	3F*	3	3	1	21	0.55602420	3s.10f	3F*	3	3	1	21	0.55188736	5.498e-04
3s.13f	3F*	3	3	1	21	0.55602420	3s.12p	3P*	3	1	1	9	0.55342800	9.358e-04
3s.13f	3F*	3	3	1	21	0.55602420	3s.11f	3F*	3	3	1	21	0.55364726	3.869e-04
3s.13f	3F*	3	3	1	21	0.55602420	3s.13p	3P*	3	1	1	9	0.55478100	7.864e-04
3s.13f	3F*	3	3	1	21	0.55602420	3s.12f	3F*	3	3	1	21	0.55498440	2.414e-04
3s.13f	3F*	3	3	1	21	0.55602420	3s.14p	3P*	3	1	1	9	0.55583100	5.685e-07
