AtomicNumber	IonCharge	ModelIndex	LowerLevel	UpperLevel	Temperature	CollisionStrength	Source
12	0	1	3	16	14000.0	12.8	999
12	0	1	3	16	15000.0	12.6	999
12	0	1	3	16	16000.0	12.4	999
12	0	1	4	16	3000.0	12.2	999
12	0	1	4	16	4000.0	13.8	999
12	0	1	4	16	5000.0	14.7	999
12	0	1	4	16	6000.0	15.4	999
12	0	1	4	16	7000.0	15.8	999
12	0	1	4	16	8000.0	16.0	999
12	0	1	4	16	9000.0	16.2	999
12	0	1	4	16	10000.0	16.3	999
12	0	1	4	16	11000.0	16.3	999
12	0	1	4	16	12000.0	16.3	999
12	0	1	4	16	13000.0	16.3	999
12	0	1	4	16	14000.0	16.3	999
12	0	1	4	16	15000.0	16.2	999
12	0	1	4	16	16000.0	16.2	999
12	0	1	5	16	3000.0	4.13	999
12	0	1	5	16	4000.0	4.6	999
12	0	1	5	16	5000.0	4.86	999
12	0	1	5	16	6000.0	4.99	999
12	0	1	5	16	7000.0	5.05	999
12	0	1	5	16	8000.0	5.07	999
12	0	1	5	16	9000.0	5.05	999
12	0	1	5	16	10000.0	5.01	999
12	0	1	5	16	11000.0	4.96	999
12	0	1	5	16	12000.0	4.89	999
12	0	1	5	16	13000.0	4.82	999
12	0	1	5	16	14000.0	4.75	999
12	0	1	5	16	15000.0	4.68	999
12	0	1	5	16	16000.0	4.6	999
12	0	1	6	16	3000.0	10.7	999
12	0	1	6	16	4000.0	12.1	999
12	0	1	6	16	5000.0	13.0	999
12	0	1	6	16	6000.0	13.7	999
12	0	1	6	16	7000.0	14.1	999
12	0	1	6	16	8000.0	14.4	999
12	0	1	6	16	9000.0	14.6	999
12	0	1	6	16	10000.0	14.7	999
12	0	1	6	16	11000.0	14.8	999
12	0	1	6	16	12000.0	14.9	999
12	0	1	6	16	13000.0	14.9	999
12	0	1	6	16	14000.0	14.9	999
12	0	1	6	16	15000.0	14.8	999
12	0	1	6	16	16000.0	14.8	999
12	0	1	7	16	3000.0	73.9	999
12	0	1	7	16	4000.0	86.6	999
12	0	1	7	16	5000.0	96.2	999
12	0	1	7	16	6000.0	104.0	999
12	0	1	7	16	7000.0	110.0	999
12	0	1	7	16	8000.0	116.0	999
12	0	1	7	16	9000.0	121.0	999
12	0	1	7	16	10000.0	126.0	999
12	0	1	7	16	11000.0	130.0	999
12	0	1	7	16	12000.0	134.0	999
12	0	1	7	16	13000.0	137.0	999
12	0	1	7	16	14000.0	141.0	999
12	0	1	7	16	15000.0	144.0	999
12	0	1	7	16	16000.0	146.0	999
12	0	1	8	16	3000.0	1060.0	999
12	0	1	8	16	4000.0	1190.0	999
12	0	1	8	16	5000.0	1260.0	999
12	0	1	8	16	6000.0	1300.0	999
12	0	1	8	16	7000.0	1330.0	999
12	0	1	8	16	8000.0	1340.0	999
12	0	1	8	16	9000.0	1350.0	999
12	0	1	8	16	10000.0	1350.0	999
12	0	1	8	16	11000.0	1350.0	999
12	0	1	8	16	12000.0	1350.0	999
12	0	1	8	16	13000.0	1340.0	999
12	0	1	8	16	14000.0	1340.0	999
12	0	1	8	16	15000.0	1330.0	999
12	0	1	8	16	16000.0	1330.0	999
12	0	1	9	16	3000.0	18.6	999
12	0	1	9	16	4000.0	20.8	999
12	0	1	9	16	5000.0	22.1	999
12	0	1	9	16	6000.0	22.8	999
12	0	1	9	16	7000.0	23.2	999
12	0	1	9	16	8000.0	23.4	999
12	0	1	9	16	9000.0	23.4	999
12	0	1	9	16	10000.0	23.3	999
12	0	1	9	16	11000.0	23.2	999
12	0	1	9	16	12000.0	23.0	999
12	0	1	9	16	13000.0	22.8	999
12	0	1	9	16	14000.0	22.5	999
12	0	1	9	16	15000.0	22.2	999
12	0	1	9	16	16000.0	22.0	999
12	0	1	10	16	3000.0	26.2	999
12	0	1	10	16	4000.0	30.5	999
12	0	1	10	16	5000.0	33.6	999
12	0	1	10	16	6000.0	36.0	999
12	0	1	10	16	7000.0	38.0	999
12	0	1	10	16	8000.0	39.8	999
12	0	1	10	16	9000.0	41.3	999
12	0	1	10	16	10000.0	42.6	999
12	0	1	10	16	11000.0	43.9	999
12	0	1	10	16	12000.0	45.0	999
12	0	1	10	16	13000.0	46.0	999
12	0	1	10	16	14000.0	47.0	999
12	0	1	10	16	15000.0	47.9	999
12	0	1	10	16	16000.0	48.7	999
12	0	1	11	16	3000.0	7.68	999
12	0	1	11	16	4000.0	8.53	999
12	0	1	11	16	5000.0	8.99	999
12	0	1	11	16	6000.0	9.22	999
12	0	1	11	16	7000.0	9.31	999
12	0	1	11	16	8000.0	9.32	999
12	0	1	11	16	9000.0	9.26	999
12	0	1	11	16	10000.0	9.17	999
12	0	1	11	16	11000.0	9.06	999
12	0	1	11	16	12000.0	8.92	999
12	0	1	11	16	13000.0	8.78	999
12	0	1	11	16	14000.0	8.63	999
12	0	1	11	16	15000.0	8.48	999
12	0	1	11	16	16000.0	8.32	999
12	0	1	12	16	3000.0	41.9	999
12	0	1	12	16	4000.0	46.5	999
12	0	1	12	16	5000.0	49.0	999
12	0	1	12	16	6000.0	50.2	999
12	0	1	12	16	7000.0	50.7	999
12	0	1	12	16	8000.0	50.7	999
12	0	1	12	16	9000.0	50.3	999
12	0	1	12	16	10000.0	49.8	999
12	0	1	12	16	11000.0	49.1	999
12	0	1	12	16	12000.0	48.4	999
12	0	1	12	16	13000.0	47.6	999
12	0	1	12	16	14000.0	46.7	999
12	0	1	12	16	15000.0	45.9	999
12	0	1	12	16	16000.0	45.0	999
12	0	1	13	16	3000.0	4710.0	999
12	0	1	13	16	4000.0	5510.0	999
12	0	1	13	16	5000.0	6120.0	999
12	0	1	13	16	6000.0	6620.0	999
12	0	1	13	16	7000.0	7040.0	999
12	0	1	13	16	8000.0	7410.0	999
12	0	1	13	16	9000.0	7740.0	999
12	0	1	13	16	10000.0	8040.0	999
12	0	1	13	16	11000.0	8330.0	999
12	0	1	13	16	12000.0	8590.0	999
12	0	1	13	16	13000.0	8840.0	999
12	0	1	13	16	14000.0	9080.0	999
12	0	1	13	16	15000.0	9300.0	999
12	0	1	13	16	16000.0	9520.0	999
12	0	1	14	16	3000.0	171.0	999
12	0	1	14	16	4000.0	201.0	999
12	0	1	14	16	5000.0	225.0	999
12	0	1	14	16	6000.0	245.0	999
12	0	1	14	16	7000.0	262.0	999
12	0	1	14	16	8000.0	277.0	999
12	0	1	14	16	9000.0	291.0	999
12	0	1	14	16	10000.0	303.0	999
12	0	1	14	16	11000.0	315.0	999
12	0	1	14	16	12000.0	326.0	999
12	0	1	14	16	13000.0	336.0	999
12	0	1	14	16	14000.0	346.0	999
12	0	1	14	16	15000.0	355.0	999
12	0	1	14	16	16000.0	363.0	999
12	0	1	1	15	3000.0	0.0933	999
12	0	1	1	15	4000.0	0.10300000000000001	999
12	0	1	1	15	5000.0	0.109	999
12	0	1	1	15	6000.0	0.111	999
12	0	1	1	15	7000.0	0.11199999999999999	999
12	0	1	1	15	8000.0	0.11199999999999999	999
12	0	1	1	15	9000.0	0.111	999
12	0	1	1	15	10000.0	0.11	999
12	0	1	1	15	11000.0	0.109	999
12	0	1	1	15	12000.0	0.107	999
12	0	1	1	15	13000.0	0.105	999
12	0	1	1	15	14000.0	0.10400000000000001	999
12	0	1	1	15	15000.0	0.102	999
12	0	1	1	15	16000.0	0.1	999
12	0	1	2	15	3000.0	0.8590000000000001	999
12	0	1	2	15	4000.0	0.991	999
12	0	1	2	15	5000.0	1.09	999
12	0	1	2	15	6000.0	1.16	999
12	0	1	2	15	7000.0	1.21	999
12	0	1	2	15	8000.0	1.26	999
12	0	1	2	15	9000.0	1.3	999
12	0	1	2	15	10000.0	1.33	999
12	0	1	2	15	11000.0	1.35	999
12	0	1	2	15	12000.0	1.38	999
12	0	1	2	15	13000.0	1.39	999
12	0	1	2	15	14000.0	1.4	999
12	0	1	2	15	15000.0	1.41	999
12	0	1	2	15	16000.0	1.42	999
12	0	1	3	15	3000.0	6.83	999
12	0	1	3	15	4000.0	7.66	999
12	0	1	3	15	5000.0	8.16	999
12	0	1	3	15	6000.0	8.47	999
12	0	1	3	15	7000.0	8.65	999
12	0	1	3	15	8000.0	8.77	999
12	0	1	3	15	9000.0	8.83	999
12	0	1	3	15	10000.0	8.86	999
12	0	1	3	15	11000.0	8.87	999
12	0	1	3	15	12000.0	8.86	999
12	0	1	3	15	13000.0	8.85	999
12	0	1	3	15	14000.0	8.83	999
12	0	1	3	15	15000.0	8.81	999
12	0	1	3	15	16000.0	8.79	999
12	0	1	4	15	3000.0	4.3	999
12	0	1	4	15	4000.0	4.79	999
12	0	1	4	15	5000.0	5.06	999
12	0	1	4	15	6000.0	5.2	999
12	0	1	4	15	7000.0	5.27	999
12	0	1	4	15	8000.0	5.28	999
12	0	1	4	15	9000.0	5.27	999
12	0	1	4	15	10000.0	5.23	999
12	0	1	4	15	11000.0	5.17	999
12	0	1	4	15	12000.0	5.11	999
12	0	1	4	15	13000.0	5.04	999
12	0	1	4	15	14000.0	4.96	999
12	0	1	4	15	15000.0	4.89	999
12	0	1	4	15	16000.0	4.81	999
12	0	1	5	15	3000.0	4.11	999
12	0	1	5	15	4000.0	4.7	999
12	0	1	5	15	5000.0	5.1	999
12	0	1	5	15	6000.0	5.38	999
12	0	1	5	15	7000.0	5.6	999
12	0	1	5	15	8000.0	5.77	999
12	0	1	5	15	9000.0	5.9	999
12	0	1	5	15	10000.0	6.01	999
12	0	1	5	15	11000.0	6.1	999
12	0	1	5	15	12000.0	6.18	999
12	0	1	5	15	13000.0	6.25	999
12	0	1	5	15	14000.0	6.3	999
12	0	1	5	15	15000.0	6.35	999
12	0	1	5	15	16000.0	6.39	999
12	0	1	6	15	3000.0	191.0	999
12	0	1	6	15	4000.0	214.0	999
12	0	1	6	15	5000.0	227.0	999
12	0	1	6	15	6000.0	235.0	999
12	0	1	6	15	7000.0	240.0	999
12	0	1	6	15	8000.0	242.0	999
12	0	1	6	15	9000.0	243.0	999
12	0	1	6	15	10000.0	243.0	999
12	0	1	6	15	11000.0	243.0	999
12	0	1	6	15	12000.0	242.0	999
12	0	1	6	15	13000.0	241.0	999
12	0	1	6	15	14000.0	240.0	999
12	0	1	6	15	15000.0	239.0	999
12	0	1	6	15	16000.0	238.0	999
12	0	1	7	15	3000.0	14.9	999
12	0	1	7	15	4000.0	16.7	999
12	0	1	7	15	5000.0	17.8	999
12	0	1	7	15	6000.0	18.4	999
12	0	1	7	15	7000.0	18.7	999
12	0	1	7	15	8000.0	18.9	999
12	0	1	7	15	9000.0	18.9	999
12	0	1	7	15	10000.0	18.9	999
12	0	1	7	15	11000.0	18.8	999
12	0	1	7	15	12000.0	18.6	999
12	0	1	7	15	13000.0	18.4	999
12	0	1	7	15	14000.0	18.2	999
12	0	1	7	15	15000.0	18.0	999
12	0	1	7	15	16000.0	17.8	999
12	0	1	8	15	3000.0	20.9	999
12	0	1	8	15	4000.0	23.4	999
12	0	1	8	15	5000.0	24.9	999
12	0	1	8	15	6000.0	25.9	999
12	0	1	8	15	7000.0	26.4	999
12	0	1	8	15	8000.0	26.7	999
12	0	1	8	15	9000.0	26.8	999
12	0	1	8	15	10000.0	26.9	999
12	0	1	8	15	11000.0	26.8	999
12	0	1	8	15	12000.0	26.7	999
12	0	1	8	15	13000.0	26.5	999
12	0	1	8	15	14000.0	26.3	999
12	0	1	8	15	15000.0	26.0	999
12	0	1	8	15	16000.0	25.7	999
12	0	1	9	15	3000.0	36.6	999
12	0	1	9	15	4000.0	42.8	999
12	0	1	9	15	5000.0	47.5	999
12	0	1	9	15	6000.0	51.3	999
12	0	1	9	15	7000.0	54.5	999
12	0	1	9	15	8000.0	57.3	999
12	0	1	9	15	9000.0	59.8	999
12	0	1	9	15	10000.0	62.0	999
12	0	1	9	15	11000.0	64.1	999
12	0	1	9	15	12000.0	66.0	999
12	0	1	9	15	13000.0	67.8	999
12	0	1	9	15	14000.0	69.5	999
12	0	1	9	15	15000.0	71.1	999
12	0	1	9	15	16000.0	72.6	999
12	0	1	10	15	3000.0	6.77	999
12	0	1	10	15	4000.0	7.53	999
12	0	1	10	15	5000.0	7.95	999
12	0	1	10	15	6000.0	8.17	999
12	0	1	10	15	7000.0	8.26	999
12	0	1	10	15	8000.0	8.28	999
12	0	1	10	15	9000.0	8.25	999
12	0	1	10	15	10000.0	8.18	999
12	0	1	10	15	11000.0	8.09	999
12	0	1	10	15	12000.0	7.98	999
12	0	1	10	15	13000.0	7.87	999
12	0	1	10	15	14000.0	7.74	999
12	0	1	10	15	15000.0	7.61	999
12	0	1	10	15	16000.0	7.49	999
12	0	1	11	15	3000.0	7.98	999
12	0	1	11	15	4000.0	9.31	999
12	0	1	11	15	5000.0	10.3	999
12	0	1	11	15	6000.0	11.1	999
12	0	1	11	15	7000.0	11.7	999
12	0	1	11	15	8000.0	12.3	999
12	0	1	11	15	9000.0	12.8	999
12	0	1	11	15	10000.0	13.3	999
12	0	1	11	15	11000.0	13.7	999
12	0	1	11	15	12000.0	14.1	999
12	0	1	11	15	13000.0	14.5	999
12	0	1	11	15	14000.0	14.8	999
12	0	1	11	15	15000.0	15.1	999
12	0	1	11	15	16000.0	15.4	999
12	0	1	12	15	3000.0	1410.0	999
12	0	1	12	15	4000.0	1620.0	999
12	0	1	12	15	5000.0	1750.0	999
12	0	1	12	15	6000.0	1850.0	999
12	0	1	12	15	7000.0	1930.0	999
12	0	1	12	15	8000.0	1990.0	999
12	0	1	12	15	9000.0	2040.0	999
12	0	1	12	15	10000.0	2080.0	999
12	0	1	12	15	11000.0	2120.0	999
12	0	1	12	15	12000.0	2150.0	999
12	0	1	12	15	13000.0	2180.0	999
12	0	1	12	15	14000.0	2210.0	999
12	0	1	12	15	15000.0	2240.0	999
12	0	1	12	15	16000.0	2270.0	999
12	0	1	13	15	3000.0	44.0	999
12	0	1	13	15	4000.0	48.9	999
12	0	1	13	15	5000.0	51.6	999
12	0	1	13	15	6000.0	52.9	999
12	0	1	13	15	7000.0	53.5	999
12	0	1	13	15	8000.0	53.6	999
12	0	1	13	15	9000.0	53.3	999
12	0	1	13	15	10000.0	52.8	999
12	0	1	13	15	11000.0	52.2	999
12	0	1	13	15	12000.0	51.4	999
12	0	1	13	15	13000.0	50.7	999
12	0	1	13	15	14000.0	49.8	999
12	0	1	13	15	15000.0	49.0	999
12	0	1	13	15	16000.0	48.1	999
12	0	1	14	15	3000.0	24.5	999
12	0	1	14	15	4000.0	27.2	999
12	0	1	14	15	5000.0	28.7	999
12	0	1	14	15	6000.0	29.4	999
12	0	1	14	15	7000.0	29.7	999
12	0	1	14	15	8000.0	29.8	999
12	0	1	14	15	9000.0	29.6	999
12	0	1	14	15	10000.0	29.3	999
12	0	1	14	15	11000.0	29.0	999
12	0	1	14	15	12000.0	28.6	999
12	0	1	14	15	13000.0	28.1	999
12	0	1	14	15	14000.0	27.6	999
12	0	1	14	15	15000.0	27.1	999
12	0	1	14	15	16000.0	26.7	999
