Confk	Termk	Sk	Lk	Pk	gk	Ek(Ry)	Confi	Termi	Si	Li	Pi	gi	Ei(Ry)	Aki	fik	gf
3s.12d	3D	3	2	0	3	0.55484160	3s.9p	3P*	3	1	1	3	0.54582950	6.499e+03	9.961e-03	2.988e-02
3s.12d	3D	3	2	0	3	0.55484160	3s.9p	3P*	3	1	1	5	0.54582950	4.327e+02	3.980e-04	1.990e-03
3s.12d	3D	3	2	0	3	0.55484160	3s.8f	3F*	3	3	1	5	0.54617128	3.840e+03	3.815e-03	1.908e-02
3s.12d	3D	3	2	0	3	0.55484160	3s.9p	1P*	1	1	1	3	0.54618280	2.275e-01	3.778e-07	1.133e-06
3s.12d	3D	3	2	0	3	0.55484160	3s.10p	3P*	3	1	1	1	0.54922600	6.982e+03	8.269e-02	8.269e-02
3s.12d	3D	3	2	0	3	0.55484160	3s.10p	3P*	3	1	1	3	0.54922700	5.233e+03	2.067e-02	6.200e-02
3s.12d	3D	3	2	0	3	0.55484160	3s.10p	3P*	3	1	1	5	0.54923000	3.484e+02	8.264e-04	4.132e-03
3s.12d	3D	3	2	0	3	0.55484160	3s.9f	3F*	3	3	1	5	0.54950572	4.221e+03	1.107e-02	5.536e-02
3s.12d	3D	3	2	0	3	0.55484160	3s.10p	1P*	1	1	1	3	0.54951500	1.324e-01	5.808e-07	1.742e-06
3s.12d	3D	3	2	0	3	0.55484160	3s.11p	3P*	3	1	1	1	0.55164500	5.869e+03	2.145e-01	2.145e-01
3s.12d	3D	3	2	0	3	0.55484160	3s.11p	3P*	3	1	1	3	0.55164600	4.398e+03	5.362e-02	1.609e-01
3s.12d	3D	3	2	0	3	0.55484160	3s.11p	3P*	3	1	1	5	0.55164700	2.927e+02	2.142e-03	1.071e-02
3s.12d	3D	3	2	0	3	0.55484160	3s.10f	3F*	3	3	1	5	0.55188736	4.484e+03	3.838e-02	1.919e-01
3s.12d	3D	3	2	0	3	0.55484160	3s.11p	1P*	1	1	1	3	0.55189390	6.965e-02	9.980e-07	2.994e-06
3s.12d	3D	3	2	0	3	0.55484160	3s.12p	3P*	3	1	1	1	0.55342700	5.320e+03	9.929e-01	9.929e-01
3s.12d	3D	3	2	0	3	0.55484160	3s.12p	3P*	3	1	1	3	0.55342800	3.984e+03	2.482e-01	7.446e-01
3s.12d	3D	3	2	0	3	0.55484160	3s.12p	3P*	3	1	1	5	0.55342900	2.648e+02	9.914e-03	4.957e-02
3s.12d	3D	3	2	0	3	0.55484160	3s.11f	3F*	3	3	1	5	0.55364726	4.605e+03	2.411e-01	1.206e+00
3s.12d	3D	3	2	0	3	0.55484160	3s.12p	1P*	1	1	1	3	0.55365060	1.626e-02	1.427e-06	4.282e-06
3s.12d	3D	3	2	0	3	0.55484160	3s.13p	3P*	3	1	1	1	0.55478000	5.996e+00	5.902e-01	5.902e-01
3s.12d	3D	3	2	0	3	0.55484160	3s.13p	3P*	3	1	1	3	0.55478100	4.382e+00	1.485e-01	4.456e-01
3s.12d	3D	3	2	0	3	0.55484160	3s.13p	3P*	3	1	1	5	0.55478200	2.771e-01	5.827e-03	2.913e-02
3s.12d	3D	3	2	0	5	0.55484160	3s.3p	3P*	3	1	1	3	0.19929833	8.656e+03	1.421e-05	4.263e-05
3s.12d	3D	3	2	0	5	0.55484160	3s.3p	3P*	3	1	1	5	0.19966935	2.912e+03	2.874e-06	1.437e-05
3s.12d	3D	3	2	0	5	0.55484160	3s.3p	1P*	1	1	1	3	0.31941062	2.174e-02	8.137e-11	2.441e-10
3s.12d	3D	3	2	0	5	0.55484160	3s.4p	3P*	3	1	1	3	0.43599038	4.684e+04	6.880e-04	2.064e-03
3s.12d	3D	3	2	0	5	0.55484160	3s.4p	3P*	3	1	1	5	0.43605187	1.558e+04	1.375e-04	6.873e-04
3s.12d	3D	3	2	0	5	0.55484160	3s.4p	1P*	1	1	1	3	0.44968048	2.975e-01	5.581e-09	1.674e-08
3s.12d	3D	3	2	0	5	0.55484160	3s.5p	3P*	3	1	1	3	0.49436316	4.038e+04	2.291e-03	6.872e-03
3s.12d	3D	3	2	0	5	0.55484160	3s.5p	3P*	3	1	1	5	0.49438722	1.344e+04	4.578e-04	2.289e-03
3s.12d	3D	3	2	0	5	0.55484160	3s.4f	1F*	1	3	1	7	0.49824836	1.450e+00	4.026e-08	2.818e-07
3s.12d	3D	3	2	0	5	0.55484160	3s.4f	3F*	3	3	1	5	0.49825033	1.200e+01	4.664e-07	2.332e-06
3s.12d	3D	3	2	0	5	0.55484160	3s.4f	3F*	3	3	1	7	0.49825076	9.409e+01	2.612e-06	1.829e-05
3s.12d	3D	3	2	0	5	0.55484160	3s.5p	1P*	1	1	1	3	0.49852264	6.070e-01	3.971e-08	1.191e-07
3s.12d	3D	3	2	0	5	0.55484160	3s.6p	3P*	3	1	1	3	0.51958373	2.869e+04	4.789e-03	1.437e-02
3s.12d	3D	3	2	0	5	0.55484160	3s.6p	3P*	3	1	1	5	0.51959559	9.552e+03	9.573e-04	4.786e-03
3s.12d	3D	3	2	0	5	0.55484160	3s.5f	1F*	1	3	1	7	0.52128269	1.920e+01	1.516e-06	1.061e-05
3s.12d	3D	3	2	0	5	0.55484160	3s.5f	3F*	3	3	1	5	0.52128328	6.640e+01	7.341e-06	3.670e-05
3s.12d	3D	3	2	0	5	0.55484160	3s.5f	3F*	3	3	1	7	0.52128364	5.128e+02	4.049e-05	2.834e-04
3s.12d	3D	3	2	0	5	0.55484160	3s.6p	1P*	1	1	1	3	0.52138137	6.478e-01	1.201e-07	3.602e-07
3s.12d	3D	3	2	0	5	0.55484160	3s.7p	3P*	3	1	1	3	0.53288182	2.062e+04	8.874e-03	2.662e-02
3s.12d	3D	3	2	0	5	0.55484160	3s.7p	3P*	3	1	1	5	0.53288856	6.867e+03	1.774e-03	8.869e-03
3s.12d	3D	3	2	0	5	0.55484160	3s.6f	1F*	1	3	1	7	0.53377902	1.241e+02	2.487e-05	1.741e-04
3s.12d	3D	3	2	0	5	0.55484160	3s.6f	3F*	3	3	1	5	0.53377948	2.346e+02	6.583e-05	3.291e-04
3s.12d	3D	3	2	0	5	0.55484160	3s.6f	3F*	3	3	1	7	0.53377948	1.753e+03	3.515e-04	2.460e-03
3s.12d	3D	3	2	0	5	0.55484160	3s.7p	1P*	1	1	1	3	0.53382230	5.835e-01	2.740e-07	8.221e-07
3s.12d	3D	3	2	0	5	0.55484160	3s.8p	3P*	3	1	1	3	0.54076870	1.529e+04	1.602e-02	4.805e-02
3s.12d	3D	3	2	0	5	0.55484160	3s.8p	3P*	3	1	1	5	0.54076870	5.090e+03	3.200e-03	1.600e-02
3s.12d	3D	3	2	0	5	0.55484160	3s.7f	1F*	1	3	1	7	0.54129958	9.378e+02	4.547e-04	3.183e-03
3s.12d	3D	3	2	0	5	0.55484160	3s.7f	3F*	3	3	1	5	0.54129958	3.555e+02	2.413e-04	1.207e-03
3s.12d	3D	3	2	0	5	0.55484160	3s.7f	3F*	3	3	1	7	0.54129958	1.907e+03	9.245e-04	6.472e-03
3s.12d	3D	3	2	0	5	0.55484160	3s.8p	1P*	1	1	1	3	0.54132160	4.935e-01	5.602e-07	1.681e-06
3s.12d	3D	3	2	0	5	0.55484160	3s.9p	3P*	3	1	1	3	0.54582950	1.170e+04	2.988e-02	8.965e-02
3s.12d	3D	3	2	0	5	0.55484160	3s.9p	3P*	3	1	1	5	0.54582950	3.895e+03	5.970e-03	2.985e-02
3s.12d	3D	3	2	0	5	0.55484160	3s.8f	1F*	1	3	1	7	0.54617128	1.125e+03	1.331e-03	9.317e-03
3s.12d	3D	3	2	0	5	0.55484160	3s.8f	3F*	3	3	1	5	0.54617128	4.266e+02	7.066e-04	3.533e-03
3s.12d	3D	3	2	0	5	0.55484160	3s.8f	3F*	3	3	1	7	0.54617128	2.288e+03	2.707e-03	1.895e-02
3s.12d	3D	3	2	0	5	0.55484160	3s.9p	1P*	1	1	1	3	0.54618280	4.095e-01	1.133e-06	3.400e-06
3s.12d	3D	3	2	0	5	0.55484160	3s.10p	3P*	3	1	1	3	0.54922700	9.419e+03	6.200e-02	1.860e-01
3s.12d	3D	3	2	0	5	0.55484160	3s.10p	3P*	3	1	1	5	0.54923000	3.136e+03	1.240e-02	6.198e-02
3s.12d	3D	3	2	0	5	0.55484160	3s.9f	1F*	1	3	1	7	0.54950572	1.238e+03	3.865e-03	2.706e-02
3s.12d	3D	3	2	0	5	0.55484160	3s.9f	3F*	3	3	1	5	0.54950572	4.690e+02	2.051e-03	1.025e-02
3s.12d	3D	3	2	0	5	0.55484160	3s.9f	3F*	3	3	1	7	0.54950572	2.515e+03	7.853e-03	5.497e-02
3s.12d	3D	3	2	0	5	0.55484160	3s.10p	1P*	1	1	1	3	0.54951500	2.383e-01	1.742e-06	5.227e-06
3s.12d	3D	3	2	0	5	0.55484160	3s.11p	3P*	3	1	1	3	0.55164600	7.917e+03	1.609e-01	4.826e-01
3s.12d	3D	3	2	0	5	0.55484160	3s.11p	3P*	3	1	1	5	0.55164700	2.634e+03	3.214e-02	1.607e-01
3s.12d	3D	3	2	0	5	0.55484160	3s.10f	1F*	1	3	1	7	0.55188736	1.316e+03	1.341e-02	9.387e-02
3s.12d	3D	3	2	0	5	0.55484160	3s.10f	3F*	3	3	1	5	0.55188736	4.982e+02	7.107e-03	3.553e-02
3s.12d	3D	3	2	0	5	0.55484160	3s.10f	3F*	3	3	1	7	0.55188736	2.670e+03	2.720e-02	1.904e-01
3s.12d	3D	3	2	0	5	0.55484160	3s.11p	1P*	1	1	1	3	0.55189390	1.254e-01	2.994e-06	8.982e-06
3s.12d	3D	3	2	0	5	0.55484160	3s.12p	3P*	3	1	1	3	0.55342800	7.172e+03	7.447e-01	2.234e+00
3s.12d	3D	3	2	0	5	0.55484160	3s.12p	3P*	3	1	1	5	0.55342900	2.384e+03	1.487e-01	7.435e-01
3s.12d	3D	3	2	0	5	0.55484160	3s.11f	1F*	1	3	1	7	0.55364726	1.354e+03	8.440e-02	5.908e-01
3s.12d	3D	3	2	0	5	0.55484160	3s.11f	3F*	3	3	1	5	0.55364726	5.116e+02	4.465e-02	2.233e-01
3s.12d	3D	3	2	0	5	0.55484160	3s.11f	3F*	3	3	1	7	0.55364726	2.740e+03	1.708e-01	1.195e+00
3s.12d	3D	3	2	0	5	0.55484160	3s.12p	1P*	1	1	1	3	0.55365060	2.928e-02	4.282e-06	1.285e-05
3s.12d	3D	3	2	0	5	0.55484160	3s.13p	3P*	3	1	1	3	0.55478100	7.890e+00	4.458e-01	1.337e+00
3s.12d	3D	3	2	0	5	0.55484160	3s.13p	3P*	3	1	1	5	0.55478200	2.494e+00	8.742e-02	4.371e-01
3s.12d	3D	3	2	0	7	0.55484160	3s.3p	3P*	3	1	1	5	0.19966935	1.165e+04	1.609e-05	8.047e-05
3s.12d	3D	3	2	0	7	0.55484160	3s.4p	3P*	3	1	1	5	0.43605187	6.232e+04	7.698e-04	3.849e-03
3s.12d	3D	3	2	0	7	0.55484160	3s.5p	3P*	3	1	1	5	0.49438722	5.376e+04	2.564e-03	1.282e-02
3s.12d	3D	3	2	0	7	0.55484160	3s.4f	1F*	1	3	1	7	0.49824836	1.293e-01	5.026e-09	3.518e-08
3s.12d	3D	3	2	0	7	0.55484160	3s.4f	3F*	3	3	1	5	0.49825033	2.448e-01	1.332e-08	6.662e-08
3s.12d	3D	3	2	0	7	0.55484160	3s.4f	3F*	3	3	1	7	0.49825076	8.399e+00	3.265e-07	2.286e-06
3s.12d	3D	3	2	0	7	0.55484160	3s.4f	3F*	3	3	1	9	0.49825125	9.807e+01	2.965e-06	2.669e-05
3s.12d	3D	3	2	0	7	0.55484160	3s.6p	3P*	3	1	1	5	0.51959559	3.821e+04	5.361e-03	2.680e-02
3s.12d	3D	3	2	0	7	0.55484160	3s.5f	1F*	1	3	1	7	0.52128269	1.714e+00	1.895e-07	1.327e-06
3s.12d	3D	3	2	0	7	0.55484160	3s.5f	3F*	3	3	1	5	0.52128328	1.355e+00	2.097e-07	1.049e-06
3s.12d	3D	3	2	0	7	0.55484160	3s.5f	3F*	3	3	1	7	0.52128364	4.578e+01	5.061e-06	3.543e-05
3s.12d	3D	3	2	0	7	0.55484160	3s.5f	3F*	3	3	1	9	0.52128398	5.506e+02	4.735e-05	4.261e-04
3s.12d	3D	3	2	0	7	0.55484160	3s.7p	3P*	3	1	1	5	0.53288856	2.747e+04	9.933e-03	4.967e-02
3s.12d	3D	3	2	0	7	0.55484160	3s.6f	1F*	1	3	1	7	0.53377902	1.108e+01	3.109e-06	2.176e-05
3s.12d	3D	3	2	0	7	0.55484160	3s.6f	3F*	3	3	1	5	0.53377948	4.787e+00	1.881e-06	9.404e-06
3s.12d	3D	3	2	0	7	0.55484160	3s.6f	3F*	3	3	1	7	0.53377948	1.565e+02	4.393e-05	3.075e-04
3s.12d	3D	3	2	0	7	0.55484160	3s.6f	3F*	3	3	1	9	0.53377948	1.941e+03	4.236e-04	3.813e-03
3s.12d	3D	3	2	0	7	0.55484160	3s.8p	3P*	3	1	1	5	0.54076870	2.036e+04	1.792e-02	8.960e-02
3s.12d	3D	3	2	0	7	0.55484160	3s.7f	1F*	1	3	1	7	0.54129958	8.373e+01	5.684e-05	3.979e-04
3s.12d	3D	3	2	0	7	0.55484160	3s.7f	3F*	3	3	1	5	0.54129958	7.254e+00	6.895e-06	3.447e-05
3s.12d	3D	3	2	0	7	0.55484160	3s.7f	3F*	3	3	1	7	0.54129958	1.702e+02	1.156e-04	8.089e-04
3s.12d	3D	3	2	0	7	0.55484160	3s.7f	3F*	3	3	1	9	0.54129958	2.940e+03	1.552e-03	1.397e-02
3s.12d	3D	3	2	0	7	0.55484160	3s.9p	3P*	3	1	1	5	0.54582950	1.558e+04	3.343e-02	1.672e-01
3s.12d	3D	3	2	0	7	0.55484160	3s.8f	1F*	1	3	1	7	0.54617128	1.005e+02	1.664e-04	1.165e-03
3s.12d	3D	3	2	0	7	0.55484160	3s.8f	3F*	3	3	1	5	0.54617128	8.707e+00	2.019e-05	1.009e-04
3s.12d	3D	3	2	0	7	0.55484160	3s.8f	3F*	3	3	1	7	0.54617128	2.043e+02	3.384e-04	2.369e-03
3s.12d	3D	3	2	0	7	0.55484160	3s.8f	3F*	3	3	1	9	0.54617128	3.528e+03	4.544e-03	4.089e-02
3s.12d	3D	3	2	0	7	0.55484160	3s.10p	3P*	3	1	1	5	0.54923000	1.254e+04	6.942e-02	3.471e-01
3s.12d	3D	3	2	0	7	0.55484160	3s.9f	1F*	1	3	1	7	0.54950572	1.105e+02	4.831e-04	3.382e-03
3s.12d	3D	3	2	0	7	0.55484160	3s.9f	3F*	3	3	1	5	0.54950572	9.571e+00	5.859e-05	2.929e-04
3s.12d	3D	3	2	0	7	0.55484160	3s.9f	3F*	3	3	1	7	0.54950572	2.245e+02	9.817e-04	6.872e-03
3s.12d	3D	3	2	0	7	0.55484160	3s.9f	3F*	3	3	1	9	0.54950572	3.877e+03	1.319e-02	1.187e-01
3s.12d	3D	3	2	0	7	0.55484160	3s.11p	3P*	3	1	1	5	0.55164700	1.054e+04	1.800e-01	8.998e-01
3s.12d	3D	3	2	0	7	0.55484160	3s.10f	1F*	1	3	1	7	0.55188736	1.175e+02	1.676e-03	1.173e-02
3s.12d	3D	3	2	0	7	0.55484160	3s.10f	3F*	3	3	1	5	0.55188736	1.017e+01	2.030e-04	1.015e-03
3s.12d	3D	3	2	0	7	0.55484160	3s.10f	3F*	3	3	1	7	0.55188736	2.384e+02	3.400e-03	2.380e-02
3s.12d	3D	3	2	0	7	0.55484160	3s.10f	3F*	3	3	1	9	0.55188736	4.118e+03	4.569e-02	4.112e-01
3s.12d	3D	3	2	0	7	0.55484160	3s.12p	3P*	3	1	1	5	0.55342900	9.534e+03	8.328e-01	4.164e+00
3s.12d	3D	3	2	0	7	0.55484160	3s.11f	1F*	1	3	1	7	0.55364726	1.209e+02	1.055e-02	7.385e-02
3s.12d	3D	3	2	0	7	0.55484160	3s.11f	3F*	3	3	1	5	0.55364726	1.044e+01	1.276e-03	6.379e-03
3s.12d	3D	3	2	0	7	0.55484160	3s.11f	3F*	3	3	1	7	0.55364726	2.446e+02	2.135e-02	1.494e-01
3s.12d	3D	3	2	0	7	0.55484160	3s.11f	3F*	3	3	1	9	0.55364726	4.230e+03	2.871e-01	2.584e+00
3s.12d	3D	3	2	0	7	0.55484160	3s.13p	3P*	3	1	1	5	0.55478200	9.982e+00	4.898e-01	2.449e+00
3s.12f	1F*	1	3	1	7	0.55498440	3s.3d	1D	1	2	0	5	0.42285584	4.637e+04	4.630e-04	2.315e-03
3s.12f	1F*	1	3	1	7	0.55498440	3s.3d	3D	3	2	0	5	0.43701659	3.589e+04	4.495e-04	2.248e-03
3s.12f	1F*	1	3	1	7	0.55498440	3s.3d	3D	3	2	0	7	0.43701675	4.485e+03	4.012e-05	2.809e-04
3s.12f	1F*	1	3	1	7	0.55498440	3s.4d	1D	1	2	0	5	0.48419848	3.488e+04	1.213e-03	6.067e-03
3s.12f	1F*	1	3	1	7	0.55498440	3s.4d	3D	3	2	0	5	0.49383652	2.979e+04	1.389e-03	6.943e-03
3s.12f	1F*	1	3	1	7	0.55498440	3s.4d	3D	3	2	0	7	0.49383617	3.723e+03	1.240e-04	8.677e-04
3s.12f	1F*	1	3	1	7	0.55498440	3s.5d	1D	1	2	0	5	0.51311972	2.388e+04	2.375e-03	1.187e-02
3s.12f	1F*	1	3	1	7	0.55498440	3s.5d	3D	3	2	0	5	0.51913287	1.945e+04	2.638e-03	1.319e-02
3s.12f	1F*	1	3	1	7	0.55498440	3s.5d	3D	3	2	0	7	0.51913260	2.431e+03	2.355e-04	1.648e-03
3s.12f	1F*	1	3	1	7	0.55498440	3s.5g	3G	3	4	0	7	0.52181666	1.636e+01	1.852e-06	1.296e-05
3s.12f	1F*	1	3	1	7	0.55498440	3s.5g	1G	1	4	0	9	0.52181666	7.672e+02	6.753e-05	6.077e-04
3s.12f	1F*	1	3	1	7	0.55498440	3s.5g	3G	3	4	0	9	0.52181666	1.117e+01	9.835e-07	8.852e-06
3s.12f	1F*	1	3	1	7	0.55498440	3p2	3P	3	1	0	5	0.52738610	7.570e-01	1.732e-07	8.661e-07
3s.12f	1F*	1	3	1	7	0.55498440	3s.6d	1D	1	2	0	5	0.52874672	1.559e+04	3.946e-03	1.973e-02
3s.12f	1F*	1	3	1	7	0.55498440	3s.6d	3D	3	2	0	5	0.53257046	1.240e+04	4.302e-03	2.151e-02
3s.12f	1F*	1	3	1	7	0.55498440	3s.6d	3D	3	2	0	7	0.53257037	1.550e+03	3.841e-04	2.688e-03
3s.12f	1F*	1	3	1	7	0.55498440	3s.6g	3G	3	4	0	7	0.53410086	2.609e+01	7.448e-06	5.214e-05
3s.12f	1F*	1	3	1	7	0.55498440	3s.6g	1G	1	4	0	9	0.53410086	1.206e+03	2.677e-04	2.410e-03
3s.12f	1F*	1	3	1	7	0.55498440	3s.6g	3G	3	4	0	9	0.53410086	2.975e+01	6.605e-06	5.944e-05
3s.12f	1F*	1	3	1	7	0.55498440	3s.7d	1D	1	2	0	5	0.53802135	1.079e+04	6.534e-03	3.267e-02
3s.12f	1F*	1	3	1	7	0.55498440	3s.7d	3D	3	2	0	5	0.54055245	8.307e+03	6.952e-03	3.476e-02
3s.12f	1F*	1	3	1	7	0.55498440	3s.7d	3D	3	2	0	7	0.54055235	1.038e+03	6.207e-04	4.345e-03
3s.12f	1F*	1	3	1	7	0.55498440	3s.7g	3G	3	4	0	7	0.54150711	3.334e+01	2.285e-05	1.600e-04
3s.12f	1F*	1	3	1	7	0.55498440	3s.7g	3G	3	4	0	9	0.54150711	1.523e+03	8.117e-04	7.306e-03
3s.12f	1F*	1	3	1	7	0.55498440	3s.7g	1G	1	4	0	9	0.54150711	5.528e+01	2.947e-05	2.652e-04
3s.12f	1F*	1	3	1	7	0.55498440	3s.8d	1D	1	2	0	5	0.54393522	7.746e+03	1.106e-02	5.529e-02
3s.12f	1F*	1	3	1	7	0.55498440	3s.8d	3D	3	2	0	5	0.54567747	5.812e+03	1.169e-02	5.847e-02
3s.12f	1F*	1	3	1	7	0.55498440	3s.8d	3D	3	2	0	7	0.54567735	7.265e+02	1.044e-03	7.309e-03
3s.12f	1F*	1	3	1	7	0.55498440	3s.8g	3G	3	4	0	7	0.54631250	3.872e+01	6.409e-05	4.487e-04
3s.12f	1F*	1	3	1	7	0.55498440	3s.8g	3G	3	4	0	9	0.54631250	1.749e+03	2.252e-03	2.027e-02
3s.12f	1F*	1	3	1	7	0.55498440	3s.8g	1G	1	4	0	9	0.54631250	8.357e+01	1.076e-04	9.684e-04
3s.12f	1F*	1	3	1	7	0.55498440	3s.9d	1D	1	2	0	5	0.54791972	5.714e+03	1.995e-02	9.977e-02
3s.12f	1F*	1	3	1	7	0.55498440	3s.9d	3D	3	2	0	5	0.54916218	4.205e+03	2.162e-02	1.081e-01
3s.12f	1F*	1	3	1	7	0.55498440	3s.9d	3D	3	2	0	7	0.54916218	5.257e+02	1.931e-03	1.351e-02
3s.12f	1F*	1	3	1	7	0.55498440	3s.9g	3G	3	4	0	7	0.54960627	4.322e+01	1.860e-04	1.302e-03
3s.12f	1F*	1	3	1	7	0.55498440	3s.9g	3G	3	4	0	9	0.54960627	1.930e+03	6.461e-03	5.815e-02
3s.12f	1F*	1	3	1	7	0.55498440	3s.9g	1G	1	4	0	9	0.54960627	1.163e+02	3.892e-04	3.503e-03
3s.12f	1F*	1	3	1	7	0.55498440	3s.10d	1D	1	2	0	5	0.55072514	4.278e+03	4.110e-02	2.055e-01
3s.12f	1F*	1	3	1	7	0.55498440	3s.10d	3D	3	2	0	5	0.55163860	3.103e+03	4.831e-02	2.416e-01
3s.12f	1F*	1	3	1	7	0.55498440	3s.10d	3D	3	2	0	7	0.55163860	3.879e+02	4.314e-03	3.020e-02
3s.12f	1F*	1	3	1	7	0.55498440	3s.11d	1D	1	2	0	5	0.55277180	3.058e+03	1.089e-01	5.444e-01
3s.12f	1F*	1	3	1	7	0.55498440	3s.11d	3D	3	2	0	5	0.55346150	2.228e+03	1.674e-01	8.370e-01
3s.12f	1F*	1	3	1	7	0.55498440	3s.11d	3D	3	2	0	7	0.55346150	2.784e+02	1.495e-02	1.046e-01
3s.12f	1F*	1	3	1	7	0.55498440	3s.12d	1D	1	2	0	5	0.55430930	9.932e+03	3.798e+00	1.899e+01
3s.12f	1F*	1	3	1	7	0.55498440	3s.12d	3D	3	2	0	5	0.55484160	4.312e+01	3.686e-01	1.843e+00
3s.12f	1F*	1	3	1	7	0.55498440	3s.12d	3D	3	2	0	7	0.55484160	5.389e+00	3.290e-02	2.303e-01
3s.12f	3F*	3	3	1	5	0.55498440	3s.3d	3D	3	2	0	3	0.43701687	1.023e+05	1.526e-03	4.577e-03
3s.12f	3F*	3	3	1	5	0.55498440	3s.3d	3D	3	2	0	5	0.43701659	1.895e+04	1.695e-04	8.475e-04
3s.12f	3F*	3	3	1	5	0.55498440	3s.3d	3D	3	2	0	7	0.43701675	5.413e+02	3.459e-06	2.421e-05
3s.12f	3F*	3	3	1	5	0.55498440	3s.4d	3D	3	2	0	3	0.49383689	8.492e+04	4.712e-03	1.414e-02
3s.12f	3F*	3	3	1	5	0.55498440	3s.4d	3D	3	2	0	5	0.49383652	1.573e+04	5.236e-04	2.618e-03
3s.12f	3F*	3	3	1	5	0.55498440	3s.4d	3D	3	2	0	7	0.49383617	4.493e+02	1.069e-05	7.480e-05
3s.12f	3F*	3	3	1	5	0.55498440	3s.5d	3D	3	2	0	3	0.51913308	5.545e+04	8.952e-03	2.686e-02
3s.12f	3F*	3	3	1	5	0.55498440	3s.5d	3D	3	2	0	5	0.51913287	1.027e+04	9.946e-04	4.973e-03
3s.12f	3F*	3	3	1	5	0.55498440	3s.5d	3D	3	2	0	7	0.51913260	2.934e+02	2.030e-05	1.421e-04
3s.12f	3F*	3	3	1	5	0.55498440	3s.5g	3G	3	4	0	7	0.52181666	7.897e+02	6.384e-05	4.469e-04
3s.12f	3F*	3	3	1	5	0.55498440	3s.6d	3D	3	2	0	3	0.53257065	3.535e+04	1.460e-02	4.380e-02
3s.12f	3F*	3	3	1	5	0.55498440	3s.6d	3D	3	2	0	5	0.53257046	6.546e+03	1.622e-03	8.110e-03
3s.12f	3F*	3	3	1	5	0.55498440	3s.6d	3D	3	2	0	7	0.53257037	1.870e+02	3.310e-05	2.317e-04
3s.12f	3F*	3	3	1	5	0.55498440	3s.6g	3G	3	4	0	7	0.53410086	1.259e+03	2.568e-04	1.797e-03
3s.12f	3F*	3	3	1	5	0.55498440	3s.7d	3D	3	2	0	3	0.54055262	2.368e+04	2.359e-02	7.078e-02
3s.12f	3F*	3	3	1	5	0.55498440	3s.7d	3D	3	2	0	5	0.54055245	4.386e+03	2.621e-03	1.311e-02
3s.12f	3F*	3	3	1	5	0.55498440	3s.7d	3D	3	2	0	7	0.54055235	1.253e+02	5.350e-05	3.745e-04
3s.12f	3F*	3	3	1	5	0.55498440	3s.7g	3G	3	4	0	7	0.54150711	1.609e+03	7.877e-04	5.514e-03
3s.12f	3F*	3	3	1	5	0.55498440	3s.8d	3D	3	2	0	3	0.54567761	1.657e+04	3.969e-02	1.191e-01
3s.12f	3F*	3	3	1	5	0.55498440	3s.8d	3D	3	2	0	5	0.54567747	3.068e+03	4.410e-03	2.205e-02
3s.12f	3F*	3	3	1	5	0.55498440	3s.8d	3D	3	2	0	7	0.54567735	8.766e+01	8.999e-05	6.299e-04
3s.12f	3F*	3	3	1	5	0.55498440	3s.8g	3G	3	4	0	7	0.54631250	1.869e+03	2.210e-03	1.547e-02
3s.12f	3F*	3	3	1	5	0.55498440	3s.9d	3D	3	2	0	3	0.54916218	1.199e+04	7.338e-02	2.201e-01
3s.12f	3F*	3	3	1	5	0.55498440	3s.9d	3D	3	2	0	5	0.54916218	2.220e+03	8.153e-03	4.077e-02
3s.12f	3F*	3	3	1	5	0.55498440	3s.9d	3D	3	2	0	7	0.54916218	6.343e+01	1.664e-04	1.165e-03
3s.12f	3F*	3	3	1	5	0.55498440	3s.9g	3G	3	4	0	7	0.54960627	2.086e+03	6.413e-03	4.489e-02
3s.12f	3F*	3	3	1	5	0.55498440	3s.10d	3D	3	2	0	3	0.55163860	8.846e+03	1.640e-01	4.919e-01
3s.12f	3F*	3	3	1	5	0.55498440	3s.10d	3D	3	2	0	5	0.55163860	1.638e+03	1.822e-02	9.109e-02
3s.12f	3F*	3	3	1	5	0.55498440	3s.10d	3D	3	2	0	7	0.55163860	4.680e+01	3.718e-04	2.603e-03
3s.12f	3F*	3	3	1	5	0.55498440	3s.11d	3D	3	2	0	3	0.55346150	6.350e+03	5.681e-01	1.704e+00
3s.12f	3F*	3	3	1	5	0.55498440	3s.11d	3D	3	2	0	5	0.55346150	1.176e+03	6.312e-02	3.156e-01
3s.12f	3F*	3	3	1	5	0.55498440	3s.11d	3D	3	2	0	7	0.55346150	3.360e+01	1.288e-03	9.017e-03
3s.12f	3F*	3	3	1	5	0.55498440	3s.12d	3D	3	2	0	3	0.55484160	1.230e+02	1.251e+00	3.753e+00
3s.12f	3F*	3	3	1	5	0.55498440	3s.12d	3D	3	2	0	5	0.55484160	2.277e+01	1.390e-01	6.950e-01
3s.12f	3F*	3	3	1	5	0.55498440	3s.12d	3D	3	2	0	7	0.55484160	6.504e-01	2.836e-03	1.985e-02
3s.12f	3F*	3	3	1	7	0.55498440	3s.3d	1D	1	2	0	5	0.42285584	2.303e+04	2.299e-04	1.149e-03
3s.12f	3F*	3	3	1	7	0.55498440	3s.3d	3D	3	2	0	5	0.43701659	7.242e+04	9.070e-04	4.535e-03
