AtomicNumber	IonCharge	ModelIndex	LowerLevel	UpperLevel	Temperature	CollisionStrength	Source
12	0	1	6	25	5000.0	10.343608705307352	999
12	0	1	6	25	6000.0	10.898663157813061	999
12	0	1	6	25	7000.0	11.346870221358344	999
12	0	1	6	25	8000.0	11.71102669811822	999
12	0	1	6	25	9000.0	12.007064005142649	999
12	0	1	6	25	10000.0	12.246896479998721	999
12	0	1	6	25	11000.0	12.439861706108411	999
12	0	1	6	25	12000.0	12.593509247612678	999
12	0	1	6	25	13000.0	12.714065714558753	999
12	0	1	6	25	14000.0	12.806730090864002	999
12	0	1	6	25	15000.0	12.875875405147463	999
12	0	1	6	25	16000.0	12.925195745657737	999
12	0	1	7	25	3000.0	5.7827451423610885	999
12	0	1	7	25	4000.0	6.909244646953465	999
12	0	1	7	25	5000.0	7.759609562807893	999
12	0	1	7	25	6000.0	8.399282916200585	999
12	0	1	7	25	7000.0	8.877097897765294	999
12	0	1	7	25	8000.0	9.229388825541177	999
12	0	1	7	25	9000.0	9.483458157067554	999
12	0	1	7	25	10000.0	9.660096324303062	999
12	0	1	7	25	11000.0	9.77534159525487	999
12	0	1	7	25	12000.0	9.841707792926481	999
12	0	1	7	25	13000.0	9.869052773422052	999
12	0	1	7	25	14000.0	9.865204306898436	999
12	0	1	7	25	15000.0	9.836419595318118	999
12	0	1	7	25	16000.0	9.787728342482724	999
12	0	1	8	25	3000.0	18.836535147124764	999
12	0	1	8	25	4000.0	20.961009114497088	999
12	0	1	8	25	5000.0	22.327329788063594	999
12	0	1	8	25	6000.0	23.196668017823026	999
12	0	1	8	25	7000.0	23.726900720882416	999
12	0	1	8	25	8000.0	24.018621271712114	999
12	0	1	8	25	9000.0	24.138755351629257	999
12	0	1	8	25	10000.0	24.13346043743894	999
12	0	1	8	25	11000.0	24.03552794193378	999
12	0	1	8	25	12000.0	23.868820068756502	999
12	0	1	8	25	13000.0	23.6510379431702	999
12	0	1	8	25	14000.0	23.395513169051238	999
12	0	1	8	25	15000.0	23.11240624281443	999
12	0	1	8	25	16000.0	22.809531860594337	999
12	0	1	9	25	3000.0	10.24588154125051	999
12	0	1	9	25	4000.0	11.435497131577167	999
12	0	1	9	25	5000.0	12.376192075676416	999
12	0	1	9	25	6000.0	13.146506491660482	999
12	0	1	9	25	7000.0	13.79109886421775	999
12	0	1	9	25	8000.0	14.338493002592845	999
12	0	1	9	25	9000.0	14.808398101147489	999
12	0	1	9	25	10000.0	15.21522756422059	999
12	0	1	9	25	11000.0	15.569971327968705	999
12	0	1	9	25	12000.0	15.881268681544803	999
12	0	1	9	25	13000.0	16.15606158661153	999
12	0	1	9	25	14000.0	16.400015086594813	999
12	0	1	9	25	15000.0	16.617802240966142	999
12	0	1	9	25	16000.0	16.813306728187513	999
12	0	1	10	25	3000.0	4.892594715375639	999
12	0	1	10	25	4000.0	5.255512057461552	999
12	0	1	10	25	5000.0	5.443713927049648	999
12	0	1	10	25	6000.0	5.527786764164843	999
12	0	1	10	25	7000.0	5.546882981083921	999
12	0	1	10	25	8000.0	5.524161769803497	999
12	0	1	10	25	9000.0	5.47401844752668	999
12	0	1	10	25	10000.0	5.405761915557473	999
12	0	1	10	25	11000.0	5.325605616594847	999
12	0	1	10	25	12000.0	5.237801957768344	999
12	0	1	10	25	13000.0	5.145317802657161	999
12	0	1	10	25	14000.0	5.050252567308816	999
12	0	1	10	25	15000.0	4.954105975610679	999
12	0	1	10	25	16000.0	4.85795473442687	999
12	0	1	11	25	3000.0	44.72976179694729	999
12	0	1	11	25	4000.0	45.75909773531298	999
12	0	1	11	25	5000.0	45.92129152939774	999
12	0	1	11	25	6000.0	45.6731600987293	999
12	0	1	11	25	7000.0	45.2306404781342	999
12	0	1	11	25	8000.0	44.70421702448079	999
12	0	1	11	25	9000.0	44.15281397030664	999
12	0	1	11	25	10000.0	43.608311925688916	999
12	0	1	11	25	11000.0	43.087740950121294	999
12	0	1	11	25	12000.0	42.59973085395482	999
12	0	1	11	25	13000.0	42.1480776414516	999
12	0	1	11	25	14000.0	41.73378031917898	999
12	0	1	11	25	15000.0	41.356232207215626	999
12	0	1	11	25	16000.0	41.01392973729356	999
12	0	1	12	25	3000.0	66.1796221991754	999
12	0	1	12	25	4000.0	67.9579402158606	999
12	0	1	12	25	5000.0	68.51016063716673	999
12	0	1	12	25	6000.0	68.47171793904933	999
12	0	1	12	25	7000.0	68.13972979614117	999
12	0	1	12	25	8000.0	67.66593568498938	999
12	0	1	12	25	9000.0	67.13196570632672	999
12	0	1	12	25	10000.0	66.58298296948824	999
12	0	1	12	25	11000.0	66.04417481191234	999
12	0	1	12	25	12000.0	65.52938193315777	999
12	0	1	12	25	13000.0	65.04583527843675	999
12	0	1	12	25	14000.0	64.59685273306717	999
12	0	1	12	25	15000.0	64.18341864636552	999
12	0	1	12	25	16000.0	63.805130120410055	999
12	0	1	13	25	3000.0	36.57230984360187	999
12	0	1	13	25	4000.0	40.35979237929796	999
12	0	1	13	25	5000.0	42.38076671485523	999
12	0	1	13	25	6000.0	43.32734394756359	999
12	0	1	13	25	7000.0	43.603166674604644	999
12	0	1	13	25	8000.0	43.45229454188345	999
12	0	1	13	25	9000.0	43.02728383412829	999
12	0	1	13	25	10000.0	42.42625557851449	999
12	0	1	13	25	11000.0	41.713825516334815	999
12	0	1	13	25	12000.0	40.93335240880456	999
12	0	1	13	25	13000.0	40.114347928314565	999
12	0	1	13	25	14000.0	39.277096302675574	999
12	0	1	13	25	15000.0	38.43561277622316	999
12	0	1	13	25	16000.0	37.59958380284628	999
12	0	1	14	25	3000.0	25.938155388340896	999
12	0	1	14	25	4000.0	27.342437255278984	999
12	0	1	14	25	5000.0	27.84509101152871	999
12	0	1	14	25	6000.0	27.846512069707675	999
12	0	1	14	25	7000.0	27.560967014202475	999
12	0	1	14	25	8000.0	27.109776380709075	999
12	0	1	14	25	9000.0	26.564560642929592	999
12	0	1	14	25	10000.0	25.968928026520626	999
12	0	1	14	25	11000.0	25.350018942904285	999
12	0	1	14	25	12000.0	24.724955185828065	999
12	0	1	14	25	13000.0	24.104590777105223	999
12	0	1	14	25	14000.0	23.495769099416048	999
12	0	1	14	25	15000.0	22.902721196078275	999
12	0	1	14	25	16000.0	22.32795376104738	999
12	0	1	16	25	3000.0	38.77598317969469	999
12	0	1	16	25	4000.0	40.582891772751914	999
12	0	1	16	25	5000.0	41.08630695006321	999
12	0	1	16	25	6000.0	40.88783698526334	999
12	0	1	16	25	7000.0	40.30152195906997	999
12	0	1	16	25	8000.0	39.50107227759044	999
12	0	1	16	25	9000.0	38.58672016658883	999
12	0	1	16	25	10000.0	37.618087554727616	999
12	0	1	16	25	11000.0	36.63136219418626	999
12	0	1	16	25	12000.0	35.64872812934158	999
12	0	1	16	25	13000.0	34.68376149881978	999
12	0	1	16	25	14000.0	33.74462767936227	999
12	0	1	16	25	15000.0	32.83603293076781	999
12	0	1	16	25	16000.0	31.96044629026123	999
12	0	1	15	25	3000.0	22.550043378295136	999
12	0	1	15	25	4000.0	22.349888908940446	999
12	0	1	15	25	5000.0	21.868006189387213	999
12	0	1	15	25	6000.0	21.290592380972782	999
12	0	1	15	25	7000.0	20.69271596330813	999
12	0	1	15	25	8000.0	20.106594374071012	999
12	0	1	15	25	9000.0	19.54600426638147	999
12	0	1	15	25	10000.0	19.01623975279537	999
12	0	1	15	25	11000.0	18.518555075022704	999
12	0	1	15	25	12000.0	18.05227264885146	999
12	0	1	15	25	13000.0	17.61582552349615	999
12	0	1	15	25	14000.0	17.20728555010558	999
12	0	1	15	25	15000.0	16.824632879299518	999
12	0	1	15	25	16000.0	16.465891461259684	999
12	0	1	17	25	3000.0	58.529358441922234	999
12	0	1	17	25	4000.0	65.25194719197098	999
12	0	1	17	25	5000.0	70.5153235559893	999
12	0	1	17	25	6000.0	74.9249225624746	999
12	0	1	17	25	7000.0	78.7884340166398	999
12	0	1	17	25	8000.0	82.2751976123605	999
12	0	1	17	25	9000.0	85.48458284200011	999
12	0	1	17	25	10000.0	88.47821673096314	999
12	0	1	17	25	11000.0	91.29628623863744	999
12	0	1	17	25	12000.0	93.96625460163045	999
12	0	1	17	25	13000.0	96.50773653860253	999
12	0	1	17	25	14000.0	98.93533062250599	999
12	0	1	17	25	15000.0	101.26032016622239	999
12	0	1	17	25	16000.0	103.49172540758646	999
12	0	1	18	25	3000.0	17.790461995367448	999
12	0	1	18	25	4000.0	17.788340295501552	999
12	0	1	18	25	5000.0	17.383525646377496	999
12	0	1	18	25	6000.0	16.815348103083988	999
12	0	1	18	25	7000.0	16.19053250134332	999
12	0	1	18	25	8000.0	15.559043163293175	999
12	0	1	18	25	9000.0	14.944543748974104	999
12	0	1	18	25	10000.0	14.357842294076969	999
12	0	1	18	25	11000.0	13.803247116230056	999
12	0	1	18	25	12000.0	13.281729260370835	999
12	0	1	18	25	13000.0	12.792557036859176	999
12	0	1	18	25	14000.0	12.334163889162427	999
12	0	1	18	25	15000.0	11.904616694775543	999
12	0	1	18	25	16000.0	11.5018694991716	999
12	0	1	19	25	3000.0	989.365721082605	999
12	0	1	19	25	4000.0	1029.8606316396708	999
12	0	1	19	25	5000.0	1055.6715376604382	999
12	0	1	19	25	6000.0	1076.0291664593335	999
12	0	1	19	25	7000.0	1094.67219073547	999
12	0	1	19	25	8000.0	1113.1642439045677	999
12	0	1	19	25	9000.0	1132.132873118083	999
12	0	1	19	25	10000.0	1151.784488500752	999
12	0	1	19	25	11000.0	1172.134459659656	999
12	0	1	19	25	12000.0	1193.1148463176207	999
12	0	1	19	25	13000.0	1214.6261003720545	999
12	0	1	19	25	14000.0	1236.5619196486805	999
12	0	1	19	25	15000.0	1258.8208398781903	999
12	0	1	19	25	16000.0	1281.3111695001899	999
12	0	1	20	25	3000.0	1861.2900627195186	999
12	0	1	20	25	4000.0	1927.2835613797592	999
12	0	1	20	25	5000.0	1966.032758785013	999
12	0	1	20	25	6000.0	1994.1539404333762	999
12	0	1	20	25	7000.0	2018.448790491999	999
12	0	1	20	25	8000.0	2041.8445351419475	999
12	0	1	20	25	9000.0	2065.59222796801	999
12	0	1	20	25	10000.0	2090.177480319289	999
12	0	1	20	25	11000.0	2115.7282820616247	999
12	0	1	20	25	12000.0	2142.2074977099296	999
12	0	1	20	25	13000.0	2169.506728749761	999
12	0	1	20	25	14000.0	2197.4927007626497	999
12	0	1	20	25	15000.0	2226.0299809937164	999
12	0	1	20	25	16000.0	2254.991625651272	999
12	0	1	21	25	3000.0	61.398236913941304	999
12	0	1	21	25	4000.0	59.027253690741716	999
12	0	1	21	25	5000.0	56.4016070405602	999
12	0	1	21	25	6000.0	53.83792003173893	999
12	0	1	21	25	7000.0	51.431923086977605	999
12	0	1	21	25	8000.0	49.20544438896946	999
12	0	1	21	25	9000.0	47.154107418928696	999
12	0	1	21	25	10000.0	45.264651721416755	999
12	0	1	21	25	11000.0	43.52159933798908	999
12	0	1	21	25	12000.0	41.90983521813581	999
12	0	1	21	25	13000.0	40.41553368329642	999
12	0	1	21	25	14000.0	39.02640076370798	999
12	0	1	21	25	15000.0	37.731638680356454	999
12	0	1	21	25	16000.0	36.521807348882895	999
12	0	1	22	25	3000.0	46.16848447327084	999
12	0	1	22	25	4000.0	44.00824615347182	999
12	0	1	22	25	5000.0	41.760633905195704	999
12	0	1	22	25	6000.0	39.64043133742069	999
12	0	1	22	25	7000.0	37.70060818448044	999
12	0	1	22	25	8000.0	35.943099113863134	999
12	0	1	22	25	9000.0	34.35367571637834	999
12	0	1	22	25	10000.0	32.91403866845664	999
12	0	1	22	25	11000.0	31.60613766719416	999
12	0	1	22	25	12000.0	30.41362062831969	999
12	0	1	22	25	13000.0	29.322181903468923	999
12	0	1	22	25	14000.0	28.31949324193588	999
12	0	1	22	25	15000.0	27.394992246171736	999
12	0	1	22	25	16000.0	26.539639674664027	999
12	0	1	24	25	3000.0	83.53277379744752	999
12	0	1	24	25	4000.0	77.73503837946882	999
12	0	1	24	25	5000.0	72.6943252062895	999
12	0	1	24	25	6000.0	68.31073209966654	999
12	0	1	24	25	7000.0	64.47091960656945	999
12	0	1	24	25	8000.0	61.078580304294306	999
12	0	1	24	25	9000.0	58.05672635899873	999
12	0	1	24	25	10000.0	55.34456769476135	999
12	0	1	24	25	11000.0	52.893958462947964	999
12	0	1	24	25	12000.0	50.6664414787858	999
12	0	1	24	25	13000.0	48.63097867469498	999
12	0	1	24	25	14000.0	46.762249780031546	999
12	0	1	24	25	15000.0	45.03938237566786	999
12	0	1	24	25	16000.0	43.44500010102692	999
12	0	1	25	26	3000.0	69.46366562155393	999
12	0	1	25	26	4000.0	64.3102557164509	999
12	0	1	25	26	5000.0	59.61505388610875	999
12	0	1	25	26	6000.0	55.464176255104924	999
12	0	1	25	26	7000.0	51.815103261153084	999
12	0	1	25	26	8000.0	48.60039761131637	999
12	0	1	25	26	9000.0	45.7548797853794	999
12	0	1	25	26	10000.0	43.22215299436487	999
12	0	1	25	26	11000.0	40.95514961773911	999
12	0	1	25	26	12000.0	38.915031771150474	999
12	0	1	25	26	13000.0	37.0697951095838	999
12	0	1	25	26	14000.0	35.39298416237991	999
12	0	1	25	26	15000.0	33.86261775154301	999
12	0	1	25	26	16000.0	32.46032256926304	999
12	0	1	25	27	3000.0	58.596314136782865	999
12	0	1	25	27	4000.0	57.818853465611845	999
12	0	1	25	27	5000.0	57.076226507348295	999
12	0	1	25	27	6000.0	56.415614126544995	999
12	0	1	25	27	7000.0	55.83716134243956	999
12	0	1	25	27	8000.0	55.33043767402438	999
12	0	1	25	27	9000.0	54.88379721632756	999
12	0	1	25	27	10000.0	54.486791569431894	999
12	0	1	25	27	11000.0	54.13061880779474	999
12	0	1	25	27	12000.0	53.808017399245436	999
12	0	1	25	27	13000.0	53.51303171795511	999
12	0	1	25	27	14000.0	53.24077778225962	999
12	0	1	25	27	15000.0	52.98724281550547	999
12	0	1	25	27	16000.0	52.74912218485759	999
12	0	1	23	25	3000.0	298.0781937920739	999
12	0	1	23	25	4000.0	328.50483157422923	999
12	0	1	23	25	5000.0	351.027437270875	999
12	0	1	23	25	6000.0	368.46597280822044	999
12	0	1	23	25	7000.0	382.4131917245859	999
12	0	1	23	25	8000.0	393.8409012485032	999
12	0	1	23	25	9000.0	403.3761911247249	999
12	0	1	23	25	10000.0	411.4416311859281	999
12	0	1	23	25	11000.0	418.33232614956944	999
12	0	1	23	25	12000.0	424.26098340002545	999
12	0	1	23	25	13000.0	429.38556649024525	999
12	0	1	23	25	14000.0	433.82685800336765	999
12	0	1	23	25	15000.0	437.67986551517544	999
12	0	1	23	25	16000.0	441.0213265912221	999
12	0	1	1	29	3000.0	0.11759477124325896	999
12	0	1	1	29	4000.0	0.1204491417026186	999
12	0	1	1	29	5000.0	0.12122574462633198	999
12	0	1	1	29	6000.0	0.12092735439505566	999
12	0	1	1	29	7000.0	0.1200194053877556	999
12	0	1	1	29	8000.0	0.11874699109068566	999
12	0	1	1	29	9000.0	0.11725120737911862	999
12	0	1	1	29	10000.0	0.11561877653458205	999
12	0	1	1	29	11000.0	0.11390566645108008	999
12	0	1	1	29	12000.0	0.11214932657880496	999
12	0	1	1	29	13000.0	0.11037547602135678	999
12	0	1	1	29	14000.0	0.10860209063031938	999
12	0	1	1	29	15000.0	0.10684186119385433	999
12	0	1	1	29	16000.0	0.10510377308109743	999
12	0	1	2	29	3000.0	0.9923585784206506	999
12	0	1	2	29	4000.0	1.1223691700414282	999
12	0	1	2	29	5000.0	1.2295886205712998	999
12	0	1	2	29	6000.0	1.319667713367527	999
12	0	1	2	29	7000.0	1.3957252823820463	999
12	0	1	2	29	8000.0	1.4598432981404754	999
12	0	1	2	29	9000.0	1.5136119245789275	999
12	0	1	2	29	10000.0	1.558350146721063	999
12	0	1	2	29	11000.0	1.5951998890054957	999
12	0	1	2	29	12000.0	1.6251681224792316	999
12	0	1	2	29	13000.0	1.649147658397859	999
12	0	1	2	29	14000.0	1.6679296043710277	999
12	0	1	2	29	15000.0	1.6822128260095834	999
12	0	1	2	29	16000.0	1.6926124336583805	999
12	0	1	3	29	3000.0	2.0005420536935903	999
12	0	1	3	29	4000.0	2.042471205446294	999
12	0	1	3	29	5000.0	2.046344916303328	999
12	0	1	3	29	6000.0	2.030239170338975	999
12	0	1	3	29	7000.0	2.002872762844683	999
12	0	1	3	29	8000.0	1.9689812991079692	999
12	0	1	3	29	9000.0	1.9313481848927851	999
12	0	1	3	29	10000.0	1.8916999342042131	999
12	0	1	3	29	11000.0	1.8511472720295619	999
12	0	1	3	29	12000.0	1.8104216244486677	999
12	0	1	3	29	13000.0	1.7700106253111902	999
12	0	1	3	29	14000.0	1.7302400174277732	999
12	0	1	3	29	15000.0	1.6913253431974844	999
12	0	1	3	29	16000.0	1.65340573636687	999
12	0	1	4	29	3000.0	1.342523180990665	999
12	0	1	4	29	4000.0	1.434541364819158	999
12	0	1	4	29	5000.0	1.4996522757078592	999
12	0	1	4	29	6000.0	1.5481325560792214	999
12	0	1	4	29	7000.0	1.5851425241986519	999
12	0	1	4	29	8000.0	1.61368440865943	999
12	0	1	4	29	9000.0	1.6357010158104048	999
12	0	1	4	29	10000.0	1.6525506603475895	999
12	0	1	4	29	11000.0	1.6652369524694541	999
12	0	1	4	29	12000.0	1.6745306900625565	999
12	0	1	4	29	13000.0	1.6810399492360792	999
12	0	1	4	29	14000.0	1.6852534199782137	999
12	0	1	4	29	15000.0	1.6875689741496418	999
12	0	1	4	29	16000.0	1.6883135513715177	999
12	0	1	5	29	3000.0	0.32586263437273555	999
12	0	1	5	29	4000.0	0.357768131353189	999
12	0	1	5	29	5000.0	0.37823349395474243	999
12	0	1	5	29	6000.0	0.3911140776162893	999
12	0	1	5	29	7000.0	0.3987556293674729	999
12	0	1	5	29	8000.0	0.4026803041083617	999
12	0	1	5	29	9000.0	0.40392039759885984	999
12	0	1	5	29	10000.0	0.4031991551537678	999
12	0	1	5	29	11000.0	0.4010360491079958	999
12	0	1	5	29	12000.0	0.39781146510130794	999
12	0	1	5	29	13000.0	0.3938081843698047	999
12	0	1	5	29	14000.0	0.38923893435896734	999
12	0	1	5	29	15000.0	0.3842652266179793	999
12	0	1	5	29	16000.0	0.3790105542082668	999
12	0	1	6	29	3000.0	4.860679176499984	999
12	0	1	6	29	4000.0	5.196607774682957	999
12	0	1	6	29	5000.0	5.376490916987695	999
12	0	1	6	29	6000.0	5.460146789187554	999
12	0	1	6	29	7000.0	5.481768135928585	999
12	0	1	6	29	8000.0	5.462321419870525	999
12	0	1	6	29	9000.0	5.415297863362325	999
12	0	1	6	29	10000.0	5.349690502891125	999
12	0	1	6	29	11000.0	5.271655292009298	999
12	0	1	6	29	12000.0	5.185491514106031	999
12	0	1	6	29	13000.0	5.094246836338066	999
12	0	1	6	29	14000.0	5.000104618526399	999
12	0	1	6	29	15000.0	4.904639508676791	999
12	0	1	6	29	16000.0	4.808990494511541	999
12	0	1	7	29	3000.0	10.068510716061144	999
12	0	1	7	29	4000.0	10.55838562229509	999
12	0	1	7	29	5000.0	10.867395592997962	999
12	0	1	7	29	6000.0	11.075677927983325	999
12	0	1	7	29	7000.0	11.22129488947806	999
12	0	1	7	29	8000.0	11.324875824608954	999
12	0	1	7	29	9000.0	11.398732654024267	999
12	0	1	7	29	10000.0	11.450784447770094	999
12	0	1	7	29	11000.0	11.486439977251448	999
12	0	1	7	29	12000.0	11.509575815192255	999
12	0	1	7	29	13000.0	11.523077142411145	999
12	0	1	7	29	14000.0	11.529152960374203	999
12	0	1	7	29	15000.0	11.529529058965599	999
12	0	1	7	29	16000.0	11.525572033871478	999
12	0	1	8	29	3000.0	12.025144987636635	999
12	0	1	8	29	4000.0	12.376167632467757	999
12	0	1	8	29	5000.0	12.506866399399005	999
12	0	1	8	29	6000.0	12.519399292000848	999
12	0	1	8	29	7000.0	12.46195641289239	999
12	0	1	8	29	8000.0	12.360393403980021	999
12	0	1	8	29	9000.0	12.229941474830355	999
12	0	1	8	29	10000.0	12.080236360066285	999
12	0	1	8	29	11000.0	11.917719405532857	999
12	0	1	8	29	12000.0	11.746881507927968	999
12	0	1	8	29	13000.0	11.570952826309691	999
12	0	1	8	29	14000.0	11.39230868213908	999
12	0	1	8	29	15000.0	11.212721597858808	999
12	0	1	8	29	16000.0	11.033525519000596	999
12	0	1	9	29	3000.0	2.129951127639124	999
12	0	1	9	29	4000.0	2.3461009286434917	999
12	0	1	9	29	5000.0	2.478610745567062	999
12	0	1	9	29	6000.0	2.557652096032574	999
12	0	1	9	29	7000.0	2.6010567252272794	999
12	0	1	9	29	8000.0	2.6199627765516693	999
12	0	1	9	29	9000.0	2.62164580891079	999
12	0	1	9	29	10000.0	2.6110370250146304	999
12	0	1	9	29	11000.0	2.5915814356558737	999
12	0	1	9	29	12000.0	2.565745468234277	999
12	0	1	9	29	13000.0	2.5353297577956715	999
12	0	1	9	29	14000.0	2.501669160147105	999
12	0	1	9	29	15000.0	2.4657649576228504	999
12	0	1	9	29	16000.0	2.428374833815497	999
12	0	1	10	29	3000.0	6.008126066623612	999
12	0	1	10	29	4000.0	6.614205774840708	999
12	0	1	10	29	5000.0	7.082938888856504	999
12	0	1	10	29	6000.0	7.4616998135235635	999
12	0	1	10	29	7000.0	7.77638654264447	999
12	0	1	10	29	8000.0	8.04293930358637	999
12	0	1	10	29	9000.0	8.271994984076459	999
12	0	1	10	29	10000.0	8.471080958259304	999
12	0	1	10	29	11000.0	8.645764320654195	999
12	0	1	10	29	12000.0	8.800302311801216	999
12	0	1	10	29	13000.0	8.938033697494904	999
12	0	1	10	29	14000.0	9.061626929611492	999
12	0	1	10	29	15000.0	9.173245060689075	999
12	0	1	10	29	16000.0	9.274660109379784	999
12	0	1	11	29	3000.0	2.2602293012871044	999
12	0	1	11	29	4000.0	2.295266324378939	999
12	0	1	11	29	5000.0	2.277043698496834	999
12	0	1	11	29	6000.0	2.2332017103059854	999
12	0	1	11	29	7000.0	2.177092607103815	999
12	0	1	11	29	8000.0	2.115623647767373	999
12	0	1	11	29	9000.0	2.05251977290095	999
12	0	1	11	29	10000.0	1.9898314737738578	999
12	0	1	11	29	11000.0	1.928686448970621	999
12	0	1	11	29	12000.0	1.8696864264671496	999
12	0	1	11	29	13000.0	1.8131262888830406	999
12	0	1	11	29	14000.0	1.7591194800771048	999
12	0	1	11	29	15000.0	1.7076718470506589	999
12	0	1	11	29	16000.0	1.6587260954989063	999
12	0	1	12	29	3000.0	4.764349102130111	999
12	0	1	12	29	4000.0	4.897978046374638	999
12	0	1	12	29	5000.0	4.901423902093781	999
12	0	1	12	29	6000.0	4.838613193445882	999
12	0	1	12	29	7000.0	4.741449954438368	999
12	0	1	12	29	8000.0	4.62695339122026	999
12	0	1	12	29	9000.0	4.504619817662154	999
12	0	1	12	29	10000.0	4.3799033963077	999
12	0	1	12	29	11000.0	4.255982593371142	999
12	0	1	12	29	12000.0	4.134707476395041	999
12	0	1	12	29	13000.0	4.017130846221841	999
12	0	1	12	29	14000.0	3.9038171509032735	999
12	0	1	12	29	15000.0	3.7950277027108696	999
12	0	1	12	29	16000.0	3.6908345584814617	999
12	0	1	13	29	3000.0	20.206452312003137	999
12	0	1	13	29	4000.0	20.72595227727856	999
12	0	1	13	29	5000.0	20.915878885913614	999
12	0	1	13	29	6000.0	20.941453637834694	999
12	0	1	13	29	7000.0	20.87786969075198	999
12	0	1	13	29	8000.0	20.763590270827155	999
12	0	1	13	29	9000.0	20.619978082951388	999
12	0	1	13	29	10000.0	20.45966316993884	999
12	0	1	13	29	11000.0	20.290494283293533	999
12	0	1	13	29	12000.0	20.117549781070718	999
12	0	1	13	29	13000.0	19.94422179498742	999
12	0	1	13	29	14000.0	19.772829256091253	999
12	0	1	13	29	15000.0	19.604979510877662	999
12	0	1	13	29	16000.0	19.44179035885087	999
12	0	1	14	29	3000.0	123.5812959182317	999
12	0	1	14	29	4000.0	126.3663123454414	999
12	0	1	14	29	5000.0	126.84157221370126	999
12	0	1	14	29	6000.0	126.25304078880089	999
12	0	1	14	29	7000.0	125.17832749512428	999
12	0	1	14	29	8000.0	123.90657279711992	999
12	0	1	14	29	9000.0	122.58820480223491	999
12	0	1	14	29	10000.0	121.30217353381994	999
12	0	1	14	29	11000.0	120.08890543211706	999
12	0	1	14	29	12000.0	118.96747887939367	999
12	0	1	14	29	13000.0	117.94497881864687	999
12	0	1	14	29	14000.0	117.02175652793755	999
12	0	1	14	29	15000.0	116.19445450768919	999
12	0	1	14	29	16000.0	115.4577719134606	999
12	0	1	16	29	3000.0	19.986068967591446	999
12	0	1	16	29	4000.0	19.77142125979396	999
12	0	1	16	29	5000.0	19.28118633755989	999
12	0	1	16	29	6000.0	18.694208843166578	999
12	0	1	16	29	7000.0	18.084679162142592	999
12	0	1	16	29	8000.0	17.485352272634096	999
12	0	1	16	29	9000.0	16.910702023037715	999
12	0	1	16	29	10000.0	16.366588384623682	999
12	0	1	16	29	11000.0	15.854665486987306	999
12	0	1	16	29	12000.0	15.374517148496203	999
12	0	1	16	29	13000.0	14.924734877838997	999
12	0	1	16	29	14000.0	14.503476073960822	999
12	0	1	16	29	15000.0	14.1087561373512	999
12	0	1	16	29	16000.0	13.738600266785571	999
12	0	1	15	29	3000.0	6.976985774922631	999
12	0	1	15	29	4000.0	6.924500354539145	999
12	0	1	15	29	5000.0	6.745940041957896	999
12	0	1	15	29	6000.0	6.519168035357174	999
12	0	1	15	29	7000.0	6.278004625158799	999
12	0	1	15	29	8000.0	6.037912088177035	999
12	0	1	15	29	9000.0	5.806003440272326	999
12	0	1	15	29	10000.0	5.585372354973762	999
12	0	1	15	29	11000.0	5.377110526946574	999
12	0	1	15	29	12000.0	5.181299768253023	999
12	0	1	15	29	13000.0	4.997519396856286	999
12	0	1	15	29	14000.0	4.825112763999781	999
12	0	1	15	29	15000.0	4.663329322892655	999
12	0	1	15	29	16000.0	4.511400405066159	999
12	0	1	17	29	3000.0	8.045235496463828	999
12	0	1	17	29	4000.0	8.093451184910569	999
12	0	1	17	29	5000.0	7.970223075187221	999
12	0	1	17	29	6000.0	7.771799512479384	999
12	0	1	17	29	7000.0	7.54205448353313	999
12	0	1	17	29	8000.0	7.30235413011701	999
12	0	1	17	29	9000.0	7.063474200911447	999
12	0	1	17	29	10000.0	6.830882689649614	999
12	0	1	17	29	11000.0	6.607265670262267	999
12	0	1	17	29	12000.0	6.393806061131533	999
12	0	1	17	29	13000.0	6.190860471312749	999
12	0	1	17	29	14000.0	5.998330170499571	999
12	0	1	17	29	15000.0	5.81586994571264	999
12	0	1	17	29	16000.0	5.643007988122669	999
12	0	1	18	29	3000.0	50.13812986077744	999
12	0	1	18	29	4000.0	58.91700321997275	999
12	0	1	18	29	5000.0	66.13271582781937	999
12	0	1	18	29	6000.0	72.24459663456236	999
12	0	1	18	29	7000.0	77.53701017124494	999
12	0	1	18	29	8000.0	82.1987268270749	999
12	0	1	18	29	9000.0	86.36148749309656	999
12	0	1	18	29	10000.0	90.12072380441798	999
12	0	1	18	29	11000.0	93.5475993244631	999
12	0	1	18	29	12000.0	96.69643885548028	999
12	0	1	18	29	13000.0	99.60952760885672	999
12	0	1	18	29	14000.0	102.32032600745744	999
12	0	1	18	29	15000.0	104.85568861226206	999
12	0	1	18	29	16000.0	107.2374353207768	999
12	0	1	19	29	3000.0	6.871483933461169	999
12	0	1	19	29	4000.0	6.9275917304450285	999
12	0	1	19	29	5000.0	6.815093823582261	999
12	0	1	19	29	6000.0	6.629865695341267	999
12	0	1	19	29	7000.0	6.415448150405163	999
12	0	1	19	29	8000.0	6.19283854123824	999
12	0	1	19	29	9000.0	5.972446628569575	999
12	0	1	19	29	10000.0	5.759401580415172	999
12	0	1	19	29	11000.0	5.556088543501164	999
12	0	1	19	29	12000.0	5.363430677531522	999
